index,segment,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,tcp_x,tcp_y,tcp_z,surface_min_z,table_clearance_estimate,table_clearance_warning
23,start_to_mid,0.14556962029188728,-0.4981012657957626,1.2689873417377875,0.11645569623300395,0.8981012657952107,-0.10189873420404569,8.340524868047087,-28.539100300221225,72.70761893710072,6.672419894408685,51.457412105422534,-5.838367407617182,0.7324767351398939,-0.15083758584982504,0.42253135358956667,0.05300140875577926,0.05300140875577926,False
24,start_to_mid,0.1518987342176215,-0.4936708860477522,1.2632911392046475,0.12151898737356934,0.8936708860471763,-0.10632911395204768,8.703156384049135,-28.28525823902,72.38125057270007,6.962525107209063,51.20357004421993,-6.092209468817929,0.7336834636051982,-0.14652001784076524,0.42919838668037846,0.05300140875577926,0.05300140875577926,False
25,start_to_mid,0.15822784814335575,-0.4892405062997419,1.257594936671508,0.12658227851413473,0.8892405062991421,-0.11075949370004967,9.065787900051182,-28.031416177818777,72.05488220829945,7.252630320009441,50.94972798301734,-6.346051530018676,0.734789418940534,-0.14220395435404934,0.43588661139505047,0.05300140875577926,0.05300140875577926,False
26,start_to_mid,0.16455696206908996,-0.4848101265517316,1.2518987341383685,0.13164556965470012,0.8848101265511077,-0.11518987344805164,9.428419416053229,-27.77757411661755,71.72851384389882,7.542735532809819,50.695885921814735,-6.5998935912194225,0.7357943243580507,-0.13789103709110856,0.4425950345146902,0.05300140875577926,0.05300140875577926,False
27,start_to_mid,0.1708860759948242,-0.4803797468037212,1.2462025316052285,0.1367088607952655,0.8803797468030734,-0.11962025319605363,9.791050932055278,-27.52373205541632,71.40214547949817,7.832840745610197,50.44204386061214,-6.85373565242017,0.736697937676887,-0.13358291370348235,0.44932265529001064,0.05300140875577926,0.05300140875577926,False
28,start_to_mid,0.17721518992055843,-0.475949367055711,1.240506329072089,0.1417721519358309,0.8759493670550391,-0.12405063294405562,10.153682448057324,-27.269889994215106,71.07577711509755,8.122945958410574,50.18820179940954,-7.107577713620917,0.7375000515211569,-0.12928123710339404,0.456068465660588,0.05300140875577926,0.05300140875577926,False
29,start_to_mid,0.18354430384629267,-0.4715189873077007,1.2348101265389493,0.1468354430763963,0.8715189873070048,-0.1284810126920576,10.516313964059373,-27.01604793301388,70.74940875069692,8.413051171210952,49.93435973820694,-7.361419774821664,0.738200493502904,-0.12498766476953473,0.4628314504766434,0.05300140875577926,0.05300140875577926,False
30,start_to_mid,0.18987341777202688,-0.4670886075596903,1.2291139240058095,0.15189873421696165,0.8670886075589704,-0.1329113924400596,10.878945480061418,-26.76220587181265,70.42304038629628,8.703156384011328,49.68051767700434,-7.615261836022411,0.7387991263898944,-0.12070385804838482,0.4696105877232776,0.05300140875577926,0.05300140875577926,False
31,start_to_mid,0.1962025316977611,-0.46265822781168,1.22341772147267,0.15696202535752707,0.8626582278109362,-0.13734177218806157,11.241576996063467,-26.508363810611428,70.09667202189566,8.993261596811708,49.42667561580174,-7.869103897223157,0.739295848258129,-0.11643148145140657,0.4764048487471052,0.05300140875577926,0.05300140875577926,False
32,start_to_mid,0.20253164562349535,-0.4582278480636697,1.2177215189395303,0.16202531649809246,0.8582278480629019,-0.14177215193606357,11.604208512065513,-26.254521749410205,69.77030365749502,9.283366809612085,49.172833554599144,-8.122945958423905,0.7396905926289598,-0.11217220194844249,0.4832131984852227,0.05300140875577926,0.05300140875577926,False
33,start_to_mid,0.20886075954922959,-0.4537974683156593,1.2120253164063906,0.16708860763865785,0.8537974683148675,-0.14620253168406555,11.966840028067562,-26.000679688208976,69.4439352930944,9.573472022412464,48.91899149339654,-8.376788019624652,0.7399833285907049,-0.1079276882576602,0.4900345956964463,0.05300140875577926,0.05300140875577926,False
34,start_to_mid,0.21518987347496382,-0.44936708856764895,1.2063291138732508,0.17215189877922324,0.8493670885668332,-0.15063291143206756,12.329471544069609,-25.74683762700775,69.11756692869376,9.86357723521284,48.66514943219394,-8.6306300808254,0.7401740609046685,-0.1036996101323831,0.4968679931947547,0.05300140875577926,0.05300140875577926,False
35,start_to_mid,0.22151898740069803,-0.44493670881963876,1.2006329113401113,0.1772151899197886,0.8449367088187989,-0.1550632911800695,12.692103060071656,-25.492995565806535,68.79119856429314,10.153682448013218,48.411307370991345,-8.884472142026146,0.7402628300954683,-0.09948963764515235,0.5037123380848743,0.05300140875577926,0.05300140875577926,False
36,start_to_mid,0.22784810132643227,-0.4405063290716284,1.1949367088069716,0.182278481060354,0.8405063290707646,-0.1594936709280715,13.054734576073702,-25.239153504605305,68.4648301998925,10.443787660813594,48.15746530978875,-9.138314203226894,0.7402497125255985,-0.0952994404693662,0.5105665719999377,0.05300140875577926,0.05300140875577926,False
