frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
22,2.879694,1786347558.573886,2600,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.180640,,,1,1.000000,SAFE,0,current,50000,123.1194,0.01684359,-0.20348385,1.34050655,-0.02675460,1.57079637,0.01683992,0.03525382,0.01372832,0.01748736,0.00359221,0.00000000,0.03491964
23,3.002531,1786347558.697025,2638,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.178226,,,1,1.000000,SAFE,0,current,50000,130.3023,0.02095178,-0.20191762,1.34256423,-0.02634745,1.57079637,0.02093344,0.03344418,0.01275045,0.01675120,0.00331456,0.00000000,0.03332474
24,3.133233,1786347558.827347,2640,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.175742,,,1,1.000000,SAFE,0,current,50000,116.5341,0.02538642,-0.20021197,1.34465504,-0.02592195,1.57079637,0.02538642,0.03392929,0.01304983,0.01599672,0.00325542,0.00000000,0.03406962
25,3.248767,1786347558.943905,2565,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.173336,,,1,1.000000,SAFE,0,current,50000,129.8264,0.02935523,-0.19871908,1.34653676,-0.02554415,1.57079637,0.02933689,0.03435202,0.01292170,0.01628723,0.00327012,0.00000000,0.03419326
26,3.377974,1786347559.073751,2627,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.170232,,,1,1.000000,SAFE,0,current,50000,129.7126,0.03382289,-0.19710882,1.34859085,-0.02513333,1.57079637,0.03378621,0.03457747,0.01246265,0.01589768,0.00317953,0.00000000,0.03443555
27,3.514096,1786347559.203494,2533,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.167734,,,1,1.000000,SAFE,0,current,50000,123.3667,0.03861333,-0.19532983,1.35078430,-0.02468583,1.57079637,0.03862800,0.03519220,0.01306905,0.01611382,0.00328749,0.00000000,0.03556946
28,3.634788,1786347559.326880,2610,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.165345,,,1,1.000000,SAFE,0,current,50000,131.6037,0.04275087,-0.19385527,1.35263669,-0.02431536,1.57079637,0.04279855,0.03428186,0.01221756,0.01534813,0.00306956,0.00000000,0.03455536
29,3.763652,1786347559.458515,2485,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.162735,,,1,1.000000,SAFE,0,current,50000,129.6876,0.04709014,-0.19236606,1.35454774,-0.02392288,1.57079637,0.04708281,0.03367326,0.01155642,0.01482992,0.00304567,0.00000000,0.03324631
30,3.900627,1786347559.588222,2519,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.160228,,,1,1.000000,SAFE,0,current,50000,128.3494,0.05190993,-0.19067509,1.35662007,-0.02350472,1.57079637,0.05188792,0.03518737,0.01234510,0.01512930,0.00305280,0.00000000,0.03508025
31,4.021797,1786347559.716590,2706,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.157841,,,1,1.000000,SAFE,0,current,50000,128.4181,0.05604013,-0.18927024,1.35832942,-0.02315993,1.57079637,0.05605480,0.03408607,0.01159407,0.01410700,0.00284555,0.00000000,0.03438878
32,4.151973,1786347559.845028,2636,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.155337,,,1,1.000000,SAFE,0,current,50000,122.2359,0.06055547,-0.18775168,1.36028445,-0.02280046,1.57079637,0.06052613,0.03468629,0.01166541,0.01501832,0.00276138,0.00000000,0.03434820
33,4.272297,1786347559.967284,2591,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.152829,,,1,1.000000,SAFE,0,current,50000,128.4106,0.06470402,-0.18640551,1.36196077,-0.02245934,1.57079637,0.06466366,0.03447827,0.01118794,0.01393179,0.00283508,0.00000000,0.03438675
34,4.406515,1786347560.095714,2575,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.149837,,,1,1.000000,SAFE,0,current,50000,127.7061,0.06935874,-0.18487962,1.36377645,-0.02209253,1.57079637,0.06938809,0.03468037,0.01136878,0.01352783,0.00273288,0.00000000,0.03519968
35,4.525423,1786347560.223444,2662,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.147347,,,1,1.000000,SAFE,0,current,50000,128.3876,0.07353295,-0.18354079,1.36546385,-0.02178075,1.57079637,0.07355497,0.03510440,0.01125929,0.01419081,0.00262205,0.00000000,0.03504274
36,4.656379,1786347560.351849,2625,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.145531,,,1,1.000000,SAFE,0,current,50000,128.8786,0.07806297,-0.18213594,1.36725378,-0.02144329,1.57079637,0.07806297,0.03459206,0.01072772,0.01366823,0.00257689,0.00000000,0.03442393
37,4.785939,1786347560.480758,2597,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.142732,,,1,1.000000,SAFE,0,current,50000,119.3787,0.08256365,-0.18073840,1.36888611,-0.02112417,1.57079637,0.08255997,0.03473796,0.01078671,0.01259896,0.00246309,0.00000000,0.03470961
38,4.905756,1786347560.600156,2537,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.139638,,,1,1.000000,SAFE,0,current,50000,129.4249,0.08672319,-0.17949496,1.37044859,-0.02083807,1.57079637,0.08673052,0.03471581,0.01037786,0.01304054,0.00238785,0.00000000,0.03480772
39,5.047917,1786347560.729612,2557,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.137832,,,1,1.000000,SAFE,0,current,50000,130.7811,0.09126787,-0.17812678,1.37215066,-0.02053362,1.57079637,0.09122752,0.03196872,0.00962420,0.01197289,0.00214158,0.00000000,0.03163330
40,5.167852,1786347560.860412,2620,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.134331,,,1,1.000000,SAFE,0,current,50000,142.0932,0.09578688,-0.17681728,1.37376821,-0.02023651,1.57079637,0.09576120,0.03767864,0.01091836,0.01348684,0.00247725,0.00000000,0.03780096
41,5.315053,1786347561.002542,2647,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.131939,,,1,1.000000,SAFE,0,current,50000,119.6556,0.10098815,-0.17530973,1.37558377,-0.01989905,1.57079637,0.10100282,0.03533462,0.01024148,0.01233391,0.00229251,0.00000000,0.03560870
42,5.428795,1786347561.122228,2621,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.129347,,,1,1.000000,SAFE,0,current,50000,130.7354,0.10482857,-0.17425334,1.37688243,-0.01966063,1.57079256,0.10486893,0.03376431,0.00928757,0.01141763,0.00209615,-0.00003354,0.03399010
43,5.557860,1786347561.252982,2595,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.126934,,,1,1.000000,SAFE,0,current,50000,120.3534,0.10938427,-0.17301354,1.37849271,-0.01938186,1.57079637,0.10938793,0.03529766,0.00960606,0.01247649,0.00215993,0.00002956,0.03501341
44,5.676976,1786347561.373355,2617,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.124426,,,1,1.000000,SAFE,0,current,50000,132.7450,0.11355481,-0.17189114,1.37979841,-0.01913243,1.57079637,0.11354747,0.03501248,0.00942277,0.01096160,0.00209399,0.00000000,0.03492016
45,5.815833,1786347561.506119,2731,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.122044,,,1,1.000000,SAFE,0,current,50000,122.8083,0.11842962,-0.17058530,1.38140869,-0.01884633,1.57079637,0.11844429,0.03510659,0.00940412,0.01159662,0.00206043,0.00000000,0.03526499
46,5.932827,1786347561.628958,2622,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.119538,,,1,1.000000,SAFE,0,current,50000,120.6904,0.12246811,-0.16953260,1.38266313,-0.01861524,1.57079637,0.12243511,0.03451875,0.00899795,0.01072224,0.00197519,0.00000000,0.03411131
47,6.047446,1786347561.749669,2668,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.117130,,,1,1.000000,SAFE,0,current,50000,127.0283,0.12647361,-0.16852388,1.38391030,-0.01839149,1.57079637,0.12643325,0.03494610,0.00880062,0.01088097,0.00195210,0.00000000,0.03488200
48,6.192777,1786347561.876727,2630,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.114645,,,1,1.000000,SAFE,0,current,50000,130.6045,0.13152081,-0.16726208,1.38545454,-0.01812006,1.57079637,0.13154282,0.03472916,0.00868229,0.01062570,0.00186772,0.00000000,0.03515826
49,6.312619,1786347562.007355,2660,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.112146,,,1,1.000000,SAFE,0,current,50000,128.0810,0.13572803,-0.16626437,1.38668334,-0.01789631,1.57079637,0.13574637,0.03510645,0.00832520,0.01025359,0.00186703,0.00000000,0.03507586
50,6.440114,1786347562.135455,2639,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.109039,,,1,1.000000,SAFE,0,current,50000,128.5640,0.14029106,-0.16516030,1.38801479,-0.01766156,1.57079637,0.14030206,0.03578989,0.00865972,0.01044314,0.00184127,0.00000000,0.03573227
51,6.568663,1786347562.264050,2649,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.106626,,,1,1.000000,SAFE,0,current,50000,127.7573,0.14465235,-0.16414058,1.38920319,-0.01744147,1.57079637,0.14465970,0.03392701,0.00793250,0.00924470,0.00171205,0.00000000,0.03389861
52,6.701727,1786347562.391827,2696,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.104143,,,1,1.000000,SAFE,0,current,50000,130.2679,0.14918604,-0.16310988,1.39045417,-0.01722139,1.57079637,0.14920071,0.03407155,0.00774589,0.00940137,0.00165396,0.00000000,0.03412653
53,6.826603,1786347562.522114,2626,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.101636,,,1,1.000000,SAFE,0,current,50000,129.8576,0.15375641,-0.16209750,1.39172685,-0.01700865,1.57079637,0.15372707,0.03659908,0.00810709,0.01019150,0.00170365,0.00000000,0.03624670
54,6.958463,1786347562.652003,2651,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.098632,,,1,1.000000,SAFE,0,current,50000,130.1432,0.15830109,-0.16114748,1.39289701,-0.01679957,1.57079637,0.15826441,0.03446598,0.00720480,0.00887427,0.00158560,0.00000000,0.03441038
55,7.094121,1786347562.782165,2606,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.096134,,,1,1.000000,SAFE,0,current,50000,135.5386,0.16317958,-0.16010208,1.39413309,-0.01659049,1.57079637,0.16318323,0.03596176,0.00770609,0.00911176,0.00154122,0.00000000,0.03625900
56,7.225442,1786347562.917723,2533,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.093746,,,1,1.000000,SAFE,0,current,50000,130.7468,0.16772425,-0.15914473,1.39519322,-0.01639242,1.57079637,0.16777560,0.03460720,0.00729015,0.00807276,0.00150831,0.00000000,0.03497042
57,7.352825,1786347563.048489,2556,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.091236,,,1,1.000000,SAFE,0,current,50000,116.4156,0.17212956,-0.15829009,1.39632297,-0.01622002,1.57079637,0.17212221,0.03458329,0.00670925,0.00886893,0.00135338,0.00000000,0.03412251
58,7.471161,1786347563.164925,2594,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.088830,,,1,1.000000,SAFE,0,current,50000,130.8570,0.17632210,-0.15745744,1.39731324,-0.01604762,1.57079637,0.17630376,0.03542902,0.00703627,0.00836827,0.00145684,0.00000000,0.03533609
59,7.600927,1786347563.295810,2644,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.086342,,,1,1.000000,SAFE,0,current,50000,128.6278,0.18085213,-0.15660280,1.39836597,-0.01587889,1.57079637,0.18086313,0.03490924,0.00658602,0.00811259,0.00130026,0.00000000,0.03513534
60,7.736281,1786347563.424456,2642,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.083238,,,1,1.000000,SAFE,0,current,50000,128.6732,0.18558387,-0.15575548,1.39935994,-0.01570650,1.57079637,0.18556188,0.03495823,0.00626005,0.00734345,0.00127367,0.00000000,0.03471449
61,7.862229,1786347563.553167,2538,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.080636,,,1,1.000000,SAFE,0,current,50000,130.5910,0.18997084,-0.15497051,1.40026236,-0.01554877,1.57080007,0.18993415,0.03483155,0.00623244,0.00716498,0.00125230,0.00002934,0.03471489
62,7.986146,1786347563.683787,2556,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.078031,,,1,1.000000,SAFE,0,current,50000,129.2800,0.19431745,-0.15420391,1.40119410,-0.01539838,1.57080007,0.19433945,0.03507686,0.00618646,0.00751908,0.00121363,0.00000000,0.03555053
63,8.116925,1786347563.813087,2534,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.075643,,,1,1.000000,SAFE,0,current,50000,124.9566,0.19885847,-0.15345562,1.40210748,-0.01524799,1.57080007,0.19890249,0.03472282,0.00572179,0.00698415,0.00114995,0.00000000,0.03489111
64,8.247769,1786347563.938063,2638,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.073141,,,1,1.000000,SAFE,0,current,50000,131.4322,0.20342883,-0.15270367,1.40302074,-0.01510127,1.57080007,0.20343250,0.03493011,0.00574690,0.00697983,0.00112135,0.00000000,0.03462170
65,8.375987,1786347564.069525,2423,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.070630,,,1,1.000000,SAFE,0,current,50000,131.1945,0.20797352,-0.15198107,1.40391195,-0.01496555,1.57080007,0.20795152,0.03544495,0.00563572,0.00695071,0.00105848,0.00000000,0.03524470
66,8.508758,1786347564.200752,2447,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.068135,,,1,1.000000,SAFE,0,current,50000,130.7991,0.21248886,-0.15131348,1.40467870,-0.01482984,1.57080007,0.21248519,0.03400846,0.00502811,0.00577502,0.00102219,0.00000000,0.03414662
67,8.635831,1786347564.331569,2473,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.065135,,,1,1.000000,SAFE,0,current,50000,128.5678,0.21703723,-0.15066424,1.40542340,-0.01470512,1.57080007,0.21704088,0.03579322,0.00510920,0.00586039,0.00098143,0.00000000,0.03585080
68,8.765181,1786347564.460157,2412,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.062639,,,1,1.000000,SAFE,0,current,50000,129.0046,0.22158924,-0.15001868,1.40621924,-0.01458041,1.57080007,0.22155988,0.03519157,0.00499085,0.00615265,0.00096415,0.00000000,0.03493640
69,8.896531,1786347564.589181,2514,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.060036,,,1,1.000000,SAFE,0,current,50000,128.7453,0.22610825,-0.14939511,1.40695655,-0.01446670,1.57080007,0.22610459,0.03440426,0.00474737,0.00561330,0.00086569,0.00000000,0.03459984
70,9.022515,1786347564.717946,2395,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.057538,,,1,1.000000,SAFE,0,current,50000,126.5927,0.23045120,-0.14884491,1.40760934,-0.01435299,1.57080007,0.23049890,0.03447206,0.00436717,0.00518151,0.00090257,0.00000000,0.03487977
71,9.148256,1786347564.844558,2472,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.055040,,,1,1.000000,SAFE,0,current,50000,122.3634,0.23483083,-0.14832406,1.40828061,-0.01425029,1.57080364,0.23484182,0.03483068,0.00414230,0.00533851,0.00081680,0.00002844,0.03453880
72,9.272172,1786347564.966940,2339,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.052633,,,1,1.000000,SAFE,0,current,50000,128.1605,0.23919211,-0.14779586,1.40892994,-0.01415125,1.57080364,0.23915909,0.03519545,0.00426257,0.00524010,0.00079922,0.00000000,0.03484023
73,9.400772,1786347565.095120,2496,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.050134,,,1,1.000000,SAFE,0,current,50000,134.9567,0.24369277,-0.14726767,1.40951312,-0.01405222,1.57080364,0.24369645,0.03499728,0.00410720,0.00453477,0.00077012,0.00000000,0.03528267
74,9.535248,1786347565.230107,2415,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.047139,,,1,1.000000,SAFE,0,current,50000,128.2209,0.24839152,-0.14676514,1.41009271,-0.01396052,1.57080364,0.24838786,0.03494136,0.00373694,0.00431005,0.00068191,0.00000000,0.03488673
75,9.663544,1786347565.358361,2442,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.044541,,,1,1.000000,SAFE,0,current,50000,129.5689,0.25274915,-0.14632863,1.41060627,-0.01387615,1.57080364,0.25272346,0.03396535,0.00340240,0.00400288,0.00065758,0.00000000,0.03379368
76,9.792243,1786347565.487959,2301,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.042136,,,1,1.000000,SAFE,0,current,50000,128.1279,0.25725716,-0.14589582,1.41113079,-0.01379545,1.57080364,0.25724614,0.03502756,0.00336291,0.00407556,0.00062702,0.00000000,0.03514149
77,9.922339,1786347565.616108,2335,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.039540,,,1,1.000000,SAFE,0,current,50000,128.8915,0.26175416,-0.14549233,1.41164064,-0.01372209,1.57080364,0.26178348,0.03456672,0.00310151,0.00391909,0.00056389,0.00000000,0.03487689
78,10.050059,1786347565.745030,2468,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.037043,,,1,1.000000,SAFE,0,current,50000,128.6419,0.26626948,-0.14510351,1.41209531,-0.01364140,1.57080364,0.26629516,0.03535345,0.00304430,0.00355987,0.00063183,0.00000000,0.03532498
79,10.177117,1786347565.873701,2427,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.034633,,,1,1.000000,SAFE,0,current,50000,128.6151,0.27061608,-0.14475505,1.41249526,-0.01358637,1.57080364,0.27057576,0.03420960,0.00274255,0.00314775,0.00043304,0.00000000,0.03369006
80,10.311362,1786347566.002335,2381,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.032133,,,1,1.000000,SAFE,0,current,50000,131.0722,0.27526349,-0.14439559,1.41289866,-0.01351668,1.57080364,0.27524516,0.03461877,0.00267764,0.00300498,0.00051913,0.00000000,0.03478260
81,10.443410,1786347566.133438,2405,50000,1,0,0,0.265637,upperArm_Link,0,0.313247,-0.515263,0.211026,,,,SAFE,SAFE,,-0.029035,,,1,1.000000,SAFE,0,current,50000,142.3369,0.27958810,-0.14409849,1.41326177,-0.01346166,1.57080734,0.27958444,0.03275022,0.00224993,0.00274984,0.00041668,0.00002799,0.03286126
82,10.580921,1786347566.275805,2312,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.026637,,,1,1.000000,SAFE,0,current,50000,128.0457,0.28460962,-0.14380138,1.41364336,-0.01340664,1.57080734,0.28457293,0.03651729,0.00216067,0.00277498,0.00040012,0.00000000,0.03627716
83,10.717496,1786347566.403870,2421,50000,1,0,0,0.220577,right_link,0,0.630694,0.220045,0.201571,,,,SAFE,SAFE,,-0.023531,,,1,1.000000,SAFE,0,current,50000,137.7378,0.28925335,-0.14354093,1.41395521,-0.01335529,1.57080734,0.28924236,0.03400142,0.00190696,0.00228337,0.00037600,0.00000000,0.03418952
84,10.848396,1786347566.541638,2349,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.020930,,,1,1.000000,SAFE,0,current,50000,122.9633,0.29371735,-0.14332086,1.41421187,-0.01330761,1.57080734,0.29375038,0.03410227,0.00168124,0.00196071,0.00036427,0.00000000,0.03443854
85,10.967855,1786347566.664621,2368,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.019143,,,1,1.000000,SAFE,0,current,50000,119.6365,0.29786223,-0.14313745,1.41443932,-0.01327459,1.57080734,0.29788789,0.03469696,0.00153528,0.00190401,0.00027635,0.00000000,0.03463534
