frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
47,6.176967,1786367580.722551,2554,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,23,4,0,0.922042,0.388431,0.000307,0.000598,1.963039,48,0.042234,,,,,0,,SAFE,SAFE,,0.387932,,,1,1.000000,SAFE,0,current,50000,134.3232,0.85909247,-0.41333541,1.04800701,-0.10944296,1.57084405,0.85909247,-0.01983306,0.02809348,0.04269720,0.01540967,0.00000000,-0.01961023
48,6.308341,1786367580.856892,2788,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,26,3,0,1.046245,0.385942,0.000200,0.000374,2.046613,50,0.040213,,,,,0,,SAFE,SAFE,,0.385949,,,1,1.000000,SAFE,0,current,50000,121.3655,0.85658360,-0.40979579,1.05339158,-0.10759427,1.57084405,0.85657996,-0.01909732,0.02694322,0.04098673,0.01407203,0.00000000,-0.01912499
49,6.430289,1786367580.978292,2641,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,29,3,0,1.170770,0.383438,0.000300,0.000565,2.170993,53,0.040011,,,,,0,,SAFE,SAFE,,0.382829,,,1,1.000000,SAFE,0,current,50000,128.6280,0.85426170,-0.40652755,1.05833983,-0.10594732,1.57084405,0.85424709,-0.01904010,0.02680033,0.04057685,0.01350531,0.00000000,-0.01913004
50,6.560049,1786367581.106938,2657,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,32,3,0,1.296284,0.380926,0.000200,0.000363,2.337021,57,0.040851,,,,,0,,SAFE,SAFE,,0.380332,,,1,1.000000,SAFE,0,current,50000,129.6564,0.85170507,-0.40303192,1.06366575,-0.10413899,1.57084405,0.85169411,-0.01970269,0.02693921,0.04104432,0.01393601,0.00000000,-0.01967467
51,6.686955,1786367581.236628,2683,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,35,3,0,1.420729,0.378433,0.000101,0.000165,2.462189,60,0.040216,,,,,0,,SAFE,SAFE,,0.377845,,,1,1.000000,SAFE,0,current,50000,127.0008,0.84917784,-0.39953628,1.06896615,-0.10231230,1.57084405,0.84914488,-0.01991416,0.02754495,0.04176620,0.01439391,0.00000000,-0.02008747
52,6.815161,1786367581.363648,2647,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,38,3,0,1.548775,0.375926,0.000104,0.000176,2.586849,63,0.039894,,,,,0,,SAFE,SAFE,,0.375426,,,1,1.000000,SAFE,0,current,50000,128.7339,0.84669828,-0.39623141,1.07390690,-0.10063969,1.57084405,0.84670562,-0.01934039,0.02577781,0.03853759,0.01304634,0.00000000,-0.01902611
53,6.944762,1786367581.492409,2774,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,41,3,0,1.673119,0.373436,0.000002,0.000055,2.711422,66,0.039317,,,,,0,,SAFE,SAFE,,0.372933,,,1,1.000000,SAFE,0,current,50000,129.1919,0.84413797,-0.39280543,1.07900548,-0.09898908,1.57084405,0.84411591,-0.01975536,0.02643484,0.03934056,0.01273607,0.00000000,-0.01998210
54,7.087474,1786367581.621629,2756,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,44,3,0,1.797423,0.370935,0.000397,0.000734,2.837775,69,0.038114,,,,,0,,SAFE,SAFE,,0.369837,,,1,1.000000,SAFE,0,current,50000,138.6518,0.84124756,-0.38902739,1.08464694,-0.09708536,1.57084405,0.84125489,-0.02025343,0.02647317,0.03953037,0.01333954,0.00000000,-0.02004752
55,7.213111,1786367581.760299,2714,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,47,3,0,1.921422,0.368421,0.000386,0.000726,2.963503,72,0.037770,,,,,0,,SAFE,SAFE,,0.367241,,,1,1.000000,SAFE,0,current,50000,130.8516,0.83873862,-0.38578120,1.08950341,-0.09543476,1.57084405,0.83874226,-0.01996977,0.02583788,0.03865482,0.01313794,0.00000000,-0.01999919
56,7.342356,1786367581.891180,2676,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,51,4,0,2.088108,0.365139,0.000304,0.000535,3.088169,75,0.037234,,,,,0,,SAFE,SAFE,,0.364533,,,1,1.000000,SAFE,0,current,50000,125.3643,0.83614165,-0.38245061,1.09451759,-0.09386484,1.57084405,0.83613068,-0.02009338,0.02576952,0.03879586,0.01214682,0.00000000,-0.02020637
57,7.468932,1786367582.016562,2645,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,54,3,0,2.212442,0.362615,0.000300,0.000532,3.213139,78,0.036768,,,,,0,,SAFE,SAFE,,0.362130,,,1,1.000000,SAFE,0,current,50000,129.4261,0.83358508,-0.37924841,1.09934103,-0.09237562,1.57084405,0.83362174,-0.02019790,0.02529870,0.03810722,0.01176541,0.00000000,-0.01982165
58,7.597615,1786367582.146012,2773,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,57,3,0,2.337021,0.360142,0.000200,0.000367,3.337816,81,0.036310,,,,,0,,SAFE,SAFE,,0.359648,,,1,1.000000,SAFE,0,current,50000,130.9383,0.83096975,-0.37595087,1.10414982,-0.09068833,1.57084405,0.83096975,-0.02032389,0.02562534,0.03736932,0.01311207,0.00000000,-0.02060875
59,7.732411,1786367582.276977,2608,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,60,3,0,2.462189,0.357641,0.000001,0.000055,3.462779,84,0.035591,,,,,0,,SAFE,SAFE,,0.357238,,,1,1.000000,SAFE,0,current,50000,122.6222,0.82820773,-0.37256163,1.10918236,-0.08904871,1.57084405,0.82822239,-0.02049035,0.02514345,0.03733446,0.01216365,0.00000000,-0.02038158
60,7.849590,1786367582.399617,2736,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,63,3,0,2.586849,0.355126,0.000203,0.000367,3.587230,87,0.035558,,,,,0,,SAFE,SAFE,,0.354728,,,1,1.000000,SAFE,0,current,50000,129.0720,0.82584554,-0.36966386,1.11343360,-0.08775391,1.57084405,0.82583082,-0.02015888,0.02472949,0.03627999,0.01104985,0.00000000,-0.02040966
61,7.978222,1786367582.528720,2690,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,66,3,0,2.711422,0.352632,0.000100,0.000191,3.753425,91,0.036390,,,,,0,,SAFE,SAFE,,0.352334,,,1,1.000000,SAFE,0,current,50000,130.2302,0.82317150,-0.36643967,1.11813235,-0.08628302,1.57084405,0.82315683,-0.02078829,0.02506522,0.03652859,0.01143482,0.00000000,-0.02078782
62,8.110279,1786367582.658965,2636,50000,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,69,3,0,2.837775,0.350124,0.000004,0.000059,3.878784,94,0.035910,,,,,0,,SAFE,SAFE,,0.349233,,,1,1.000000,SAFE,0,current,50000,128.6504,0.82044983,-0.36322647,1.12277234,-0.08472411,1.57084775,0.82044613,-0.02060970,0.02433178,0.03513605,0.01180481,0.00002798,-0.02052665
63,8.245620,1786367582.787644,2722,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,72,3,0,2.963503,0.347644,0.000198,0.000356,4.004159,97,0.035231,,,,,0,,SAFE,SAFE,,0.347345,,,1,1.000000,SAFE,0,current,50000,136.0095,0.81767678,-0.35993257,1.12762892,-0.08317254,1.57084775,0.81765479,-0.02048940,0.02433787,0.03588419,0.01146418,0.00000000,-0.02062460
64,8.381493,1786367582.923672,2741,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,76,4,0,3.129827,0.344325,0.000301,0.000697,4.169844,101,0.035928,,,,,0,,SAFE,SAFE,,0.343730,,,1,1.000000,SAFE,0,current,50000,139.5704,0.81483042,-0.35665336,1.13246334,-0.08173834,1.57084775,0.81482679,-0.02094864,0.02413432,0.03558031,0.01055542,0.00000000,-0.02081353
65,8.519070,1786367583.063279,2670,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,79,3,0,3.255124,0.341841,0.000093,0.000348,4.294076,104,0.034828,,,,,0,,SAFE,SAFE,,0.341148,,,1,1.000000,SAFE,0,current,50000,132.1584,0.81189603,-0.35329345,1.13735652,-0.08022344,1.57084405,0.81187034,-0.02132917,0.02442212,0.03556696,0.01101129,-0.00002686,-0.02148947
66,8.648811,1786367583.195462,2766,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,82,3,0,3.379337,0.339335,0.000001,0.000055,4.417533,107,0.034490,,,,,0,,SAFE,SAFE,,0.338526,,,1,1.000000,SAFE,0,current,50000,130.5387,0.80913401,-0.35019031,1.14176548,-0.07877457,1.57084405,0.80914497,-0.02128862,0.02391782,0.03398259,0.01116735,0.00000000,-0.02100608
67,8.775967,1786367583.326018,2714,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,85,3,0,3.504588,0.336845,0.000095,0.000055,4.542054,110,0.034080,,,,,0,,SAFE,SAFE,,0.336049,,,1,1.000000,SAFE,0,current,50000,130.1204,0.80648935,-0.34724122,1.14608276,-0.07743207,1.57084405,0.80648565,-0.02079868,0.02319284,0.03395289,0.01055795,0.00000000,-0.02091399
68,8.916552,1786367583.456167,2699,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,89,4,0,3.669718,0.333527,0.000398,0.000627,4.707455,114,0.034241,,,,,0,,SAFE,SAFE,,0.333624,,,1,1.000000,SAFE,0,current,50000,136.6641,0.80337518,-0.34379691,1.15102720,-0.07596853,1.57084405,0.80340451,-0.02215142,0.02449982,0.03517042,0.01041039,0.00000000,-0.02191654
69,9.044603,1786367583.592860,2750,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,91,2,0,3.753425,0.331835,0.000406,0.000715,4.790237,116,0.032693,,,,,0,,SAFE,SAFE,,0.330537,,,1,1.000000,SAFE,0,current,50000,131.3555,0.80069381,-0.34089920,1.15523815,-0.07471773,1.57084775,0.80070114,-0.02093989,0.02262933,0.03288492,0.00976795,0.00002886,-0.02111165
70,9.177932,1786367583.724244,2741,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,95,4,0,3.920313,0.328531,0.000200,0.000543,4.956061,120,0.033361,,,,,0,,SAFE,SAFE,,0.328025,,,1,1.000000,SAFE,0,current,50000,132.3372,0.79778880,-0.33774835,1.15966177,-0.07336056,1.57084405,0.79779243,-0.02178822,0.02363206,0.03317810,0.01017905,-0.00002772,-0.02181593
71,9.305646,1786367583.856610,2686,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,98,3,0,4.045997,0.325928,0.000198,0.000488,5.080137,123,0.032943,,,,,0,,SAFE,SAFE,,0.325629,,,1,1.000000,SAFE,0,current,50000,129.2326,0.79506344,-0.33488363,1.16382861,-0.07209142,1.57084405,0.79507077,-0.02133965,0.02243080,0.03262645,0.00993739,0.00000000,-0.02131071
72,9.440623,1786367583.985872,2739,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,101,3,0,4.169844,0.323538,0.000001,0.000202,5.204579,126,0.032187,,,,,0,,SAFE,SAFE,,0.322528,,,1,1.000000,SAFE,0,current,50000,132.8464,0.79214001,-0.33179516,1.16818988,-0.07075626,1.57084405,0.79213637,-0.02165875,0.02288152,0.03231127,0.00989176,0.00000000,-0.02174000
73,9.572550,1786367584.118747,2754,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,104,3,0,4.294076,0.321023,0.000199,0.000293,5.327756,129,0.031534,,,,,0,,SAFE,SAFE,,0.320126,,,1,1.000000,SAFE,0,current,50000,130.0341,0.78915787,-0.32873967,1.17247784,-0.06949813,1.57084405,0.78914690,-0.02260442,0.02316036,0.03250244,0.00953658,0.00000000,-0.02265999
74,9.699474,1786367584.248810,2661,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,107,3,0,4.417533,0.318540,0.000204,0.000290,5.452588,132,0.031200,,,,,0,,SAFE,SAFE,,0.317636,,,1,1.000000,SAFE,0,current,50000,121.8090,0.78643256,-0.32594833,1.17654574,-0.06836838,1.57084405,0.78641057,-0.02147193,0.02199226,0.03204987,0.00890103,0.00000000,-0.02155881
75,9.820269,1786367584.370637,2689,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,110,3,0,4.542054,0.316023,0.000100,0.000150,5.576674,135,0.031061,,,,,0,,SAFE,SAFE,,0.315128,,,1,1.000000,SAFE,0,current,50000,127.5396,0.78376228,-0.32325599,1.18030167,-0.06726063,1.57084405,0.78376955,-0.02210598,0.02228855,0.03109345,0.00917047,0.00000000,-0.02186370
76,9.949296,1786367584.498195,2664,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,113,3,0,4.665729,0.313549,0.000201,0.000282,5.701079,138,0.030591,,,,,0,,SAFE,SAFE,,0.312743,,,1,1.000000,SAFE,0,current,50000,119.7169,0.78089750,-0.32039493,1.18429613,-0.06603551,1.57084405,0.78087550,-0.02220289,0.02217402,0.03095830,0.00949506,0.00000000,-0.02242971
77,10.075785,1786367584.617941,2729,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,116,3,0,4.790237,0.311137,0.000303,0.000271,5.825331,141,0.030320,,,,,0,,SAFE,SAFE,,0.310230,,,1,1.000000,SAFE,0,current,50000,129.6186,0.77808779,-0.31764022,1.18819523,-0.06488742,1.57084405,0.77809513,-0.02221301,0.02177830,0.03082556,0.00907659,0.00000000,-0.02198117
78,10.202330,1786367584.747578,2644,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,119,3,0,4.914654,0.308641,0.000409,0.000605,5.949581,144,0.029594,,,,,0,,SAFE,SAFE,,0.307738,,,1,1.000000,SAFE,0,current,50000,131.2001,0.77517533,-0.31481585,1.19226313,-0.06376867,1.57084405,0.77516437,-0.02301523,0.02231907,0.03214586,0.00884072,0.00000000,-0.02315983
79,10.330388,1786367584.878796,2658,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,122,3,0,5.038665,0.306134,0.000408,0.000561,6.074111,147,0.029407,,,,,0,,SAFE,SAFE,,0.305320,,,1,1.000000,SAFE,0,current,50000,128.3807,0.77235103,-0.31209785,1.19599354,-0.06270127,1.57084405,0.77236563,-0.02205493,0.02122480,0.02913072,0.00833530,0.00000000,-0.02185525
80,10.459994,1786367585.007194,2687,50000,1,0,0,0.509475,upperArm_Link,0,0.653491,-0.589930,0.354713,,,,,no_stable_track,RUNNING,1,126,4,0,5.204579,0.302836,0.000293,0.000473,6.239636,151,0.030016,0.000000,0.140290,1,0.041948,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.302238,0.509192,,0,1.000000,SAFE,1,current,50000,159.7319,0.76941288,-0.30932114,1.19990361,-0.06163387,1.57084405,0.76943493,-0.02266987,0.02142425,0.03016885,0.00823570,0.00000000,-0.02261238
81,10.619544,1786367585.166957,2617,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,129,3,0,5.327756,0.300337,0.000407,0.000594,6.363204,154,0.028735,,,,,0,,SAFE,SAFE,,0.299129,,,1,1.000000,SAFE,0,current,50000,130.2700,0.76576322,-0.30591720,1.20460606,-0.06025103,1.57084405,0.76578891,-0.02287468,0.02133460,0.02947323,0.00866717,0.00000000,-0.02285189
82,10.747175,1786367585.297244,2697,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,133,4,0,5.494019,0.297054,0.000289,0.000448,6.529454,158,0.029399,,,,,0,,SAFE,SAFE,,0.297343,,,1,1.000000,SAFE,0,current,50000,130.5441,0.76279944,-0.30318820,1.20839155,-0.05914329,1.57084405,0.76277006,-0.02322141,0.02138187,0.02965956,0.00867922,0.00000000,-0.02365292
83,10.880806,1786367585.427806,2547,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,136,3,0,5.617669,0.294534,0.000196,0.000319,6.653726,161,0.028794,,,,,0,,SAFE,SAFE,,0.293719,,,1,1.000000,SAFE,0,current,50000,131.3930,0.75979531,-0.30046654,1.21223927,-0.05809056,1.57084405,0.75980264,-0.02248080,0.02036702,0.02879359,0.00787785,0.00000000,-0.02220604
84,11.014011,1786367585.559232,2705,50000,1,0,0,0.483914,upperArm_Link,0,0.658288,-0.572218,0.364912,,,,,no_stable_track,RUNNING,1,139,3,0,5.742518,0.292045,0.000005,0.000059,6.777511,164,0.028339,0.000000,0.132767,1,0.030622,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.291235,0.482889,,0,1.000000,SAFE,1,current,50000,148.2704,0.75668484,-0.29767516,1.21600628,-0.05705985,1.57084775,0.75665545,-0.02335111,0.02095559,0.02827996,0.00773784,0.00002774,-0.02362675
85,11.157909,1786367585.707520,2610,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,142,3,0,5.866568,0.289541,0.000417,0.000532,6.901912,167,0.027455,,,,,0,,SAFE,SAFE,,0.288226,,,1,1.000000,SAFE,0,current,50000,127.4164,0.75330293,-0.29468203,1.22013283,-0.05597044,1.57084775,0.75332123,-0.02350200,0.02080030,0.02867676,0.00757064,0.00000000,-0.02317063
86,11.286582,1786367585.834954,2622,50000,1,0,0,0.492740,upperArm_Link,0,0.663719,-0.560372,0.373047,,,,,no_stable_track,RUNNING,1,146,4,0,6.032697,0.286238,0.000290,0.000429,7.066806,171,0.027972,0.037401,0.134556,2,0.021251,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.285641,0.489619,,0,1.000000,SAFE,1,current,50000,149.3288,0.75028414,-0.29202640,1.22385597,-0.05496540,1.57084775,0.75025851,-0.02346108,0.02063863,0.02893504,0.00781083,0.00000000,-0.02380248
87,11.434472,1786367585.984302,2671,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,149,3,0,6.156510,0.283736,0.000110,0.000169,7.191331,174,0.027210,,,,,0,,SAFE,SAFE,,0.283123,,,1,1.000000,SAFE,0,current,50000,127.7697,0.74686557,-0.28910664,1.22783566,-0.05382464,1.57084775,0.74687654,-0.02311555,0.01974277,0.02690970,0.00771354,0.00000000,-0.02286808
88,11.564879,1786367586.112100,2644,50000,1,1,0,0.489567,upperArm_Link,0,0.669142,-0.554964,0.372729,,,,,predicted_track_not_dynamic,RUNNING,1,152,3,0,6.280598,0.281242,0.000204,0.000282,7.315861,177,0.026773,0.022312,0.138191,3,0.024260,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.280139,0.484206,,0,1.000000,SAFE,1,current,50000,151.0849,0.74381745,-0.28650233,1.23138273,-0.05284161,1.57084775,0.74380273,-0.02337389,0.01997057,0.02719998,0.00753819,0.00000000,-0.02357088
89,11.724608,1786367586.263204,2655,50000,1,1,0,0.476208,upperArm_Link,0,0.662686,-0.542282,0.384081,,,,,predicted_track_not_dynamic,RUNNING,1,156,4,0,6.446448,0.277927,0.000106,0.000169,7.481480,181,0.026556,0.020377,0.133467,4,0.023730,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.276930,0.470992,,0,1.000000,SAFE,1,current,50000,155.7260,0.73999530,-0.28333685,1.23570371,-0.05170085,1.57084775,0.74002832,-0.02392899,0.01981787,0.02705198,0.00714185,0.00000000,-0.02363009
90,11.868884,1786367586.418947,2531,50000,1,1,0,0.492180,upperArm_Link,0,0.667230,-0.547390,0.386478,,,,,predicted_track_not_dynamic,RUNNING,1,160,4,0,6.612410,0.274653,0.000290,0.000422,7.648325,185,0.026689,0.020969,0.133215,5,0.021471,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.274446,0.484467,,0,1.000000,SAFE,1,current,50000,144.0174,0.73657668,-0.28049046,1.23952568,-0.05071416,1.57084775,0.73655838,-0.02369504,0.01972879,0.02649068,0.00683894,0.00000000,-0.02405074
91,12.015184,1786367586.562984,2654,50000,1,1,0,0.474044,upperArm_Link,0,0.666571,-0.542264,0.371873,,,,,predicted_track_not_dynamic,RUNNING,1,163,3,0,6.736158,0.272125,0.000099,0.000172,7.772792,188,0.025878,0.023085,0.138994,6,0.021440,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.271327,0.465239,,0,1.000000,SAFE,1,current,50000,139.6649,0.73307377,-0.27769539,1.24342489,-0.04972379,1.57084775,0.73308843,-0.02394335,0.01910510,0.02665225,0.00676945,0.00000000,-0.02371805
92,12.152208,1786367586.702669,2605,50000,1,1,0,0.473053,upperArm_Link,0,0.665594,-0.539903,0.374886,,,,,predicted_track_not_dynamic,RUNNING,1,166,3,0,6.860396,0.269742,0.000505,0.000532,7.896882,191,0.025229,0.021554,0.142448,7,0.021676,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.268222,0.461997,,0,1.000000,SAFE,1,current,50000,146.7569,0.72971386,-0.27499205,1.24698281,-0.04874809,1.57084775,0.72971386,-0.02452067,0.01972898,0.02596573,0.00712062,0.00000000,-0.02462768
93,12.299796,1786367586.849453,2600,50000,1,1,0,0.489525,upperArm_Link,0,0.665108,-0.541738,0.383133,,,,,predicted_track_not_dynamic,RUNNING,1,170,4,0,7.025966,0.266336,0.000003,0.000059,8.062739,195,0.025540,0.024118,0.138273,8,0.016908,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.265738,0.476147,,0,1.000000,SAFE,1,current,50000,160.1874,0.72619987,-0.27224469,1.25072789,-0.04774306,1.57084775,0.72615582,-0.02380940,0.01861499,0.02537515,0.00680974,0.00000000,-0.02410785
94,12.460568,1786367587.009667,2704,50000,1,1,0,0.490737,upperArm_Link,0,0.668736,-0.548278,0.385698,,,,,predicted_track_not_dynamic,RUNNING,1,174,4,0,7.191331,0.263033,0.000095,0.000169,8.228919,199,0.025827,0.001403,0.138375,9,0.021615,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.262125,0.485608,,0,1.000000,SAFE,1,current,50000,147.1098,0.72229707,-0.26921859,1.25487649,-0.04668666,1.57084775,0.72230810,-0.02427530,0.01882227,0.02580423,0.00657076,0.00000000,-0.02393274
95,12.611449,1786367587.156795,2722,50000,1,1,0,0.484226,upperArm_Link,0,0.667330,-0.539540,0.393193,,,,,predicted_track_not_dynamic,RUNNING,1,178,4,0,7.357262,0.259748,0.000292,0.000433,8.396412,203,0.026344,0.012738,0.133512,10,0.023442,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.259036,0.472830,,0,1.000000,SAFE,1,current,50000,154.7794,0.71852267,-0.26633185,1.25872779,-0.04571097,1.57084775,0.71850801,-0.02501587,0.01913265,0.02552548,0.00646668,0.00000000,-0.02518614
96,12.762687,1786367587.311593,2696,50000,1,1,0,0.484680,upperArm_Link,0,0.666101,-0.539201,0.385478,,,,,predicted_track_not_dynamic,RUNNING,1,181,3,0,7.481480,0.257233,0.000206,0.000308,8.520985,206,0.025845,0.017474,0.138335,11,0.018173,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.256527,0.469107,,0,1.000000,SAFE,1,current,50000,148.2268,0.71481061,-0.26356617,1.26242518,-0.04479029,1.57084775,0.71481794,-0.02454447,0.01828697,0.02444752,0.00608759,0.00000000,-0.02439904
97,12.917762,1786367587.459841,2617,50000,1,1,0,0.486187,upperArm_Link,0,0.666755,-0.534836,0.391832,,,,,predicted_track_not_dynamic,RUNNING,1,185,4,0,7.648325,0.253939,0.000002,0.000073,8.686657,210,0.026241,0.021746,0.129105,12,0.014785,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.253530,0.472112,,0,1.000000,SAFE,1,current,50000,149.8945,0.71099222,-0.26072711,1.26614094,-0.04384761,1.57084775,0.71098483,-0.02462283,0.01830761,0.02396096,0.00607888,0.00000000,-0.02471777
98,13.060650,1786367587.609753,2583,50000,1,1,0,0.465541,upperArm_Link,0,0.666653,-0.540094,0.373772,,,,,predicted_track_not_dynamic,RUNNING,1,188,3,0,7.772792,0.251430,0.000306,0.000433,8.811290,213,0.025981,0.038544,0.148932,13,0.027831,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.013491,0.250332,0.449171,,0,1.000000,SAFE,1,current,50000,149.2750,0.70749658,-0.25820351,1.26958883,-0.04301130,1.57084775,0.70752591,-0.02446411,0.01766136,0.02412998,0.00585289,0.00000000,-0.02420715
99,13.213443,1786367587.759050,2689,50000,1,1,0,0.464900,upperArm_Link,0,0.665357,-0.527973,0.392623,,,,,predicted_track_not_dynamic,RUNNING,1,192,4,0,7.938265,0.248132,0.000104,0.000198,8.977591,217,0.026377,0.013339,0.135379,14,0.031636,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.247227,0.450135,,0,1.000000,SAFE,1,current,50000,150.8349,0.70362312,-0.25543046,1.27324581,-0.04206128,1.57084775,0.70364153,-0.02535115,0.01814909,0.02393430,0.00621771,0.00000000,-0.02542253
100,13.368454,1786367587.909903,2706,50000,1,1,0,0.468735,upperArm_Link,0,0.667602,-0.531378,0.379295,,,,,predicted_track_not_dynamic,RUNNING,1,196,4,0,8.104729,0.244851,0.000094,0.000191,9.143072,221,0.026777,0.037345,0.141866,15,0.027400,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.244243,0.454871,,0,1.000000,SAFE,1,current,50000,146.5352,0.69974238,-0.25270879,1.27679288,-0.04115527,1.57084775,0.69970936,-0.02503516,0.01755783,0.02288263,0.00584474,0.00000000,-0.02536700
101,13.509375,1786367588.056458,2620,50000,1,1,0,0.472561,upperArm_Link,0,0.665726,-0.530801,0.388513,,,,,predicted_track_not_dynamic,RUNNING,1,199,3,0,8.228919,0.242320,0.000205,0.000305,9.267727,224,0.026494,0.035732,0.138392,16,0.030699,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.241137,0.456566,,0,1.000000,SAFE,1,current,50000,144.2056,0.69617343,-0.25024754,1.28013074,-0.04037032,1.57085133,0.69618803,-0.02532595,0.01746554,0.02368611,0.00557020,0.00002538,-0.02498800
102,13.649387,1786367588.200681,2676,50000,1,1,0,0.457885,upperArm_Link,0,0.666905,-0.524024,0.380493,,,,,predicted_track_not_dynamic,RUNNING,1,203,4,0,8.396412,0.238945,0.000396,0.000517,9.433248,228,0.027305,0.020583,0.144967,17,0.025941,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.238737,0.441079,,0,1.000000,SAFE,1,current,50000,150.5109,0.69264472,-0.24785966,1.28325224,-0.03959636,1.57085133,0.69262642,-0.02520295,0.01705484,0.02229449,0.00552781,0.00000000,-0.02543794
