frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
43,7.509095,1,14,0.563014,-0.351019,0.363164,0.057663,0.073200,0.073200,0.099437,-0.008546,0.072165,-0.008793,0.078421,0.073200,-0.001865,0.078042,-0.007468,0.650,0.124247,0.141771,0.196771,0.124247,0.028973,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.678975,1,15,0.577920,-0.323412,0.368853,0.072806,0.101532,0.101532,0.158490,-0.007639,0.101023,-0.006693,0.122131,0.101532,0.001728,0.122072,-0.003397,0.650,0.118628,0.139909,0.194909,0.118628,0.015960,1,1,1,0,valid_streak_not_ready
45,7.865523,1,16,0.573147,-0.312089,0.360040,0.077134,0.107427,0.107427,0.064854,0.001846,0.107235,-0.006143,0.102950,0.107427,-0.005270,0.102242,-0.010841,0.650,0.115098,0.137346,0.192346,0.115098,0.027495,2,1,1,1,
46,8.056391,1,17,0.582389,-0.289629,0.368633,0.083527,0.114707,0.114707,0.139377,0.022483,0.112481,0.000543,0.122903,0.114707,0.035293,0.117491,0.007446,0.650,0.114266,0.135031,0.190031,0.114266,0.021522,3,1,1,1,
47,8.256604,1,18,0.584330,-0.294757,0.368086,0.075622,0.106310,0.106310,0.026033,0.023109,0.103755,0.001689,0.080871,0.106310,0.028558,0.075373,0.006594,0.250,0.115066,0.137893,0.192893,0.115066,0.026432,4,1,1,1,
48,8.451446,1,19,0.572623,-0.261462,0.360147,0.079588,0.097627,0.097627,0.112890,0.017373,0.096069,0.000038,0.081246,0.097627,-0.006854,0.080168,-0.011266,0.250,0.117641,0.142287,0.197287,0.117641,0.026749,5,1,1,1,
49,8.638890,1,20,0.580910,-0.266533,0.363724,0.073234,0.088443,0.088443,0.035380,0.013731,0.087371,-0.000145,0.059901,0.088443,0.010031,0.058863,0.004760,0.250,0.114880,0.136028,0.191028,0.114880,0.024829,6,1,1,1,
50,8.834970,1,21,0.568185,-0.245914,0.358368,0.072447,0.080660,0.080660,0.072764,0.006211,0.080352,-0.003309,0.060204,0.080660,-0.018156,0.055881,-0.013122,0.250,0.117435,0.135531,0.190531,0.117435,0.035917,7,1,1,1,
51,9.029225,1,22,0.583804,-0.222083,0.371293,0.076925,0.082317,0.082317,0.094403,0.000274,0.082316,0.000370,0.093907,0.082317,-0.000679,0.093813,0.004141,0.650,0.115407,0.140805,0.195805,0.115407,0.017312,8,1,1,1,
52,9.229709,1,23,0.586137,-0.228758,0.367172,0.068574,0.075979,0.075979,0.074635,0.004049,0.075810,0.003040,0.046231,0.075979,0.017317,0.041910,0.009002,0.250,0.117976,0.157385,0.212385,0.117976,0.027205,9,1,1,1,
53,9.425704,1,24,0.579578,-0.224148,0.366564,0.060722,0.070073,0.070073,0.048849,0.004987,0.069774,0.004111,0.054168,0.070073,-0.001698,0.054020,0.003620,0.250,0.123508,0.152181,0.207181,0.123508,0.034052,10,1,1,1,
54,9.608099,1,25,0.589644,-0.213005,0.364896,0.057992,0.061275,0.061275,0.046258,0.008719,0.060508,0.004169,0.051642,0.061275,0.027825,0.042674,0.008465,0.250,0.121568,0.147899,0.202899,0.121568,0.025424,11,1,1,1,
55,9.812912,1,26,0.585548,-0.180310,0.360487,0.064488,0.058642,0.058642,0.090735,0.007410,0.058172,0.000034,0.055278,0.058642,0.002232,0.053472,-0.013833,0.250,0.115952,0.142385,0.197385,0.115952,0.026128,12,1,1,1,
