frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.088903,1787019446.511549,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,89.9589,0.00000000,0.00000000,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.190390,1787019446.601544,2520,50000,0,2520,29,1683,0.011508,0.224895,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590999,0.994843,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.359623,,0,1.000000,SAFE,1,current,50000,206.6055,0.00000367,0.00000000,1.57080007,-0.00000367,1.57079637,0.00000367,0.00003614,0.00000000,0.00000000,-0.00003614,0.00000000,0.00003614
2,0.375427,1787019446.808167,2504,50000,0,2504,31,1691,0.012380,0.223589,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.589386,0.991589,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.359909,,0,1.000000,SAFE,1,current,50000,167.6032,0.00330123,-0.00328289,1.56758308,-0.00147088,1.57079637,0.00325354,0.01782112,-0.01774183,-0.01738566,-0.00792931,0.00000000,0.01756342
3,0.546112,1787019446.975787,2458,50000,0,2458,24,1674,0.009764,0.224488,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.582598,0.977893,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.365702,,0,1.000000,SAFE,1,current,50000,178.4614,0.01695362,-0.01416226,1.55565107,-0.00346629,1.57079637,0.01702699,0.07998603,-0.06373954,-0.06990673,-0.01169060,0.00000000,0.08069520
4,0.718529,1787019447.154266,2472,50000,0,2472,17,1630,0.006877,0.224661,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.569353,0.951919,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.379548,,0,1.000000,SAFE,1,current,50000,170.7345,0.04292693,-0.02725712,1.54053140,-0.00532964,1.57079637,0.04302597,0.15064258,-0.07594888,-0.08769258,-0.01080729,0.00000000,0.15079148
5,0.894063,1787019447.325018,2441,50000,0,2441,26,1621,0.010651,0.223054,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.547825,0.912246,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.400487,,0,1.000000,SAFE,1,current,50000,175.4700,0.08260032,-0.04069677,1.52474785,-0.00721868,1.57079637,0.08281673,0.22601421,-0.07656399,-0.08991686,-0.01076159,0.00000000,0.22668293
6,1.062820,1787019447.500507,2357,50000,0,2357,20,1620,0.008485,0.224151,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.520894,0.861143,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.428007,,0,1.000000,SAFE,1,current,50000,160.9497,0.13370329,-0.05378797,1.50956964,-0.00911872,1.57079637,0.13401140,0.30282116,-0.07757457,-0.08994156,-0.01125907,0.00000000,0.30336452
7,1.227851,1787019447.661474,2384,50000,0,2384,23,1678,0.009648,0.225481,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.486733,0.799777,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.460866,,0,1.000000,SAFE,1,current,50000,181.3648,0.19506939,-0.06647934,1.49470305,-0.01094540,1.57079637,0.19556460,0.37184455,-0.07690270,-0.09008330,-0.01106865,0.00000000,0.37297827
8,1.413453,1787019447.842869,2437,50000,0,2437,16,1728,0.006565,0.224337,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.441732,0.721211,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.480935,,0,1.000000,SAFE,1,current,50000,157.7207,0.27363488,-0.08071862,1.47812366,-0.01293347,1.57079637,0.27430981,0.42330112,-0.07671948,-0.08932769,-0.01071148,0.00000000,0.42426945
9,1.569156,1787019448.000618,2237,50000,0,2237,13,1646,0.005811,0.224963,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.400751,0.653661,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.464027,,0,1.000000,SAFE,1,current,50000,153.5883,0.34118530,-0.09264339,1.46420348,-0.01465010,1.57079637,0.34192625,0.43384246,-0.07658679,-0.08940238,-0.01102510,0.00000000,0.43426642
