tau,distance_m,nearest_link,surface_density,forecast_radius
0.000000,0.173218443,left_link,medium,0.184665580
0.040000,0.171042395,left_link,medium,0.184975198
0.080000,0.168610697,left_link,medium,0.185284817
0.120000,0.165872438,left_link,medium,0.185594435
0.160000,0.162928002,left_link,medium,0.185904054
0.200000,0.159942049,left_link,medium,0.186213672
0.240000,0.157058591,left_link,medium,0.186523291
0.280000,0.154342408,left_link,medium,0.186832909
0.320000,0.151783688,left_link,medium,0.187142527
0.360000,0.149326840,left_link,medium,0.187452146
0.400000,0.146899672,left_link,medium,0.187761764
0.440000,0.144441833,left_link,medium,0.188071383
0.480000,0.141924551,left_link,medium,0.188381001
0.520000,0.139348896,left_link,medium,0.188690620
0.560000,0.136735688,left_link,medium,0.189000238
0.600000,0.134115204,left_link,medium,0.189309856
0.640000,0.131517119,left_link,medium,0.189619475
0.680000,0.128962757,left_link,medium,0.189929093
0.720000,0.126462820,left_link,medium,0.190238712
0.760000,0.124017278,left_link,medium,0.190548330
0.800000,0.121615363,left_link,medium,0.190857949
0.840000,0.119235681,left_link,medium,0.191167567
0.880000,0.116848833,left_link,medium,0.191477185
0.920000,0.114301568,left_link,medium,0.191786804
0.960000,0.111531879,left_link,medium,0.192096422
1.000000,0.108705743,left_link,medium,0.192406041
