frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.094755,1786673484.917624,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,95.5741,0.00000000,0.00000367,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.196344,1786673485.013225,2635,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,154.5519,0.00000000,0.00000367,1.57080364,-0.00000367,1.57079637,0.00000000,0.00000000,0.00000000,0.00003520,-0.00003611,0.00000000,0.00000000
2,0.326625,1786673485.167802,2474,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.7413,0.00000000,-0.00159926,1.56938779,-0.00115543,1.57079637,0.00000000,0.00000000,-0.01230365,-0.01086768,-0.00884061,0.00000000,0.00000000
3,0.460287,1786673485.297559,2638,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.6403,0.00000000,-0.00858685,1.56217647,-0.00383309,1.57079637,0.00000000,0.00000000,-0.05227811,-0.05395199,-0.02003308,0.00000000,0.00000000
4,0.606848,1786673485.428215,2607,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,137.4372,0.00000000,-0.02540109,1.54533291,-0.00657677,1.57079637,0.00000000,0.00000000,-0.11472472,-0.11492476,-0.01872035,0.00000000,0.00000000
5,0.737281,1786673485.565667,2597,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.6918,0.00000000,-0.04722219,1.52289546,-0.00901235,1.57079637,0.00000000,0.00000000,-0.16729782,-0.17202327,-0.01867301,0.00000000,0.00000000
6,0.855832,1786673485.695373,2724,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.9527,0.00000000,-0.06989061,1.49717891,-0.01117281,1.57079637,0.00000000,0.00000000,-0.19121275,-0.21692432,-0.01822399,0.00000000,0.00000000
7,0.989889,1786673485.826353,2692,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.0405,0.00000000,-0.09724309,1.46198797,-0.01361572,1.57079637,0.00000000,0.00000000,-0.20403574,-0.26250676,-0.01822286,0.00000000,0.00000000
8,1.120660,1786673485.957411,2596,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.0120,0.00000000,-0.12365289,1.42683733,-0.01604396,1.57079637,0.00000000,0.00000000,-0.20195558,-0.26879674,-0.01856870,0.00000000,0.00000000
9,1.252434,1786673486.089438,2681,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,135.4992,0.00000000,-0.15099071,1.39308393,-0.01853821,1.57079637,0.00000000,0.00000000,-0.20745920,-0.25614524,-0.01892824,0.00000000,0.00000000
