frame,phase,timestamp,scene_points,robot_points,plane_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_points,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_object_id,predicted_tau_s,risk_state_current,risk_state_predicted,max_track_speed_m_s,mean_track_speed_m_s,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad
0,pre_empty,1785919088.715361,0,50000,0,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,124.1148,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
1,pre_empty,1785919088.839545,0,50000,0,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,99.0939,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
2,pre_empty,1785919088.938693,2542,50000,2171,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,138.0986,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
3,pre_empty,1785919089.076834,2567,50000,2165,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,135.1022,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
4,pre_empty,1785919089.211981,2572,50000,2179,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,135.5473,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
5,pre_empty,1785919089.347561,2670,50000,2297,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,137.2824,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
6,pre_empty,1785919089.484874,2632,50000,2281,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,135.7630,0.01449971,0.00617329,1.57995903,0.00561942,1.57079637,-0.00811735
7,pre_empty,1785919089.620668,2682,50000,2293,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,132.1362,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
8,pre_empty,1785919089.752852,2605,50000,2203,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.0547,0.01449971,0.00617329,1.57995534,0.00561942,1.57080007,-0.00811735
9,pre_empty,1785919089.883938,2631,50000,2235,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,137.0107,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
10,pre_empty,1785919090.020993,2652,50000,2297,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,137.8284,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
11,pre_empty,1785919090.158867,2720,50000,2338,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,127.2268,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
12,pre_empty,1785919090.286138,2650,50000,2217,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,128.0013,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
13,pre_empty,1785919090.414184,2633,50000,2209,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,126.7638,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
14,pre_empty,1785919090.540997,2679,50000,2299,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.9835,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
15,pre_empty,1785919090.673025,2724,50000,2346,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,134.3755,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
16,pre_empty,1785919090.807432,2645,50000,2243,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.9100,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
17,pre_empty,1785919090.939374,2705,50000,2310,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,129.8642,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
18,pre_empty,1785919091.069270,2627,50000,2276,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,127.5153,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
19,pre_empty,1785919091.196821,2670,50000,2289,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,128.5825,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
20,pre_empty,1785919091.325438,2642,50000,2235,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,130.0480,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
21,pre_empty,1785919091.455532,2674,50000,2264,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,127.8349,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
22,pre_empty,1785919091.583397,2745,50000,2305,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.8089,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
23,pre_empty,1785919091.715257,2625,50000,2245,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,129.8099,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
24,obstacle,1785919102.890878,2298,50000,2170,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,142.0144,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
25,obstacle,1785919103.032921,2405,50000,2248,1,0,0,0.184437,left_link,0,60,0.338395,-0.384776,0.254286,,,,,SAFE,SAFE,,,131.1068,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
26,obstacle,1785919103.164066,2556,50000,2242,1,0,0,0.115825,left_link,0,227,0.352425,-0.357532,0.350182,,,,,WARNING,SAFE,,,134.8723,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
27,obstacle,1785919103.298994,2548,50000,2260,1,1,4,0.126184,left_link,0,213,0.348513,-0.356151,0.359229,-0.028001,left_link,1,0.400,WARNING,STOP,0.083009,0.083009,136.6083,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
28,obstacle,1785919103.435656,2582,50000,2234,1,1,1,0.113900,left_link,0,217,0.341680,-0.355327,0.353402,0.050892,left_link,1,0.000,WARNING,SLOW,0.078383,0.078383,132.8866,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
29,obstacle,1785919103.568598,2623,50000,2284,1,1,1,0.114214,left_link,0,246,0.344944,-0.360101,0.351190,0.044396,left_link,1,0.000,WARNING,STOP,0.075066,0.075066,119.5453,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
30,obstacle,1785919103.688198,2531,50000,2221,1,1,1,0.118674,left_link,0,223,0.350473,-0.358801,0.343758,0.041240,left_link,1,0.000,WARNING,STOP,0.070650,0.070650,138.2639,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
31,obstacle,1785919103.826518,2573,50000,2288,1,1,1,0.117997,left_link,0,232,0.354190,-0.358621,0.350049,0.032529,left_link,1,0.000,WARNING,STOP,0.062512,0.062512,131.3504,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
32,obstacle,1785919103.957924,2574,50000,2304,1,1,1,0.132753,left_link,0,214,0.345634,-0.364616,0.341391,0.035448,left_link,1,0.000,WARNING,STOP,0.000000,0.000000,137.8401,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
33,obstacle,1785919104.095819,2454,50000,2182,1,1,1,0.123037,left_link,0,219,0.347118,-0.354438,0.335868,0.041211,left_link,1,0.000,WARNING,STOP,0.000000,0.000000,139.1919,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
34,obstacle,1785919104.235066,2507,50000,2202,1,1,1,0.085759,left_link,0,237,0.348294,-0.355956,0.350814,0.019827,left_link,1,0.000,SLOW,STOP,0.015637,0.015637,124.0889,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
35,obstacle,1785919104.359213,2597,50000,2292,1,1,1,0.125088,left_link,0,232,0.348591,-0.365412,0.346964,0.022901,left_link,1,0.000,WARNING,STOP,0.000000,0.000000,122.8015,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
36,obstacle,1785919104.482070,2480,50000,2199,1,1,1,0.076218,left_link,0,218,0.348388,-0.359538,0.339870,0.030179,left_link,1,0.000,SLOW,STOP,0.013512,0.013512,122.2866,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
37,obstacle,1785919104.604434,2554,50000,2251,1,1,1,0.082920,left_link,0,233,0.347755,-0.359128,0.345667,0.039197,left_link,1,0.000,SLOW,STOP,0.000000,0.000000,123.6651,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
38,obstacle,1785919104.728158,2587,50000,2277,1,1,1,0.080214,left_link,0,257,0.340241,-0.351743,0.330745,-0.013086,left_link,1,0.000,SLOW,STOP,0.014975,0.014975,136.4434,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
39,obstacle,1785919104.864675,2528,50000,2242,1,1,1,0.103583,left_link,0,218,0.348294,-0.359269,0.342583,0.026917,left_link,1,0.000,WARNING,STOP,0.000000,0.000000,120.1855,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
40,obstacle,1785919104.984915,2593,50000,2259,1,1,1,0.115102,left_link,0,230,0.344405,-0.360538,0.348885,0.032929,left_link,1,0.000,WARNING,STOP,0.000000,0.000000,134.0601,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
41,obstacle,1785919105.119030,2525,50000,2168,1,1,1,0.091246,left_link,0,272,0.345293,-0.352406,0.326549,0.027061,left_link,1,0.000,SLOW,STOP,0.023896,0.023896,119.4696,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
42,obstacle,1785919105.238566,2444,50000,2161,1,1,1,0.100869,left_link,0,229,0.346490,-0.354068,0.342351,0.021319,left_link,1,0.000,WARNING,STOP,0.000000,0.000000,132.1439,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
43,obstacle,1785919105.370764,2559,50000,2243,1,1,1,0.088120,left_link,0,255,0.347115,-0.356474,0.336089,0.029179,left_link,1,0.000,SLOW,STOP,0.000000,0.000000,131.4152,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
44,obstacle,1785919105.502234,2548,50000,2279,1,1,1,0.090970,left_link,0,219,0.347496,-0.347788,0.342144,0.034555,left_link,1,0.000,SLOW,STOP,0.000000,0.000000,126.0609,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
45,obstacle,1785919105.628355,2526,50000,2235,1,1,1,0.085780,left_link,0,220,0.349170,-0.356604,0.348258,0.018234,left_link,1,0.000,SLOW,STOP,0.012359,0.012359,127.2742,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
46,obstacle,1785919105.755756,2516,50000,2201,1,1,1,0.091080,left_link,0,224,0.348098,-0.360662,0.342623,0.030124,left_link,1,0.000,SLOW,STOP,0.000000,0.000000,133.1901,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
47,obstacle,1785919105.888989,2518,50000,2221,1,1,1,0.126219,left_link,0,238,0.341227,-0.355151,0.335211,0.019327,left_link,1,0.000,WARNING,STOP,0.000000,0.000000,130.9685,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
48,obstacle,1785919106.020010,2577,50000,2277,1,1,1,0.110188,left_link,0,231,0.345915,-0.354241,0.339271,0.037504,left_link,1,0.000,WARNING,STOP,0.000000,0.000000,135.8129,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
49,obstacle,1785919106.155879,2573,50000,2264,1,1,1,0.082048,left_link,0,235,0.349200,-0.358909,0.348314,0.030924,left_link,1,0.000,SLOW,STOP,0.000000,0.000000,133.0170,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
50,obstacle,1785919106.288951,2536,50000,2231,1,1,1,0.113716,left_link,0,219,0.347702,-0.358462,0.349416,0.040494,left_link,1,0.000,WARNING,STOP,0.000000,0.000000,127.4925,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
51,obstacle,1785919106.416501,2544,50000,2233,1,1,1,0.114277,left_link,0,250,0.347903,-0.356660,0.344476,0.032659,left_link,1,0.000,WARNING,STOP,0.000000,0.000000,121.1650,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
52,obstacle,1785919106.537740,2551,50000,2272,1,1,1,0.076995,left_link,0,232,0.350183,-0.348019,0.340691,0.003784,left_link,1,0.000,SLOW,STOP,0.017612,0.017612,128.9196,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
53,obstacle,1785919106.666714,2540,50000,2236,1,1,1,0.083423,left_link,0,232,0.348926,-0.354729,0.340329,0.023841,left_link,1,0.000,SLOW,STOP,0.000000,0.000000,133.6777,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
54,obstacle,1785919106.800446,2555,50000,2266,1,1,1,0.116992,left_link,0,232,0.350059,-0.353478,0.341370,0.031572,left_link,1,0.000,WARNING,STOP,0.000000,0.000000,130.6946,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
55,obstacle,1785919106.931196,2546,50000,2245,1,1,1,0.090984,left_link,0,235,0.353715,-0.356531,0.336722,0.009827,left_link,1,0.000,SLOW,STOP,0.013049,0.013049,130.9611,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
56,obstacle,1785919107.062212,2519,50000,2216,1,1,1,0.080409,left_link,0,224,0.349815,-0.364890,0.352413,0.002852,left_link,1,0.000,SLOW,STOP,0.018862,0.018862,140.0185,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
57,obstacle,1785919107.202284,2544,50000,2255,1,1,1,0.090883,left_link,0,237,0.351653,-0.362288,0.348958,0.028550,left_link,1,0.000,SLOW,STOP,0.000000,0.000000,132.3331,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
58,obstacle,1785919107.334673,2475,50000,2179,1,1,1,0.129263,left_link,0,240,0.348842,-0.360283,0.349990,0.035393,left_link,1,0.000,WARNING,STOP,0.013848,0.013848,132.9395,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
59,obstacle,1785919107.467695,2496,50000,2220,1,1,1,0.106327,left_link,0,206,0.346053,-0.359584,0.344351,0.050408,left_link,1,0.000,WARNING,SLOW,0.021292,0.021292,123.4746,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
60,obstacle,1785919107.591224,2570,50000,2278,1,1,1,0.088476,left_link,0,222,0.346894,-0.354590,0.342328,0.010689,left_link,1,0.000,SLOW,STOP,0.016223,0.016223,129.4759,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
61,obstacle,1785919107.720764,2526,50000,2236,1,1,1,0.074717,left_link,0,226,0.350178,-0.358352,0.342107,0.024246,left_link,1,0.000,SLOW,STOP,0.022689,0.022689,132.1963,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
62,obstacle,1785919107.853033,2475,50000,2183,1,1,1,0.113360,left_link,0,220,0.349088,-0.354824,0.340903,0.038797,left_link,1,0.000,WARNING,STOP,0.018862,0.018862,131.7044,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
63,obstacle,1785919107.984794,2554,50000,2269,1,1,1,0.107132,left_link,0,234,0.341121,-0.363166,0.349243,0.062038,left_link,1,0.000,WARNING,SLOW,0.028350,0.028350,117.6264,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
64,obstacle,1785919108.102474,2568,50000,2276,1,1,1,0.115742,left_link,0,224,0.347923,-0.359122,0.351673,0.055761,left_link,1,0.000,WARNING,SLOW,0.000000,0.000000,131.3599,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
65,obstacle,1785919108.233889,2551,50000,2262,1,1,1,0.115577,left_link,0,227,0.345844,-0.357321,0.343913,0.031776,left_link,1,0.000,WARNING,STOP,0.000000,0.000000,132.4270,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
66,obstacle,1785919108.366372,2550,50000,2270,1,1,1,0.109627,left_link,0,203,0.351083,-0.353437,0.345513,0.041509,left_link,1,0.000,WARNING,STOP,0.000000,0.000000,132.1011,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
67,obstacle,1785919108.498530,2472,50000,2195,1,1,1,0.121195,left_link,0,216,0.351137,-0.356216,0.346008,0.057260,left_link,1,0.000,WARNING,SLOW,0.000000,0.000000,132.9244,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
