frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
36,6.339523,1,1,0.495673,-0.479115,0.366536,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.091308,0.107055,0.162055,0.091308,0.006639,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
37,6.517241,1,2,0.488313,-0.469634,0.366282,0.000000,0.043331,0.043331,0.077050,-0.026564,0.034221,-0.000918,0.066663,0.043331,-0.040868,0.052647,-0.001412,0.650,0.094850,0.108096,0.163096,0.094850,0.022777,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
38,6.706666,1,3,0.489278,-0.451961,0.365449,0.012294,0.064401,0.064401,0.039033,-0.020809,0.060903,-0.002280,0.077375,0.064401,-0.017724,0.075257,-0.003012,0.650,0.102188,0.125829,0.180829,0.102188,0.023797,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
39,6.901101,1,4,0.486490,-0.448245,0.361697,0.018831,0.063715,0.063715,0.065853,-0.019211,0.060630,-0.003814,0.058943,0.063715,-0.016620,0.055869,-0.008758,0.250,0.100524,0.116062,0.171062,0.100524,0.030527,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
40,7.069250,1,5,0.498868,-0.439786,0.364139,0.024460,0.060818,0.060818,0.073065,-0.013790,0.059089,-0.004149,0.054087,0.060818,0.004372,0.053811,-0.003280,0.250,0.104831,0.117604,0.172604,0.104831,0.021040,0,0,0,0,"speed_ok,valid_streak_not_ready"
41,7.257703,1,6,0.503793,-0.417386,0.368313,0.036099,0.062461,0.062461,0.063243,0.009402,0.061747,-0.000505,0.073930,0.062461,0.020987,0.070835,0.002754,0.650,0.108930,0.123674,0.178674,0.108930,0.023296,0,0,0,0,"speed_ok,valid_streak_not_ready"
42,7.445511,1,7,0.521914,-0.420670,0.370816,0.039898,0.063387,0.063387,0.071191,0.032182,0.054292,0.005880,0.061097,0.063387,0.043794,0.041989,0.007201,0.650,0.108121,0.129007,0.184007,0.108121,0.007428,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.604755,1,8,0.517408,-0.412305,0.366984,0.043764,0.067328,0.067328,0.064847,0.042088,0.051876,0.008401,0.066812,0.067328,0.043304,0.050337,0.007405,0.650,0.115354,0.131698,0.186698,0.115354,0.015408,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.791387,1,9,0.519064,-0.400779,0.373807,0.045691,0.064526,0.064526,0.069373,0.039175,0.050503,0.008853,0.062216,0.064526,0.027937,0.053958,0.013374,0.250,0.111676,0.131079,0.186079,0.111676,0.016339,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,7.975645,1,10,0.519179,-0.389963,0.366584,0.047207,0.059045,0.059045,0.116860,0.033312,0.048303,0.006586,0.043594,0.059045,0.021298,0.037961,-0.002393,0.250,0.116667,0.128484,0.183484,0.116667,0.020409,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,8.149981,1,11,0.508494,-0.378552,0.359881,0.049251,0.056123,0.056123,0.088604,0.002633,0.055764,-0.005761,0.064596,0.056123,-0.019037,0.059746,-0.015511,0.650,0.115521,0.139637,0.194637,0.115521,0.030442,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.317415,1,12,0.534392,-0.358556,0.364359,0.059972,0.067908,0.067908,0.132912,0.009177,0.066681,-0.008991,0.079249,0.067908,0.023852,0.075485,-0.003687,0.650,0.106778,0.135415,0.190415,0.106778,0.017637,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,8.501715,1,13,0.516754,-0.338395,0.364175,0.065758,0.082166,0.082166,0.179088,0.006888,0.081110,-0.011176,0.089169,0.082166,-0.003260,0.088066,-0.013598,0.650,0.115504,0.145052,0.200052,0.115504,0.023550,1,1,1,0,valid_streak_not_ready
