frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.163030,1787126945.523543,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,164.2414,0.00000000,0.00000000,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.267316,1787126945.687820,2469,50000,0,2469,38,1647,0.015391,0.223778,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590986,0.994817,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.384916,,0,1.000000,SAFE,1,current,50000,207.6200,0.00002934,-0.00002568,1.57079256,-0.00001467,1.57079637,0.00002568,0.00028138,-0.00024621,-0.00007201,-0.00014069,0.00000000,0.00024621
2,0.462815,1787126945.895472,2520,50000,0,2520,30,1643,0.011905,0.225059,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.588492,0.989729,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.380191,,0,1.000000,SAFE,1,current,50000,190.3022,0.00511690,-0.00502887,1.56573808,-0.00195139,1.57079637,0.00511323,0.02602351,-0.02559197,-0.02585430,-0.00990657,0.00000000,0.02602351
3,0.651614,1787126946.085792,2489,50000,0,2489,16,1630,0.006428,0.223364,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.579034,0.970832,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.390210,,0,1.000000,SAFE,1,current,50000,189.6665,0.02401458,-0.01840617,1.55080926,-0.00409719,1.57079637,0.02411362,0.10009381,-0.07085446,-0.07907226,-0.01136547,0.00000000,0.10063781
4,0.840412,1787126946.275520,2576,50000,0,2576,20,1652,0.007764,0.224158,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.561345,0.936517,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.407187,,0,1.000000,SAFE,1,current,50000,189.3389,0.05832898,-0.03303793,1.53380060,-0.00612561,1.57079637,0.05854173,0.18175212,-0.07749963,-0.09008930,-0.01074387,0.00000000,0.18235438
5,1.036186,1787126946.464876,2570,50000,0,2570,48,1664,0.018677,0.223406,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.534010,0.885205,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.444296,,0,1.000000,SAFE,1,current,50000,193.9763,0.10964103,-0.04804383,1.51630402,-0.00827507,1.57079637,0.10998216,0.26209829,-0.07664908,-0.08937132,-0.01097931,0.00000000,0.26275406
6,1.221793,1787126946.658871,2567,50000,0,2567,10,1598,0.003896,0.223960,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.498913,0.821470,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.474890,,0,1.000000,SAFE,1,current,50000,151.6733,0.17337668,-0.06228679,1.49964023,-0.01031816,1.57079637,0.17393056,0.34339158,-0.07673746,-0.08978029,-0.01100766,0.00000000,0.34453783
7,1.369277,1787126946.810560,2501,50000,0,2501,26,1668,0.010396,0.221785,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.464191,0.760136,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.463947,,0,1.000000,SAFE,1,current,50000,173.6922,0.23470978,-0.07381539,1.48620057,-0.01194677,1.57079637,0.23535535,0.41586185,-0.07816833,-0.09112599,-0.01104255,0.00000000,0.41648352
8,1.546858,1787126946.984268,2425,50000,0,2425,8,1583,0.003299,0.224726,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.420084,0.684190,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.462996,,0,1.000000,SAFE,1,current,50000,170.5515,0.31065631,-0.08728439,1.47052336,-0.01387248,1.57080007,0.31149992,0.42767310,-0.07584719,-0.08828215,-0.01084416,0.00002081,0.42878838
9,1.713560,1787126947.154841,2361,50000,0,2361,9,1662,0.003812,0.222752,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.376018,0.610033,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.449818,,0,1.000000,SAFE,1,current,50000,159.9855,0.38481283,-0.10033891,1.45523512,-0.01573584,1.57080007,0.38563815,0.44484514,-0.07831053,-0.09171002,-0.01117779,0.00000000,0.44473537
