trajectory,t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,qdd1_rad_s2,qdd2_rad_s2,qdd3_rad_s2,qdd4_rad_s2,qdd5_rad_s2,qdd6_rad_s2
ccro_nubs_candidate,0.000000,0.869832516,-0.429001946,1.023966789,-0.117824398,1.570785101,0.869843578,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
ccro_nubs_candidate,0.040000,0.869832322,-0.428997947,1.023966867,-0.117825326,1.570786387,0.869842339,-0.000014713,0.000298602,0.000005846,-0.000069303,0.000096022,-0.000092721,-0.000757765,0.014802605,0.000293554,-0.003432427,0.004755755,-0.004617490
ccro_nubs_candidate,0.080000,0.869830899,-0.428970366,1.023967415,-0.117831721,1.570795247,0.869833727,-0.000062358,0.001174098,0.000023585,-0.000272002,0.000376866,-0.000367918,-0.001645813,0.028846934,0.000594631,-0.006670456,0.009241965,-0.009123888
ccro_nubs_candidate,0.120000,0.869826826,-0.428896729,1.023968916,-0.117848762,1.570818858,0.869810532,-0.000148053,0.002596422,0.000053513,-0.000600396,0.000831855,-0.000821158,-0.002659484,0.042146149,0.000902978,-0.009717726,0.013463868,-0.013519766
ccro_nubs_candidate,0.160000,0.869818482,-0.428755755,1.023971863,-0.117881327,1.570863977,0.869765719,-0.000276730,0.004536031,0.000095916,-0.001046925,0.001450522,-0.001448033,-0.003794118,0.054713411,0.001218342,-0.012577875,0.017426700,-0.017805694
ccro_nubs_candidate,0.200000,0.869804052,-0.428527336,1.023976760,-0.117933993,1.570936945,0.869692432,-0.000453133,0.006963910,0.000151071,-0.001604179,0.002222607,-0.002244156,-0.005045055,0.066561880,0.001540471,-0.015254542,0.021135698,-0.021982243
ccro_nubs_candidate,0.240000,0.869781534,-0.428192512,1.023984122,-0.118011041,1.571043697,0.869583988,-0.000681823,0.009851573,0.000219241,-0.002264891,0.003138063,-0.003205162,-0.006407637,0.077704717,0.001869112,-0.017751365,0.024596101,-0.026049983
ccro_nubs_candidate,0.280000,0.869748750,-0.427733453,1.023994476,-0.118116468,1.571189771,0.869433879,-0.000967171,0.013171055,0.000300683,-0.003021939,0.004187050,-0.004326711,-0.007877204,0.088155085,0.002204014,-0.020071983,0.027813145,-0.030009486
ccro_nubs_candidate,0.320000,0.869703349,-0.427133436,1.024008357,-0.118253988,1.571380313,0.869235768,-0.001313364,0.016894922,0.000395642,-0.003868348,0.005359940,-0.005604485,-0.009449095,0.097926143,0.002544922,-0.022220034,0.030792068,-0.033861321
ccro_nubs_candidate,0.360000,0.869642816,-0.426376826,1.024026311,-0.118427037,1.571620092,0.868983494,-0.001724401,0.020996264,0.000504353,-0.004797289,0.006647311,-0.007034189,-0.011118652,0.107031054,0.002891585,-0.024199157,0.033538106,-0.037606060
