frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
31,5.232102,1,1,0.568053,-0.466110,0.363028,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.105084,0.114041,0.169041,0.105084,0.019547,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
32,5.420392,1,2,0.563176,-0.461108,0.367388,0.000000,0.044586,0.044586,0.056756,-0.026405,0.027081,0.023607,0.103035,0.120467,0.175467,0.103035,0.026398,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
33,5.611755,1,3,0.568112,-0.451767,0.363942,0.000000,0.038352,0.038352,0.055398,0.000158,0.038274,0.002439,0.104465,0.122884,0.177884,0.104465,0.023696,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
34,5.781328,1,4,0.572586,-0.445080,0.364747,0.000000,0.039571,0.039571,0.031494,0.008311,0.038560,0.003151,0.100371,0.116649,0.171649,0.100371,0.021538,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
35,5.951478,1,5,0.575875,-0.445922,0.370108,0.000000,0.032033,0.032033,0.038892,0.010999,0.028390,0.009956,0.105424,0.121801,0.176801,0.105424,0.018589,0,0,0,0,"speed_ok,valid_streak_not_ready"
36,6.103312,1,6,0.575445,-0.432786,0.368962,0.011701,0.044955,0.044955,0.042297,0.017846,0.041198,0.002288,0.103730,0.118803,0.173803,0.103730,0.023082,0,0,0,0,"speed_ok,valid_streak_not_ready"
37,6.282544,1,7,0.606604,-0.427921,0.380839,0.027193,0.071526,0.071526,0.096378,0.056966,0.035291,0.025007,0.099395,0.118269,0.173269,0.099395,0.016843,0,0,0,0,"speed_ok,valid_streak_not_ready"
38,6.452884,1,8,0.577908,-0.422760,0.370683,0.025309,0.035225,0.035225,0.127472,0.007910,0.033173,0.008822,0.111213,0.137643,0.192643,0.111213,0.017898,0,0,0,0,"speed_ok,valid_streak_not_ready"
39,6.629256,1,9,0.592164,-0.423688,0.374639,0.000000,0.040621,0.040621,0.094174,0.023689,0.032334,0.006589,0.114878,0.135826,0.190826,0.114878,0.018721,0,0,0,0,"speed_ok,valid_streak_not_ready"
40,6.800019,1,10,0.589096,-0.410046,0.374690,0.011953,0.038913,0.038913,0.133111,0.019577,0.032611,0.008215,0.111913,0.128237,0.183237,0.111913,0.015856,0,0,0,0,"speed_ok,valid_streak_not_ready"
41,6.977319,1,11,0.599171,-0.401743,0.376769,0.022141,0.039553,0.039553,0.061133,-0.010684,0.037631,-0.005851,0.114981,0.142973,0.197973,0.114981,0.014705,0,0,0,0,"speed_ok,valid_streak_not_ready"
42,7.164292,1,12,0.578305,-0.396181,0.360434,0.025378,0.039978,0.039978,0.059966,0.000557,0.037298,-0.014382,0.123589,0.144380,0.199380,0.123589,0.028872,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.330578,1,13,0.587208,-0.395630,0.375304,0.000000,0.040607,0.040607,0.050327,-0.007061,0.039978,0.000949,0.119600,0.143916,0.198916,0.119600,0.015185,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.506821,1,14,0.578441,-0.383458,0.364089,0.013263,0.043204,0.043204,0.134659,-0.015073,0.037610,-0.014996,0.123491,0.138851,0.193851,0.123491,0.027649,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,7.670350,1,15,0.584889,-0.350475,0.369952,0.035629,0.077257,0.077257,0.111741,-0.020566,0.073820,-0.009815,0.119659,0.145772,0.200772,0.119659,0.022391,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,7.831941,1,16,0.590674,-0.334748,0.370219,0.052462,0.094138,0.094138,0.140842,0.018358,0.091181,0.014524,0.119323,0.140931,0.195931,0.119323,0.013952,1,1,1,0,valid_streak_not_ready
47,8.016413,1,17,0.583117,-0.314981,0.362757,0.064020,0.119113,0.119113,0.062444,-0.005962,0.117550,-0.018288,0.123250,0.146859,0.201859,0.123250,0.022720,2,1,1,1,
48,8.197179,1,18,0.592125,-0.302842,0.362751,0.070513,0.118736,0.118736,0.043611,0.019869,0.117045,-0.001944,0.117447,0.150232,0.205232,0.117447,0.023586,3,1,1,1,
