trajectory,t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,qdd1_rad_s2,qdd2_rad_s2,qdd3_rad_s2,qdd4_rad_s2,qdd5_rad_s2,qdd6_rad_s2
ccro_nubs_candidate,0.000000,0.869832516,-0.429005235,1.023951910,-0.117831729,1.570777705,0.869850874,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000
ccro_nubs_candidate,0.040000,0.869831075,-0.429003691,1.023951321,-0.117831365,1.570777774,0.869849330,-0.000107779,0.000115372,-0.000043978,0.000027226,0.000005139,-0.000115512,-0.005364182,0.005724585,-0.002176061,0.001350977,0.000254737,-0.005746407
ccro_nubs_candidate,0.080000,0.869821072,-0.428993023,1.023947268,-0.117828847,1.570778248,0.869838615,-0.000427161,0.000454470,-0.000172275,0.000107257,0.000020203,-0.000457387,-0.010580371,0.011186933,-0.004216368,0.002640371,0.000496251,-0.011318417
ccro_nubs_candidate,0.120000,0.869794160,-0.428964490,1.023936486,-0.117822113,1.570779515,0.869809813,-0.000952251,0.001006883,-0.000379510,0.000237648,0.000044666,-0.001018684,-0.015649722,0.016390968,-0.006123369,0.003869157,0.000724768,-0.016717810
ccro_nubs_candidate,0.160000,0.869742227,-0.428909765,1.023915925,-0.117809196,1.570781940,0.869754286,-0.001677197,0.001762356,-0.000660400,0.000415994,0.000078014,-0.001792534,-0.020573389,0.021340617,-0.007899510,0.005038310,0.000940513,-0.021946362
ccro_nubs_candidate,0.200000,0.869657397,-0.428820928,1.023882741,-0.117788226,1.570785868,0.869663667,-0.002596195,0.002710793,-0.001009758,0.000639931,0.000119740,-0.002772139,-0.025352525,0.026039804,-0.009547239,0.006148804,0.001143714,-0.027005854
ccro_nubs_candidate,0.240000,0.869532021,-0.428690461,1.023834299,-0.117757425,1.570791624,0.869529861,-0.003703487,0.003842253,-0.001422499,0.000907130,0.000169347,-0.003950772,-0.029988285,0.030492455,-0.011069001,0.007201614,0.001334594,-0.031898062
ccro_nubs_candidate,0.280000,0.869358683,-0.428511238,1.023768163,-0.117715109,1.570799514,0.869345041,-0.004993361,0.005146954,-0.001893632,0.001215304,0.000226346,-0.005321777,-0.034481823,0.034702494,-0.012467246,0.008197715,0.001513381,-0.036624766
ccro_nubs_candidate,0.320000,0.869130193,-0.428276523,1.023682095,-0.117659684,1.570809824,0.869101642,-0.006460152,0.006615270,-0.002418264,0.001562204,0.000290259,-0.006878570,-0.038834293,0.038673848,-0.013744419,0.009138081,0.001680299,-0.041187744
ccro_nubs_candidate,0.360000,0.868839587,-0.427979961,1.023574052,-0.117589646,1.570822821,0.868792365,-0.008098239,0.008237732,-0.002991604,0.001945620,0.000360615,-0.008614638,-0.043046848,0.042410442,-0.014902967,0.010023686,0.001835575,-0.045588775
ccro_nubs_candidate,0.400000,0.868480125,-0.427615574,1.023442180,-0.117503577,1.570838753,0.868410167,-0.009902050,0.010005028,-0.003608953,0.002363382,0.000436953,-0.010523537,-0.047120643,0.045916201,-0.015945338,0.010855507,0.001979434,-0.049829636
ccro_nubs_candidate,0.440000,0.868045287,-0.427177750,1.023284811,-0.117400146,1.570857851,0.867948262,-0.011866056,0.011908003,-0.004265714,0.002813356,0.000518820,-0.012598897,-0.051056832,0.049195050,-0.016873978,0.011634516,0.002112103,-0.053912107
ccro_nubs_candidate,0.480000,0.867528777,-0.426661244,1.023100458,-0.117278106,1.570880327,0.867400119,-0.013984777,0.013937659,-0.004957387,0.003293452,0.000605775,-0.014834417,-0.054856569,0.052250914,-0.017691335,0.012361689,0.002233806,-0.057837965
ccro_nubs_candidate,0.520000,0.866924515,-0.426061166,1.022887813,-0.117136295,1.570906375,0.866759456,-0.016252777,0.016085155,-0.005679570,0.003801613,0.000697382,-0.017223869,-0.058521007,0.055087720,-0.018399855,0.013038000,0.002344770,-0.061608989
ccro_nubs_candidate,0.560000,0.866226637,-0.425372977,1.022645743,-0.116973630,1.570936173,0.866020240,-0.018664669,0.018341808,-0.006427957,0.004335826,0.000793216,-0.019761095,-0.062051301,0.057709391,-0.019001985,0.013664424,0.002445220,-0.065226958
ccro_nubs_candidate,0.600000,0.865429494,-0.424592480,1.022373283,-0.116789108,1.570969883,0.865176680,-0.021215108,0.020699090,-0.007198343,0.004894115,0.000892862,-0.022440009,-0.065448605,0.060119854,-0.019500173,0.014241935,0.002535382,-0.068693649
ccro_nubs_candidate,0.640000,0.864527651,-0.423715819,1.022069637,-0.116581806,1.571007648,0.864223230,-0.023898799,0.023148632,-0.007986618,0.005474542,0.000995912,-0.025254594,-0.068714072,0.062323034,-0.019896866,0.014771509,0.002615482,-0.072010842
ccro_nubs_candidate,0.680000,0.863515883,-0.422739469,1.021734169,-0.116350875,1.571049596,0.863154582,-0.026710492,0.025682221,-0.008788771,0.006075210,0.001101969,-0.028198907,-0.071848857,0.064322855,-0.020194510,0.015254120,0.002685746,-0.075180314
