frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.097419,1786454653.426590,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,97.9385,0.00000000,0.00000000,1.57079637,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.186937,1786454653.524557,2662,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,150.2837,0.00000000,0.00001467,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00016390,0.00004128,0.00000000,0.00000000,0.00000000
2,0.328252,1786454653.674866,2495,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.9960,0.00000000,-0.00112608,1.56982803,-0.00086932,1.57079637,0.00000000,0.00000000,-0.00807242,-0.00687847,-0.00615165,0.00000000,0.00000000
3,0.455359,1786454653.805877,2541,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.2745,0.00000000,-0.00673450,1.56410217,-0.00334157,1.57079637,0.00000000,0.00000000,-0.04412345,-0.04504744,-0.01945010,0.00000000,0.00000000
4,0.591900,1786454653.936177,2629,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,123.3187,0.00000000,-0.02000909,1.55075788,-0.00586151,1.57079637,0.00000000,0.00000000,-0.09722087,-0.09773130,-0.01845558,0.00000000,0.00000000
5,0.714142,1786454654.059521,2586,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.4628,0.00000000,-0.03910118,1.53149343,-0.00816136,1.57079637,0.00000000,0.00000000,-0.15618270,-0.15759280,-0.01881394,0.00000000,0.00000000
6,0.839629,1786454654.188998,2452,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.0582,0.00000000,-0.06290668,1.50554204,-0.01050890,1.57079637,0.00000000,0.00000000,-0.18970497,-0.20680541,-0.01870743,0.00000000,0.00000000
7,0.968775,1786454654.317071,2589,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.7631,0.00000000,-0.08916610,1.47276092,-0.01288212,1.57079637,0.00000000,0.00000000,-0.20333036,-0.25382888,-0.01837614,0.00000000,0.00000000
8,1.097813,1786454654.446861,2555,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.4380,0.00000000,-0.11454885,1.43889403,-0.01519297,1.57079637,0.00000000,0.00000000,-0.19670869,-0.26245817,-0.01790844,0.00000000,0.00000000
9,1.231593,1786454654.576325,2559,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.0030,0.00000000,-0.14195636,1.40375793,-0.01774592,1.57079637,0.00000000,0.00000000,-0.20487004,-0.26264094,-0.01908318,0.00000000,0.00000000
