frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
71,9.259631,0,1,0,129,0.591034,-0.643940,0.352095,0.113731,0.173219,0.127793,0.201969,
72,9.414944,0,1,0,137,0.595743,-0.636920,0.347276,0.119502,0.202880,0.121158,0.210484,0.064733
73,9.574320,0,1,0,162,0.604331,-0.630980,0.355568,0.120626,0.170158,0.165066,0.215580,0.082983
74,9.738846,0,1,0,178,0.607475,-0.629984,0.352329,0.123239,0.177650,0.154984,0.225961,0.028396
75,9.888373,0,1,0,144,0.608633,-0.625403,0.357584,0.115268,0.152043,0.150251,0.208070,0.045466
76,10.056620,0,1,0,179,0.610203,-0.627091,0.347042,0.125045,0.198054,0.147144,0.228225,0.065962
77,10.233724,0,1,0,148,0.612843,-0.628321,0.356947,0.112875,0.144638,0.137852,0.210444,0.058922
78,10.394906,0,1,0,137,0.605280,-0.630182,0.362068,0.113643,0.165040,0.102257,0.209068,0.056331
79,10.542150,0,1,0,164,0.608617,-0.630418,0.361651,0.115169,0.132824,0.113058,0.216910,0.022963
80,10.691248,0,1,0,164,0.605216,-0.633554,0.358569,0.122229,0.161515,0.130414,0.217416,0.037267
81,10.842158,0,1,0,152,0.605950,-0.632828,0.359530,0.114767,0.152994,0.112066,0.214515,0.009604
82,10.988667,0,1,0,159,0.601586,-0.627305,0.352280,0.119514,0.180666,0.130123,0.214805,0.066689
83,11.143401,0,1,0,181,0.611069,-0.626489,0.356998,0.124284,0.196983,0.154542,0.214257,0.069377
84,11.314773,0,1,0,161,0.602566,-0.617963,0.372460,0.117745,0.155479,0.160926,0.233814,0.114458
85,11.468989,0,1,0,197,0.607548,-0.615094,0.359825,0.118907,0.174339,0.153104,0.217096,0.087901
86,11.631350,0,1,0,192,0.605687,-0.615763,0.369282,0.116070,0.157020,0.146609,0.202852,0.062575
87,11.795683,0,1,0,174,0.609782,-0.609400,0.361669,0.121637,0.161253,0.155210,0.213279,0.063757
88,11.945614,0,1,0,192,0.603083,-0.611001,0.371061,0.120287,0.143345,0.192785,0.204086,0.075715
89,12.101042,0,1,0,237,0.604604,-0.605682,0.365903,0.125019,0.171051,0.194965,0.212476,0.049242
90,12.261039,0,1,0,226,0.605866,-0.609360,0.364236,0.125655,0.174570,0.198378,0.218188,0.027280
