frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
30,5.470359,0,1,1,57,0.525802,-0.488688,0.360131,0.090109,0.141258,0.023755,0.176392,
31,5.647157,0,1,1,59,0.536629,-0.483331,0.378500,0.078838,0.110670,0.033029,0.163420,0.121825
32,5.828219,0,1,1,94,0.542356,-0.476131,0.373336,0.092051,0.135121,0.045237,0.180696,0.057756
33,6.003629,0,1,1,111,0.546158,-0.466942,0.374029,0.099343,0.166965,0.059553,0.183642,0.057977
34,6.194430,0,1,1,78,0.559710,-0.461283,0.377935,0.095071,0.113147,0.056086,0.178271,0.079175
35,6.369311,0,1,0,131,0.547969,-0.449646,0.375256,0.102684,0.159674,0.104957,0.176972,0.095950
36,6.547227,0,1,0,150,0.554400,-0.443646,0.378002,0.107415,0.151334,0.097868,0.180718,0.051448
37,6.718639,0,1,0,147,0.562294,-0.443867,0.388408,0.109555,0.152703,0.102937,0.180132,0.077109
38,6.895213,0,1,0,164,0.558711,-0.425352,0.379248,0.106014,0.140386,0.122016,0.180927,0.117901
39,7.078180,0,1,0,186,0.562027,-0.421530,0.387684,0.108364,0.126330,0.139164,0.179779,0.054166
40,7.255444,0,1,0,213,0.558904,-0.412226,0.382506,0.112588,0.161711,0.159482,0.179028,0.063936
41,7.429249,0,1,0,233,0.557672,-0.411316,0.383839,0.120899,0.198351,0.163527,0.184228,0.011500
42,7.598142,0,1,0,233,0.562610,-0.406919,0.384912,0.118173,0.181312,0.174492,0.180876,0.038452
43,7.773950,0,1,0,191,0.574997,-0.397455,0.386355,0.113858,0.141091,0.171994,0.178759,0.089479
44,7.958691,0,1,0,249,0.564766,-0.374365,0.382055,0.121402,0.183136,0.212685,0.183106,0.139816
45,8.133945,0,1,0,242,0.568656,-0.364335,0.379309,0.119912,0.155020,0.215829,0.181121,0.062141
46,8.318135,0,1,0,236,0.569829,-0.359489,0.387116,0.117902,0.154754,0.189562,0.185259,0.051557
47,8.497219,0,1,0,251,0.567818,-0.348849,0.382255,0.118574,0.146685,0.259325,0.185873,0.064702
48,8.704426,0,1,0,258,0.564875,-0.330715,0.388387,0.124077,0.175966,0.208390,0.192952,0.096145
49,8.880497,0,1,0,216,0.572868,-0.322781,0.381012,0.114376,0.139305,0.191997,0.186975,0.074595
50,9.047818,0,1,0,248,0.563650,-0.316450,0.383564,0.125550,0.219185,0.198113,0.175545,0.069291
