frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.098639,1787039586.556344,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,99.8158,0.00000000,0.00000000,1.57079256,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.205851,1787039586.656213,2595,50000,0,2595,17,1739,0.006551,0.223982,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.376947,,0,1.000000,SAFE,1,current,50000,210.3101,0.00000000,0.00000000,1.57079256,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2,0.390491,1787039586.866554,2551,50000,0,2551,42,1660,0.016464,0.223899,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.589699,0.992202,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.375569,,0,1.000000,SAFE,1,current,50000,181.5375,0.00266299,-0.00270700,1.56806719,-0.00129115,1.57079637,0.00264098,0.01442264,-0.01466103,-0.01476045,-0.00699279,0.00000000,0.01430344
3,0.578563,1787039587.048107,2524,50000,0,2524,27,1640,0.010697,0.223586,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.582610,0.977918,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.385074,,0,1.000000,SAFE,1,current,50000,171.8872,0.01692795,-0.01419160,1.55560338,-0.00346995,1.57079637,0.01707834,0.07584831,-0.06106481,-0.06627139,-0.01158496,0.00000000,0.07676496
4,0.748532,1787039587.220015,2572,50000,0,2572,17,1772,0.006610,0.223483,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.569373,0.951960,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.397624,,0,1.000000,SAFE,1,current,50000,172.7490,0.04288658,-0.02727179,1.54049098,-0.00532598,1.57079637,0.04307365,0.15272551,-0.07695622,-0.08891258,-0.01091976,0.00000000,0.15294130
5,0.926691,1787039587.392783,2342,50000,0,2342,19,1549,0.008113,0.225392,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.547857,0.910980,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.418239,,0,1.000000,SAFE,1,current,50000,174.9606,0.08386579,-0.04109659,1.52428937,-0.00727737,1.57079637,0.08423260,0.23001513,-0.07759820,-0.09093921,-0.01095310,0.00000000,0.23102401
6,1.094090,1787039587.567762,2454,50000,0,2454,39,1662,0.015892,0.223346,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.520937,0.861224,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.440543,,0,1.000000,SAFE,1,current,50000,174.9916,0.13362259,-0.05378430,1.50954032,-0.00912239,1.57079637,0.13409577,0.29723566,-0.07579346,-0.08810744,-0.01102171,0.00000000,0.29787114
7,1.268683,1787039587.742773,2514,50000,0,2514,30,1662,0.011933,0.222570,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.484495,0.795819,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.478802,,0,1.000000,SAFE,1,current,50000,166.2579,0.19902720,-0.06725329,1.49374938,-0.01104810,1.57079637,0.19971679,0.37461034,-0.07714479,-0.09044392,-0.01102969,0.00000000,0.37584985
8,1.437530,1787039587.909051,2511,50000,0,2511,21,1669,0.008363,0.223219,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.443053,0.723493,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.474597,,0,1.000000,SAFE,1,current,50000,173.2926,0.27135336,-0.08033348,1.47853804,-0.01287111,1.57079637,0.27223369,0.42835302,-0.07746764,-0.09008946,-0.01079681,0.00000000,0.42948265
9,1.605008,1787039588.082360,2379,50000,0,2379,26,1668,0.010929,0.221968,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.399517,0.651585,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.475513,,0,1.000000,SAFE,1,current,50000,167.1573,0.34326139,-0.09302853,1.46371555,-0.01470879,1.57080007,0.34421876,0.42935771,-0.07580125,-0.08850399,-0.01097267,0.00002207,0.42981770
