frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
33,5.766038,1,1,0.520970,-0.488601,0.363734,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.090608,0.100263,0.155263,0.090608,0.009956,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
34,5.941176,1,2,0.517658,-0.485950,0.358549,0.000000,0.024783,0.024783,0.090875,-0.012251,0.009807,-0.019182,0.038128,0.024783,-0.018848,0.015088,-0.029510,0.650,0.091635,0.114157,0.169157,0.091635,0.003641,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
35,6.135463,1,3,0.532715,-0.475925,0.365000,0.000000,0.031698,0.031698,0.083631,0.017126,0.026333,-0.004242,0.047910,0.031698,0.032475,0.035049,0.003500,0.650,0.089118,0.103120,0.158120,0.089118,0.009645,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
36,6.316225,1,4,0.522212,-0.481609,0.362993,0.000000,0.028594,0.028594,0.048545,0.015401,0.023954,-0.002578,0.013001,0.028594,0.002262,0.012731,-0.001350,0.250,0.091193,0.105871,0.160871,0.091193,0.010407,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
37,6.504790,1,5,0.521439,-0.467942,0.362402,0.000000,0.027128,0.027128,0.071837,0.012272,0.024135,-0.001684,0.027998,0.027128,0.000634,0.027933,-0.001801,0.250,0.096403,0.115847,0.170847,0.096403,0.017432,0,0,0,0,"speed_ok,valid_streak_not_ready"
38,6.686109,1,6,0.525787,-0.464477,0.364046,0.000000,0.027150,0.027150,0.067730,0.005993,0.026375,0.002361,0.032179,0.027150,0.011080,0.029268,0.007493,0.650,0.102275,0.109450,0.164450,0.102275,0.021429,0,0,0,0,"speed_ok,valid_streak_not_ready"
39,6.869383,1,7,0.545502,-0.466916,0.371864,0.011418,0.026213,0.026213,0.079608,0.008441,0.024528,0.003775,0.023010,0.026213,0.017225,0.012136,0.009246,0.250,0.102763,0.109110,0.164110,0.102763,0.019669,0,0,0,0,"speed_ok,valid_streak_not_ready"
40,7.046541,1,8,0.533930,-0.436652,0.365817,0.022547,0.045945,0.045945,0.118289,0.019946,0.040838,0.006739,0.063569,0.045945,0.016003,0.061401,0.003858,0.650,0.105025,0.120306,0.175306,0.105025,0.023113,0,0,0,0,"speed_ok,valid_streak_not_ready"
41,7.217153,1,9,0.561981,-0.448963,0.374484,0.031392,0.055949,0.055949,0.130573,0.039223,0.038128,0.011753,0.065060,0.055949,0.056887,0.026630,0.016953,0.650,0.098309,0.117768,0.172768,0.098309,0.014393,0,0,0,0,"speed_ok,valid_streak_not_ready"
42,7.396264,1,10,0.544950,-0.414308,0.370853,0.041441,0.066380,0.066380,0.151973,0.033803,0.056234,0.010074,0.075285,0.066380,0.026650,0.069771,0.009468,0.650,0.110080,0.126788,0.181788,0.110080,0.018283,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.583367,1,11,0.557463,-0.427062,0.380599,0.040828,0.064995,0.064995,0.063213,0.030259,0.056507,0.010754,0.059650,0.064995,0.016781,0.055913,0.012255,0.250,0.115202,0.135039,0.190039,0.115202,0.011943,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.769247,1,12,0.547782,-0.405346,0.372705,0.043690,0.060906,0.060906,0.136817,0.025822,0.054095,0.010795,0.048505,0.060906,0.019242,0.043485,0.009566,0.250,0.117046,0.141083,0.196083,0.117046,0.014107,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,7.951600,1,13,0.553333,-0.387891,0.368393,0.050389,0.065174,0.065174,0.043108,0.004058,0.065047,0.000145,0.084418,0.065174,-0.011779,0.083179,-0.008296,0.650,0.117508,0.140742,0.195742,0.117508,0.024226,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,8.140729,1,14,0.550591,-0.371948,0.367597,0.056282,0.066375,0.066375,0.193007,0.003933,0.065944,-0.006452,0.057390,0.066375,0.007554,0.056723,-0.004361,0.650,0.116209,0.134983,0.189983,0.116209,0.021079,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.320862,1,15,0.532145,-0.364290,0.359390,0.058660,0.082681,0.082681,0.087011,-0.015358,0.079003,-0.018943,0.096187,0.082681,-0.034334,0.085123,-0.028761,0.650,0.119800,0.156764,0.211764,0.119800,0.037763,1,1,1,0,valid_streak_not_ready
