frame,t_s,cluster_index,dynamic_prefilter_ok,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
37,4.930557,0,0,210,0.659400,-0.548123,0.399975,0.134125,0.145880,0.221804,0.248957,0.112254
38,5.056191,0,0,286,0.659947,-0.540946,0.382117,0.143920,0.132993,0.253316,0.267339,0.151693
39,5.186627,0,0,286,0.657824,-0.530479,0.389804,0.144340,0.121042,0.230972,0.259852,0.099026
40,5.317397,0,0,255,0.658885,-0.528498,0.389270,0.143678,0.115649,0.241447,0.246306,0.017708
41,5.446719,0,0,278,0.655097,-0.522605,0.394034,0.144187,0.113755,0.242762,0.261643,0.068363
42,5.570556,0,0,289,0.658851,-0.513037,0.400652,0.139527,0.128895,0.225562,0.241994,0.094834
43,5.702608,0,0,300,0.659283,-0.508633,0.395105,0.143713,0.140981,0.240011,0.258262,0.053941
44,5.841049,0,0,315,0.658259,-0.505764,0.393117,0.152617,0.134751,0.256305,0.261827,0.026589
45,5.977435,0,0,259,0.660368,-0.498865,0.405727,0.135889,0.116050,0.224321,0.245994,0.107495
46,6.108417,0,0,308,0.660154,-0.480885,0.399790,0.145653,0.141218,0.238719,0.261156,0.142883
47,6.245688,0,0,332,0.655284,-0.479415,0.396988,0.150432,0.136662,0.251315,0.262045,0.043445
48,6.377976,0,1,46,0.523150,0.700515,0.159190,0.066677,0.056140,0.063135,0.191293,
48,6.377976,1,0,313,0.659586,-0.477430,0.402601,0.145342,0.113211,0.239111,0.264566,0.054164
49,6.507434,0,0,313,0.663541,-0.466671,0.394954,0.143364,0.117274,0.249632,0.271956,0.103446
49,6.507434,1,1,47,0.525330,0.700473,0.142556,0.081773,0.071122,0.043766,0.177582,0.125950
50,6.649578,0,0,299,0.660287,-0.454537,0.396217,0.148246,0.131150,0.253029,0.258270,0.094349
51,6.776302,0,0,299,0.664985,-0.436244,0.402323,0.144199,0.115528,0.227883,0.245339,0.150019
52,6.909210,0,0,293,0.667094,-0.426127,0.401720,0.142280,0.119768,0.241442,0.258487,0.078747
53,7.040264,0,0,276,0.666704,-0.418533,0.407222,0.138444,0.125390,0.217704,0.258423,0.070486
54,7.174925,0,0,317,0.666564,-0.400596,0.405716,0.142045,0.114736,0.219389,0.259450,0.136914
54,7.174925,1,1,60,0.540872,0.704389,0.122992,0.098941,0.131587,0.075974,0.247992,
55,7.306900,0,0,277,0.667437,-0.392623,0.402113,0.139460,0.121162,0.219420,0.252250,0.066663
55,7.306900,1,1,62,0.548293,0.704312,0.115039,0.094179,0.133431,0.078524,0.195750,0.082471
56,7.438523,0,0,309,0.666001,-0.387143,0.406733,0.140507,0.135277,0.230477,0.253754,0.054152
56,7.438523,1,1,65,0.546066,0.699224,0.131159,0.094528,0.145625,0.069317,0.173729,0.126284
57,7.572996,0,1,71,0.540667,0.704261,0.143358,0.091649,0.105861,0.078869,0.212859,0.107014
57,7.572996,1,0,306,0.671542,-0.376679,0.403668,0.141202,0.108065,0.224030,0.249390,0.091785
58,7.712465,0,0,278,0.672827,-0.370994,0.411980,0.136358,0.117473,0.215649,0.248632,0.073735
58,7.712465,1,1,53,0.538868,0.701995,0.147671,0.079872,0.095172,0.060456,0.146446,0.037719
59,7.845387,0,1,47,0.533498,0.705935,0.148236,0.073565,0.091956,0.036396,0.162517,0.049793
59,7.845387,1,0,288,0.670870,-0.355342,0.402882,0.140256,0.126856,0.219430,0.247480,0.135662
60,7.977507,0,0,292,0.669396,-0.346414,0.410792,0.141147,0.157505,0.224052,0.240742,0.089067
60,7.977507,1,1,63,0.530680,0.715278,0.141912,0.087128,0.108381,0.072962,0.174563,0.086176
61,8.113696,0,0,300,0.671430,-0.342569,0.403130,0.141822,0.134830,0.229477,0.257418,0.065259
61,8.113696,1,1,53,0.540124,0.704605,0.125201,0.082579,0.100312,0.059339,0.169799,0.162664
62,8.245157,0,1,52,0.536410,0.708303,0.128711,0.084656,0.093734,0.033331,0.176699,0.047940
62,8.245157,1,0,275,0.675840,-0.336294,0.407194,0.142624,0.114575,0.231582,0.257350,0.065973
63,8.380289,0,0,290,0.674836,-0.327575,0.399882,0.143082,0.131688,0.235656,0.247276,0.086977
63,8.380289,1,1,70,0.541053,0.706371,0.139895,0.089704,0.119772,0.088388,0.199146,0.093363
64,8.510747,0,0,289,0.679185,-0.311094,0.403528,0.139467,0.124734,0.217341,0.249481,0.129067
64,8.510747,1,1,56,0.538667,0.707035,0.145868,0.086234,0.108772,0.061326,0.196092,0.047879
65,8.647205,0,0,285,0.680608,-0.304743,0.397376,0.143595,0.111269,0.227338,0.254817,0.067034
65,8.647205,1,1,73,0.537090,0.703173,0.151587,0.092095,0.125485,0.076868,0.217640,0.052977
66,8.784175,0,0,83,0.537881,0.709756,0.137431,0.105722,0.115097,0.069042,0.208169,0.115555
66,8.784175,1,0,294,0.682904,-0.300280,0.402970,0.142370,0.134951,0.224532,0.254278,0.055564
67,8.915429,0,0,297,0.680174,-0.285026,0.398079,0.140254,0.127049,0.225818,0.255383,0.123320
67,8.915429,1,0,82,0.544414,0.710978,0.127765,0.109472,0.126328,0.071820,0.245919,0.089027
68,9.044988,0,0,305,0.682692,-0.279186,0.401704,0.144153,0.113797,0.225471,0.256815,0.055065
68,9.044988,1,1,86,0.549899,0.707280,0.130645,0.099256,0.156965,0.090759,0.198508,0.054274
69,9.179101,0,0,307,0.681222,-0.272432,0.406890,0.144358,0.130031,0.233402,0.248570,0.064828
69,9.179101,1,1,67,0.548937,0.709700,0.129462,0.094919,0.108823,0.053253,0.243435,0.021457
70,9.304005,0,0,294,0.685329,-0.266064,0.404205,0.142470,0.114006,0.222970,0.246076,0.065079
70,9.304005,1,1,69,0.551908,0.712608,0.115633,0.097656,0.096118,0.045658,0.204359,0.116888
71,9.429378,0,0,277,0.685538,-0.262933,0.404990,0.140137,0.111195,0.223398,0.248874,0.024737
71,9.429378,1,1,82,0.545461,0.710959,0.124263,0.096372,0.107625,0.050921,0.198978,0.083349
72,9.564156,0,1,91,0.540465,0.711095,0.132080,0.089838,0.110815,0.053489,0.186508,0.070587
72,9.564156,1,0,291,0.687872,-0.256208,0.402276,0.143976,0.112818,0.242733,0.260261,0.057956
73,9.686675,0,1,67,0.539792,0.708259,0.138655,0.089146,0.114178,0.055286,0.188634,0.058593
73,9.686675,1,0,263,0.688146,-0.243578,0.400704,0.140298,0.115586,0.218484,0.254584,0.103718
74,9.815375,0,0,293,0.688573,-0.234506,0.404979,0.141792,0.110197,0.223176,0.250003,0.079460
74,9.815375,1,1,74,0.544647,0.709192,0.134264,0.089166,0.137136,0.048725,0.190811,0.052349
75,9.949188,0,0,283,0.687630,-0.228681,0.398638,0.147909,0.124105,0.231746,0.254531,0.064708
75,9.949188,1,1,77,0.544737,0.707042,0.138187,0.093629,0.131476,0.062323,0.192980,0.033426
76,10.082508,0,0,248,0.690563,-0.227627,0.402157,0.142096,0.115120,0.223105,0.249897,0.035581
76,10.082508,1,1,77,0.552542,0.707160,0.124191,0.090377,0.142839,0.061650,0.180291,0.121311
77,10.220040,0,1,93,0.546384,0.712247,0.121121,0.099890,0.112262,0.072349,0.251131,0.062502
77,10.220040,1,0,269,0.689604,-0.220618,0.408258,0.140365,0.100567,0.220195,0.256258,0.068232
78,10.350625,0,1,76,0.543484,0.717728,0.116347,0.096116,0.108742,0.076254,0.214220,0.058030
78,10.350625,1,0,261,0.693265,-0.212447,0.398936,0.144149,0.127821,0.217637,0.243138,0.095836
79,10.479166,0,0,60,0.542785,0.708840,0.124064,0.108326,0.099564,0.076972,0.216618,0.094073
79,10.479166,1,0,246,0.692301,-0.210854,0.406258,0.135097,0.130462,0.217031,0.244677,0.060273
80,10.608793,0,0,283,0.692325,-0.189968,0.395270,0.148863,0.133519,0.229331,0.250998,0.177943
81,10.739209,0,0,233,0.695446,-0.183933,0.411019,0.133670,0.106468,0.210897,0.249692,0.132237
82,10.871789,0,0,250,0.695816,-0.178084,0.408044,0.139876,0.128976,0.214065,0.247395,0.049595
83,11.006307,0,0,253,0.697902,-0.169346,0.410144,0.139718,0.126757,0.218610,0.251875,0.070132
84,11.137179,0,0,246,0.696030,-0.168055,0.405291,0.140585,0.141775,0.214329,0.251798,0.039827
85,11.277209,0,0,276,0.698870,-0.159201,0.397607,0.147326,0.158249,0.223358,0.257210,0.091922
86,11.401381,0,0,248,0.701636,-0.150142,0.407432,0.136472,0.094376,0.209442,0.247990,0.103732
87,11.532384,0,0,243,0.703400,-0.137913,0.407528,0.134855,0.107667,0.203222,0.247357,0.093230
88,11.659431,0,1,55,0.553503,0.682852,0.132930,0.087588,0.116113,0.134260,0.158830,
88,11.659431,1,0,262,0.703767,-0.133115,0.407762,0.135575,0.118163,0.212658,0.247559,0.037612
89,11.791821,0,0,241,0.702494,-0.126062,0.398193,0.137915,0.107550,0.219008,0.245149,0.090605
90,11.923427,0,0,263,0.707374,-0.111520,0.396643,0.140962,0.116267,0.242963,0.257106,0.117631
90,11.923427,1,1,55,0.555593,0.688200,0.107285,0.070212,0.138393,0.090377,0.106211,
91,12.059318,0,0,252,0.701478,-0.109055,0.403741,0.139336,0.167668,0.240592,0.247440,0.072108
91,12.059318,1,1,38,0.562609,0.686374,0.097575,0.059697,0.096355,0.087374,0.096064,0.091481
92,12.196296,0,0,240,0.705995,-0.104336,0.406097,0.136373,0.114671,0.215900,0.251698,0.051870
93,12.327329,0,0,245,0.707465,-0.097539,0.404757,0.136199,0.119125,0.216186,0.244826,0.051665
94,12.465055,0,0,234,0.703981,-0.091258,0.406337,0.133614,0.150982,0.203846,0.246996,0.054329
95,12.593266,0,0,241,0.709204,-0.072983,0.402699,0.142313,0.123038,0.216980,0.248222,0.145188
96,12.724906,0,1,38,0.565090,0.697117,0.091626,0.056706,0.101821,0.108500,0.122876,
96,12.724906,1,0,242,0.710124,-0.063352,0.410473,0.138392,0.124332,0.190177,0.241095,0.096255
97,12.861535,0,0,237,0.715031,-0.048572,0.400616,0.139400,0.117940,0.208998,0.241721,0.137603
97,12.861535,1,1,42,0.559589,0.700255,0.095154,0.053579,0.083217,0.110413,0.120115,0.054126
98,12.990257,0,1,54,0.555025,0.701718,0.088116,0.066993,0.115669,0.105593,0.112564,0.063447
98,12.990257,1,0,220,0.713386,-0.039757,0.405578,0.139315,0.107880,0.213223,0.242574,0.076366
99,13.113540,0,1,53,0.560842,0.699937,0.088892,0.071698,0.127931,0.104165,0.126307,0.051134
99,13.113540,1,0,226,0.717621,-0.034761,0.399524,0.137291,0.128011,0.207259,0.248134,0.074367
100,13.250560,0,0,237,0.713478,-0.027716,0.406721,0.141350,0.140466,0.196463,0.254072,0.082194
100,13.250560,1,1,42,0.539537,0.705623,0.088820,0.062403,0.085917,0.098458,0.140970,0.166430
101,13.387265,0,1,43,0.543057,0.708085,0.078812,0.058703,0.110493,0.056209,0.117309,0.081601
101,13.387265,1,0,246,0.719004,-0.014732,0.397693,0.139744,0.136736,0.204011,0.248078,0.125509
102,13.514706,0,1,49,0.548291,0.705820,0.088434,0.069533,0.099592,0.068974,0.133523,0.084693
102,13.514706,1,0,231,0.718864,-0.013948,0.406939,0.131708,0.112300,0.199214,0.238341,0.070266
103,13.644943,0,0,225,0.720558,0.002863,0.401019,0.131057,0.116557,0.207924,0.233236,0.133356
103,13.644943,1,1,52,0.545691,0.713004,0.089471,0.072526,0.121758,0.073517,0.120619,0.057433
104,13.774347,0,0,237,0.719872,0.008728,0.406772,0.134601,0.114770,0.212767,0.244525,0.062896
104,13.774347,1,1,57,0.554596,0.699587,0.097248,0.073617,0.172907,0.067305,0.112606,0.136425
105,13.908418,0,0,222,0.721673,0.019311,0.405726,0.139832,0.120727,0.213266,0.252725,0.082234
106,14.040858,0,0,227,0.725391,0.033269,0.407752,0.134799,0.108181,0.221307,0.244102,0.108584
107,14.181642,0,0,239,0.724324,0.043395,0.402207,0.135473,0.135212,0.215037,0.241061,0.088857
108,14.325361,0,0,231,0.723277,0.058202,0.407856,0.132248,0.157419,0.191594,0.256822,0.116349
109,14.444240,0,0,224,0.726889,0.075439,0.405712,0.135742,0.101258,0.209695,0.256193,0.132339
110,14.574667,0,0,218,0.729079,0.081093,0.406754,0.130917,0.108758,0.200335,0.237716,0.046902
111,14.708276,0,1,58,0.566463,0.708424,0.084522,0.057654,0.087410,0.063998,0.119108,
111,14.708276,1,0,229,0.726693,0.087328,0.410832,0.133508,0.117672,0.206167,0.240894,0.058842
112,14.835164,0,0,235,0.730195,0.095213,0.407374,0.132756,0.111947,0.227458,0.241013,0.073222
113,14.957676,0,0,225,0.727487,0.101796,0.405498,0.134647,0.122385,0.207192,0.254835,0.058351
113,14.957676,1,1,44,0.562630,0.708814,0.084427,0.066220,0.092454,0.079347,0.126973,
