frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.086061,1786543042.720720,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,86.9716,0.00000000,0.00000000,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.182581,1786543042.807719,2584,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,154.3796,0.00000000,0.00000000,1.57079637,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,-0.00003829,0.00000000,0.00000000,0.00000000
2,0.327277,1786543042.962111,2566,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.3211,0.00000000,0.00000000,1.57079637,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3,0.454429,1786543043.094447,2597,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.4822,0.00000000,-0.00014305,1.57076335,-0.00008803,1.57079637,0.00000000,0.00000000,-0.00112505,-0.00025970,-0.00069234,0.00000000,0.00000000
4,0.580159,1786543043.223944,2621,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.7177,0.00000000,-0.00287207,1.56800139,-0.00193305,1.57079637,0.00000000,0.00000000,-0.02170533,-0.02196737,-0.01467443,0.00000000,0.00000000
5,0.713122,1786543043.354686,2616,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,123.9529,0.00000000,-0.01164232,1.55910265,-0.00449700,1.57079637,0.00000000,0.00000000,-0.06596028,-0.06692657,-0.01928324,0.00000000,0.00000000
6,0.838222,1786543043.478653,2642,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,133.2758,0.00000000,-0.02686831,1.54382527,-0.00676384,1.57079637,0.00000000,0.00000000,-0.12171092,-0.12212180,-0.01812029,0.00000000,0.00000000
7,0.971279,1786543043.611944,2642,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.5536,0.00000000,-0.05005758,1.51978862,-0.00929111,1.57079256,0.00000000,0.00000000,-0.17428063,-0.18064912,-0.01899388,-0.00002867,0.00000000
8,1.107641,1786543043.743523,2581,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,134.4904,0.00000000,-0.07693689,1.48834276,-0.01181105,1.57079256,0.00000000,0.00000000,-0.19711632,-0.23060462,-0.01847966,0.00000000,0.00000000
9,1.234080,1786543043.878029,2653,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.1962,0.00000000,-0.10333569,1.45378995,-0.01417326,1.57079256,0.00000000,0.00000000,-0.20878702,-0.27327677,-0.01868262,0.00000000,0.00000000
10,1.363913,1786543044.007241,2591,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.9834,0.00000000,-0.12974916,1.41891801,-0.01661617,1.57079637,0.00000000,0.00000000,-0.20344162,-0.26859027,-0.01881574,0.00002938,0.00000000
11,1.494332,1786543044.137248,2590,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.3069,0.00000000,-0.15594254,1.38742793,-0.01897838,1.57079637,0.00000000,0.00000000,-0.20084030,-0.24145332,-0.01811246,0.00000000,0.00000000
12,1.627511,1786543044.267580,2590,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.5812,0.00000000,-0.17943993,1.36269081,-0.02136260,1.57079637,0.00000000,0.00000000,-0.17643534,-0.18574414,-0.01790244,0.00000000,0.00000000
13,1.772310,1786543044.400186,2601,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.0106,0.00000000,-0.19824958,1.34393978,-0.02409894,1.57079637,0.00000000,0.00000000,-0.12990193,-0.12949709,-0.01889759,0.00000000,0.00000000
14,1.889092,1786543044.530224,2495,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.6837,0.00000000,-0.20676307,1.33549607,-0.02624841,1.57079637,0.00000000,0.00000000,-0.07290047,-0.07230293,-0.01840572,0.00000000,0.00000000
15,2.021280,1786543044.659923,2610,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,133.2856,0.00000000,-0.20991024,1.33234513,-0.02829884,1.57079637,0.00000000,0.00000000,-0.02380828,-0.02383680,-0.01551144,0.00000000,0.00000000
16,2.150103,1786543044.793223,2592,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.1366,0.00000000,-0.21020734,1.33208466,-0.02857761,1.57079637,0.00000000,0.00000000,-0.00230626,-0.00202194,-0.00216397,0.00000000,0.00000000
