frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
39,5.144071,1,1,0.619495,-0.649428,0.310219,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.128540,0.157168,0.212168,0.128540,0.010415,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
61,8.014449,1,1,0.618779,-0.609212,0.359989,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.113484,0.134327,0.189327,0.113484,0.029879,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
64,8.414107,1,2,0.623339,-0.586742,0.360924,0.000000,0.055483,0.055483,0.041936,0.011026,0.054330,0.002260,0.119426,0.143018,0.198018,0.119426,0.032222,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
65,8.574289,1,3,0.610063,-0.597653,0.356498,0.000000,0.025972,0.025972,0.077014,-0.015200,0.020159,-0.006089,0.120173,0.143922,0.198922,0.120173,0.035215,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
67,8.854483,1,4,0.620186,-0.602392,0.359216,0.000000,0.008206,0.008206,0.037809,0.001648,0.007988,-0.000906,0.117902,0.137562,0.192562,0.117902,0.037907,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
69,9.149501,1,5,0.616931,-0.593618,0.353112,0.000000,0.014996,0.014996,0.026363,-0.001617,0.013641,-0.006016,0.119022,0.141916,0.196916,0.119022,0.041338,0,0,0,0,"speed_ok,valid_streak_not_ready"
70,9.318693,1,6,0.630358,-0.587806,0.359423,0.000000,0.008037,0.008037,0.035640,0.007774,-0.001178,-0.001662,0.119437,0.138905,0.193905,0.119437,0.032278,0,0,0,0,"speed_ok,valid_streak_not_ready"
71,9.475950,1,7,0.624875,-0.570090,0.359694,0.014875,0.034960,0.034960,0.062781,0.016463,0.030635,0.003553,0.112968,0.145509,0.200509,0.112968,0.033699,0,0,0,0,"speed_ok,valid_streak_not_ready"
72,9.645196,1,8,0.616473,-0.561586,0.359931,0.024803,0.052224,0.052224,0.069686,-0.004733,0.052002,0.000911,0.125382,0.161523,0.216523,0.125382,0.039465,0,0,0,0,"speed_ok,valid_streak_not_ready"
73,9.815367,1,9,0.641050,-0.565794,0.357845,0.026194,0.055280,0.055280,0.046621,0.035913,0.041431,0.007047,0.124808,0.148821,0.203821,0.124808,0.021379,0,0,0,0,"speed_ok,valid_streak_not_ready"
74,9.989596,1,10,0.625979,-0.557118,0.368105,0.028570,0.048543,0.048543,0.110756,-0.006603,0.046276,0.013092,0.117785,0.144361,0.199361,0.117785,0.033032,0,0,0,0,"speed_ok,valid_streak_not_ready"
75,10.151178,1,11,0.645935,-0.563516,0.362117,0.027436,0.033021,0.033021,0.066968,0.031333,0.009780,0.003605,0.127746,0.148071,0.203071,0.127746,0.019246,0,0,0,0,"speed_ok,valid_streak_not_ready"
