tau,distance_m,nearest_link,surface_density,forecast_radius
0.000000,0.156224343,left_link,medium,0.193288806
0.039062,0.155460928,left_link,medium,0.193615867
0.078125,0.154500849,left_link,medium,0.193942928
0.117188,0.153279475,left_link,medium,0.194269988
0.156250,0.151847992,left_link,medium,0.194597049
0.195312,0.150318957,left_link,medium,0.194924109
0.234375,0.148812687,left_link,medium,0.195251170
0.273438,0.147415867,left_link,medium,0.195578231
0.312500,0.146176409,left_link,medium,0.195905291
0.351562,0.145115635,left_link,medium,0.196232352
0.390625,0.144240911,left_link,medium,0.196559413
0.429688,0.143557846,left_link,medium,0.196886473
0.468750,0.143079027,left_link,medium,0.197213534
0.507812,0.142819799,left_link,medium,0.197540594
0.546875,0.142786331,left_link,medium,0.197867655
0.585938,0.142963444,left_link,medium,0.198194716
0.625000,0.143302818,left_link,medium,0.198521776
0.664062,0.143715114,left_link,medium,0.198848837
0.703125,0.144081479,left_link,medium,0.199175898
0.742188,0.144279878,left_link,medium,0.199502958
0.781250,0.144212855,left_link,medium,0.199830019
0.820312,0.143835184,left_link,medium,0.200157080
0.859375,0.143176415,left_link,medium,0.200484140
0.898438,0.142329966,left_link,medium,0.200811201
0.937500,0.141410144,left_link,medium,0.201138261
0.976562,0.140504984,left_link,medium,0.201465322
1.015625,0.139567515,left_link,medium,0.201792383
1.054688,0.137049977,left_link,medium,0.202119443
1.093750,0.133650448,left_link,medium,0.202446504
1.132812,0.131195575,left_link,medium,0.202773565
1.171875,0.128414560,left_link,medium,0.203100625
1.210938,0.125070037,left_link,medium,0.203427686
1.250000,0.123351950,left_link,medium,0.203754746
