frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
37,6.698495,0,1,1,55,0.523171,-0.487772,0.360396,0.095317,0.133793,0.051232,0.182633,
38,6.899224,0,1,1,61,0.542270,-0.483143,0.371495,0.093795,0.095606,0.052537,0.186065,0.114846
39,7.087997,0,1,1,96,0.543734,-0.473923,0.368652,0.097184,0.152321,0.046592,0.181912,0.051710
40,7.280257,0,1,0,108,0.554015,-0.462342,0.372449,0.102332,0.146847,0.086387,0.181530,0.082254
41,7.469450,0,1,0,125,0.559573,-0.450819,0.372070,0.105214,0.152695,0.087815,0.179655,0.066932
42,7.637585,0,1,0,160,0.556235,-0.440182,0.379338,0.103759,0.142218,0.124722,0.196559,0.078607
43,7.818568,0,1,0,148,0.569342,-0.435677,0.370144,0.111464,0.151902,0.151237,0.190189,0.093501
44,7.995503,0,1,0,192,0.563978,-0.419602,0.382418,0.116818,0.155015,0.161753,0.200667,0.115535
45,8.194943,0,1,0,190,0.565249,-0.417004,0.385163,0.112166,0.151873,0.173037,0.179007,0.020263
46,8.367995,0,1,0,245,0.562230,-0.405259,0.381638,0.116271,0.167171,0.165569,0.183445,0.074089
47,8.553544,0,1,0,241,0.564917,-0.402343,0.383795,0.117902,0.171723,0.204310,0.183561,0.023981
48,8.757248,0,1,0,244,0.567664,-0.380242,0.380269,0.115685,0.138029,0.220016,0.185873,0.112153
49,8.944459,0,1,0,260,0.566876,-0.365831,0.380225,0.120963,0.156054,0.207687,0.201268,0.079397
50,9.123438,0,1,0,216,0.575037,-0.363989,0.387550,0.111976,0.158938,0.188908,0.186433,0.059135
51,9.315693,0,1,0,258,0.560508,-0.336739,0.382745,0.123770,0.222717,0.211704,0.190929,0.165216
52,9.479079,0,1,0,233,0.574170,-0.324284,0.380442,0.114716,0.135042,0.196196,0.194516,0.113039
53,9.665431,0,1,0,226,0.576080,-0.310640,0.376568,0.111354,0.123768,0.206278,0.182406,0.080739
54,9.839157,0,1,0,232,0.577152,-0.290116,0.383654,0.114929,0.152795,0.195080,0.203471,0.117906
55,10.025711,0,1,0,205,0.579853,-0.281925,0.379467,0.119550,0.167485,0.192307,0.183924,0.052288
56,10.221148,0,1,0,228,0.583032,-0.259253,0.380027,0.122018,0.177885,0.213441,0.198559,0.115525
57,10.406545,0,1,0,239,0.583087,-0.257034,0.384728,0.122687,0.167167,0.214132,0.185816,0.028095
58,10.608422,0,1,0,231,0.582186,-0.256925,0.380118,0.116913,0.178719,0.185014,0.193164,0.023945
59,10.801029,0,1,0,211,0.583577,-0.234392,0.383555,0.118412,0.137813,0.208442,0.185044,0.114635
