frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
100,12.984199,1,1,0.794216,-0.264616,0.405027,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.138459,0.163609,0.218609,0.138459,0.021801,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
101,13.138204,1,2,0.786174,-0.264023,0.411254,0.000000,0.066618,0.066618,0.166505,-0.052584,0.003877,0.040717,0.131845,0.162386,0.217386,0.131845,0.024863,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
102,13.306114,1,3,0.770294,-0.267828,0.401519,0.012123,0.076353,0.076353,0.121561,-0.074888,-0.010054,-0.010980,0.139692,0.161410,0.216410,0.139692,0.025684,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
103,13.460211,1,4,0.751003,-0.267701,0.404516,0.028071,0.090960,0.090960,0.094618,-0.090723,-0.006476,-0.001072,0.139789,0.173554,0.228554,0.139789,0.024767,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
104,13.617762,1,5,0.732948,-0.264994,0.405116,0.043629,0.096702,0.096702,0.113709,-0.096700,-0.000596,0.000141,0.138557,0.165023,0.220023,0.138557,0.026326,1,1,1,0,valid_streak_not_ready
105,13.773871,1,6,0.720283,-0.268479,0.394592,0.055244,0.106881,0.106881,0.109319,-0.103398,-0.006992,-0.026145,0.140287,0.163263,0.218263,0.140287,0.029631,2,1,1,1,
106,13.938423,1,7,0.704343,-0.269431,0.393881,0.065170,0.105808,0.105808,0.068550,-0.105075,-0.002554,-0.012169,0.139606,0.162600,0.217600,0.139606,0.032454,3,1,1,1,
107,14.088801,1,8,0.700541,-0.265756,0.397031,0.065850,0.081180,0.081180,0.055293,-0.080243,0.003093,-0.011902,0.139095,0.162395,0.217395,0.139095,0.026316,4,1,1,1,
108,14.243649,1,9,0.679107,-0.272267,0.391990,0.073422,0.089223,0.089223,0.108152,-0.085947,-0.011611,-0.020953,0.147234,0.187270,0.242270,0.147234,0.034004,5,1,1,1,
109,14.406875,1,10,0.674097,-0.278794,0.393599,0.073103,0.075284,0.075284,0.050157,-0.073457,-0.016407,-0.001579,0.142414,0.171744,0.226744,0.142414,0.031797,6,1,1,1,
110,14.567751,1,11,0.665590,-0.279403,0.392087,0.070822,0.063066,0.063066,0.062721,-0.061015,-0.015701,-0.002825,0.142247,0.168863,0.223863,0.142247,0.030593,7,1,1,1,
111,14.727611,1,12,0.659193,-0.275489,0.388817,0.067017,0.067849,0.067849,0.064524,-0.064843,-0.015264,-0.012882,0.140135,0.168024,0.223024,0.140135,0.030641,8,1,1,1,
112,14.889134,1,13,0.638205,-0.274191,0.387051,0.070958,0.064194,0.064194,0.105097,-0.063662,-0.002994,-0.007687,0.144904,0.174251,0.229251,0.144904,0.032793,9,1,1,1,
113,15.045460,1,14,0.628962,-0.273494,0.389026,0.072185,0.071501,0.071501,0.068247,-0.070656,0.008298,-0.007160,0.145111,0.176070,0.231070,0.145111,0.033848,10,1,1,1,
114,15.199531,1,15,0.625471,-0.275932,0.386508,0.068373,0.064294,0.064294,0.069979,-0.063449,0.005489,-0.008823,0.143483,0.170492,0.225492,0.143483,0.030840,11,1,1,1,
115,15.357484,1,16,0.609614,-0.285405,0.389173,0.069411,0.080178,0.080178,0.079547,-0.078619,-0.015725,0.000565,0.144437,0.179768,0.234768,0.144437,0.036428,12,1,1,1,
116,15.518561,1,17,0.614904,-0.275170,0.386820,0.060432,0.037140,0.037140,0.102405,-0.037105,-0.001559,-0.000368,0.136148,0.170837,0.225837,0.136148,0.026258,13,1,1,1,
117,15.674045,1,18,0.615232,-0.280167,0.384823,0.000000,0.025137,0.025137,0.059933,-0.021797,-0.010594,-0.006672,0.140089,0.173477,0.228477,0.140089,0.019467,14,1,1,1,
118,15.837196,1,19,0.595122,-0.269696,0.383030,0.018018,0.049435,0.049435,0.078184,-0.048121,0.009889,-0.005515,0.142478,0.171848,0.226848,0.142478,0.024451,15,1,1,1,
119,15.988576,1,20,0.585345,-0.278713,0.388388,0.029637,0.039983,0.039983,0.097895,-0.038526,0.010623,-0.001246,0.142452,0.170267,0.225267,0.142452,0.021241,16,1,1,1,
120,16.142395,1,21,0.551379,-0.292971,0.383738,0.053683,0.105161,0.105161,0.169594,-0.101150,-0.028345,-0.004907,0.143412,0.181956,0.236956,0.143412,0.033018,17,1,1,1,
