frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
30,5.482139,0,1,1,94,0.516581,-0.468354,0.373445,0.097420,0.149413,0.051860,0.184405,
31,5.690853,0,1,1,80,0.527541,-0.463387,0.380258,0.093856,0.129428,0.060515,0.172018,0.065461
32,5.878147,0,1,1,126,0.523579,-0.453461,0.378764,0.099004,0.143708,0.077380,0.185350,0.055575
33,6.067809,0,1,0,147,0.526626,-0.445465,0.385914,0.106103,0.154158,0.092716,0.195618,0.059854
34,6.244279,0,1,1,123,0.533305,-0.437229,0.375590,0.099467,0.135224,0.106531,0.172566,0.082175
35,6.423926,0,1,0,154,0.532001,-0.434571,0.388542,0.102971,0.138021,0.117446,0.174641,0.072985
36,6.598060,0,1,0,172,0.528248,-0.423985,0.388753,0.105843,0.143631,0.125211,0.179380,0.065950
37,6.769487,0,1,0,174,0.529021,-0.420564,0.384672,0.107302,0.179344,0.151941,0.183533,0.030811
38,6.933889,0,1,0,171,0.535961,-0.417449,0.376958,0.108700,0.166369,0.141358,0.180063,0.066503
39,7.102454,0,1,0,180,0.534045,-0.414107,0.378624,0.109866,0.154735,0.149412,0.175531,0.026620
40,7.284201,0,1,0,217,0.536387,-0.407397,0.384004,0.111759,0.146992,0.167894,0.177372,0.046135
41,7.461068,0,1,0,220,0.537588,-0.401189,0.386479,0.116285,0.198324,0.178034,0.180861,0.038697
42,7.642461,0,1,0,211,0.536412,-0.381597,0.379634,0.115696,0.191001,0.188572,0.174191,0.114683
43,7.815864,0,1,0,210,0.546916,-0.366698,0.379443,0.116216,0.172610,0.190334,0.178227,0.102691
44,7.981031,0,1,0,230,0.545601,-0.337192,0.377687,0.115751,0.149363,0.195737,0.184760,0.180705
45,8.169077,0,1,0,211,0.550993,-0.323639,0.375239,0.113835,0.137381,0.201089,0.182060,0.078826
46,8.344531,0,1,0,196,0.553963,-0.319031,0.370266,0.112001,0.134740,0.197438,0.184658,0.042310
47,8.528777,0,1,0,201,0.549333,-0.291424,0.381846,0.113209,0.174189,0.172756,0.191183,0.164392
