frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
30,4.202697,1786363522.387351,3372,50000,4,1,0,0.269244,right_link,3,0.383499,0.194248,0.192281,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,0.082555,0.078689,4,0.009781,0,"speed_history_ready,valid_streak_not_ready",SAFE,SAFE,0.085882,,,,0,1.000000,,,,,135.5465,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
31,4.341201,1786363522.522912,3466,50000,3,1,0,0.262371,upperArm_Link,1,0.439707,-0.517177,0.367602,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,0.085882,0.070788,5,0.022791,0,valid_streak_not_ready,SAFE,SAFE,0.098829,,,,0,1.000000,,,,,136.6679,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
32,4.479480,1786363522.659598,3471,50000,3,1,5,0.277239,upperArm_Link,1,0.444524,-0.510338,0.369970,0.460500,right_link,0.100,7,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,0.091707,0.068890,6,0.022537,1,,SAFE,SAFE,0.091707,,,,0,1.000000,,,,,145.0307,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
33,4.619229,1786363522.804645,3384,50000,3,1,1,0.265863,upperArm_Link,1,0.447774,-0.506466,0.366282,0.515621,right_link,0.000,7,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,0.091707,0.057165,7,0.022502,1,,SAFE,SAFE,0.073087,,,,0,1.000000,,,,,125.2065,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
34,4.757526,1786363522.929865,3282,50000,3,1,0,0.237723,upperArm_Link,1,0.443750,-0.499268,0.377988,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,0.073087,0.065952,8,0.021504,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.055797,,,,0,1.000000,,,,,138.7776,0.35286063,-0.14277799,1.41473997,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00002586,0.00000000,0.00000000,0.00000000
35,4.885270,1786363523.068657,3233,50000,3,1,0,0.244282,upperArm_Link,1,0.444038,-0.493719,0.351670,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,0.055797,0.070269,9,0.022582,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.048118,,,,0,1.000000,,,,,138.3426,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,-0.00002800,0.00000000,0.00000000,0.00000000
36,5.026332,1786363523.207016,3272,50000,3,1,0,0.249383,upperArm_Link,0,0.444148,-0.466554,0.370376,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,0.048118,0.071122,10,0.015123,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,,,,0,1.000000,,,,,139.8735,0.35286063,-0.14277799,1.41473997,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00002535,0.00000000,0.00000000,0.00000000
37,5.160425,1786363523.346903,3207,50000,2,0,0,0.252225,upperArm_Link,1,0.449688,-0.464463,0.367334,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,133.1338,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,-0.00002667,0.00000000,0.00000000,0.00000000
38,5.296340,1786363523.480052,3290,50000,3,0,0,0.272607,upperArm_Link,2,0.444125,-0.463303,0.371695,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,137.3472,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57090271,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00005350,0.00000000
39,5.432403,1786363523.617413,3214,50000,3,0,0,0.195281,upperArm_Link,1,0.438752,-0.456863,0.360339,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,134.7690,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,-0.00005344,0.00000000
40,5.564135,1786363523.752198,3176,50000,2,0,0,0.211551,upperArm_Link,1,0.445640,-0.428244,0.365425,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,131.3515,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
41,5.699230,1786363523.883563,2957,50000,2,0,0,0.234945,upperArm_Link,1,0.438119,-0.423987,0.364442,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,133.5074,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
42,5.830817,1786363524.017086,2973,50000,3,0,0,0.223292,upperArm_Link,0,0.444003,-0.414574,0.367598,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,132.4097,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
43,5.961935,1786363524.149510,3011,50000,3,0,0,0.240447,upperArm_Link,0,0.443633,-0.409547,0.373981,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,132.8319,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
44,6.099606,1786363524.282356,3025,50000,3,0,0,0.218568,upperArm_Link,2,0.443709,-0.405482,0.374801,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,129.1394,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
45,6.227884,1786363524.411511,3052,50000,3,0,0,0.211689,upperArm_Link,2,0.437910,-0.397424,0.370265,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,139.7564,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
46,6.371973,1786363524.551291,3146,50000,3,0,0,0.241151,upperArm_Link,2,0.443505,-0.385883,0.372992,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,136.8707,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
47,6.506198,1786363524.688175,3127,50000,4,0,0,0.225639,upperArm_Link,2,0.443869,-0.374815,0.364753,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,137.1661,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
48,6.648605,1786363524.825356,3088,50000,3,0,0,0.227135,upperArm_Link,2,0.440934,-0.379453,0.372019,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,134.8948,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
49,6.775461,1786363524.960264,3101,50000,3,0,0,0.230754,upperArm_Link,0,0.441519,-0.374035,0.371459,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,136.5889,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
50,6.915181,1786363525.096868,3006,50000,3,0,0,0.210025,upperArm_Link,1,0.444838,-0.354658,0.368238,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,139.5306,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
51,7.049935,1786363525.236413,2996,50000,3,0,0,0.196193,upperArm_Link,2,0.440025,-0.352803,0.370544,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,133.2447,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
52,7.183282,1786363525.369673,3044,50000,3,0,0,0.178314,upperArm_Link,1,0.443481,-0.338011,0.375869,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,134.1228,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
53,7.319416,1786363525.503810,3121,50000,4,0,0,0.194834,upperArm_Link,2,0.438210,-0.333670,0.369982,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,137.5038,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
54,7.454983,1786363525.641328,3229,50000,3,0,0,0.059207,upperArm_Link,1,0.428111,-0.307899,0.365616,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SLOW,SAFE,,,,,0,1.000000,,,,,128.8744,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
55,7.584446,1786363525.770227,3229,50000,3,0,0,0.179299,upperArm_Link,0,0.436914,-0.312623,0.367484,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,137.6876,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
56,7.729621,1786363525.907930,3166,50000,4,0,0,0.193723,wrist1_Link,0,0.432177,-0.316798,0.364982,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,141.4339,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
57,7.864622,1786363526.049378,3206,50000,4,0,0,0.189470,wrist1_Link,2,0.435873,-0.296060,0.362739,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,138.2787,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
58,7.999688,1786363526.187671,3196,50000,3,0,0,0.171702,upperArm_Link,0,0.438542,-0.284548,0.358237,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,0,,SAFE,SAFE,,,,,0,1.000000,,,,,136.6467,0.35286063,-0.14277799,1.41473639,-0.01317556,1.57089543,0.35286799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
