frame,phase,timestamp,scene_points,robot_points,plane_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_points,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_object_id,predicted_tau_s,risk_state_current,risk_state_predicted,max_track_speed_m_s,mean_track_speed_m_s,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad
0,pre_empty,1785927879.299297,0,50000,0,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,144.6199,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
1,pre_empty,1785927879.443969,0,50000,0,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,94.0724,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
2,pre_empty,1785927879.538120,2685,50000,2258,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,153.2100,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
3,pre_empty,1785927879.691379,2635,50000,2233,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,140.7130,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
4,pre_empty,1785927879.832135,2678,50000,2304,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.1792,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
5,pre_empty,1785927879.963346,2724,50000,2308,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,119.0925,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
6,pre_empty,1785927880.082500,2725,50000,2336,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,132.3234,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
7,pre_empty,1785927880.214871,2697,50000,2321,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.0482,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
8,pre_empty,1785927880.345963,2728,50000,2297,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.1452,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
9,pre_empty,1785927880.477152,2748,50000,2339,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,139.2457,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
10,pre_empty,1785927880.616445,2630,50000,2242,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,133.2686,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
11,pre_empty,1785927880.749748,2743,50000,2352,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,133.1330,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
12,pre_empty,1785927880.882914,2783,50000,2360,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,133.5331,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
13,pre_empty,1785927881.016478,2728,50000,2365,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,135.0812,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
14,pre_empty,1785927881.151590,2695,50000,2338,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.1852,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
15,pre_empty,1785927881.282819,2687,50000,2287,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,132.4792,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
16,pre_empty,1785927881.415343,2716,50000,2311,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,137.9786,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
17,pre_empty,1785927881.553352,2676,50000,2293,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,130.4109,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
18,pre_empty,1785927881.683795,2786,50000,2400,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,150.0200,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
19,pre_empty,1785927881.833862,2695,50000,2366,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,134.7934,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
20,pre_empty,1785927881.968704,2699,50000,2304,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,133.7713,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
21,pre_empty,1785927882.102507,2779,50000,2362,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.9168,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
22,pre_empty,1785927882.234457,2715,50000,2300,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,130.2206,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
23,dynamic,1785927884.563528,2691,50000,2276,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,137.4354,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
24,dynamic,1785927884.700991,2685,50000,2293,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,129.7531,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
25,dynamic,1785927884.830789,2709,50000,2276,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,132.6329,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
26,dynamic,1785927884.963472,2686,50000,2295,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.6406,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
27,dynamic,1785927885.095163,2748,50000,2330,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,132.7669,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
28,dynamic,1785927885.227982,2640,50000,2264,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,139.2565,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
29,dynamic,1785927885.367266,2714,50000,2317,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,142.7921,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
30,dynamic,1785927885.510090,2679,50000,2294,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,132.5109,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
31,dynamic,1785927885.642646,2634,50000,2265,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.7977,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
32,dynamic,1785927885.774474,2742,50000,2333,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,132.5139,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
33,dynamic,1785927885.907055,2678,50000,2315,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.5042,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
34,dynamic,1785927886.038604,2708,50000,2322,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,124.9466,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
35,dynamic,1785927886.163581,2731,50000,2344,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,132.0436,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
36,dynamic,1785927886.295658,2765,50000,2334,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.8498,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
37,dynamic,1785927886.427541,2737,50000,2294,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,121.9490,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
38,dynamic,1785927886.549522,2750,50000,2336,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,132.1881,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
39,dynamic,1785927886.681741,2718,50000,2333,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,134.4172,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
40,dynamic,1785927886.816190,2686,50000,2286,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,130.2119,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
41,dynamic,1785927886.946434,2749,50000,2329,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,132.9377,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
42,dynamic,1785927887.079415,2768,50000,2332,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.8757,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
43,dynamic,1785927887.211320,2711,50000,2327,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,129.6314,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
44,dynamic,1785927887.340984,2665,50000,2287,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,134.9293,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
