x_m,y_m,z_m
0.5821248057959019,-0.16823441435938669,0.3177043359890077
0.5787991966953636,-0.17150850108210544,0.29517659733797363
0.6100774454659396,-0.13651579489604898,0.4176372846138161
0.6101281704625215,-0.1511248501388889,0.32983266499404995
0.6299707788101858,-0.1083075915544021,0.45828775820043166
0.6306438791922179,-0.0707358971897256,0.34660377656744473
0.505048909575301,-0.14588407232748532,0.44661688224381724
0.6352567619983821,-0.10715368958621604,0.30016667196145175
0.5898784355770175,-0.02289015334845615,0.4566400421683614
0.5468327473717238,-0.052550400612832476,0.4539694232356273
0.5259328184714244,-0.022655123981227238,0.45440797032639413
0.6184338087226298,-0.12816075868704424,0.29369934408334647
0.6142509144615289,-0.027011494608091657,0.4109705860696503
0.5856093073429344,-0.013249356276766155,0.3573450078820579
0.6166210221737548,-0.024967361187483442,0.2858740340523735
0.6314629901129883,-0.06642836620880131,0.3499746537131072
0.630912538977112,-0.04726994544391025,0.31845769476872254
0.5825958586985395,-0.1682268065342359,0.3113337525545858
0.5972465177883372,-0.021661653998054455,0.3097945509375305
0.608591855180897,-0.12295800286403934,0.45779720129285595
0.574652843258029,-0.09298516552077617,0.45907900335568486
0.6234982781656353,-0.11674873527911535,0.4608878276938469
0.5914691983443234,-0.05339536078984347,0.45704065912968794
0.6320528643002775,-0.0606951467685886,0.41242928995448463
0.6381858582303354,-0.043548112264385076,0.28719233134780603
0.5759772065003199,-0.04183795626076936,0.4562346915506925
0.6022060230939603,-0.16935782331548876,0.4228317046890935
0.5982060653845997,-0.024696047603599284,0.4297846235955183
0.6384750180525677,-0.11860945966588636,0.30177904737508743
0.5418846882256139,-0.037877264549400554,0.459517342315889
0.6329644925183325,-0.1315007809724791,0.28831626578946107
0.5988941284423148,-0.024798859033792975,0.44569802115162943
0.6114998007895112,-0.12013433004740999,0.41552618842343847
0.6026761327379232,-0.15767003799821333,0.2866907604774587
0.5808540924243186,-0.034696841285872616,0.45786202620463873
0.6025435505861847,-0.13864817848268188,0.36717142641601097
0.5735655690747783,-0.008024272252133993,0.2788797919022755
0.625253909535742,-0.0593705994109861,0.40442246440842977
0.6172738813858438,-0.04183482351719318,0.4273995700780954
0.6182222876664845,-0.10103455765803213,0.36845709526286724
0.6063771519268559,-0.14188784535874607,0.4058115819107255
0.5830532165367721,-0.016197697370293692,0.3024407342600999
0.6109706671113525,-0.11149775348034548,0.3590626952570009
0.6203652194795073,-0.03818233161729644,0.34574429835771187
0.5651547076420731,-0.005598321472880076,0.3144976077591403
0.6319682140187631,-0.07031930668676489,0.42001836158769784
0.5793043996658898,-0.16943793104153565,0.42233788656129373
0.6180583364649285,-0.07950278319231653,0.4460888841109807
0.6056242170667746,-0.11910432665236095,0.4296431471207495
0.5616636493978858,-0.17360460328505575,0.2846381893582423
0.5780471514257782,-0.11736223738492504,0.45352850393018124
0.536976907976754,-0.02110098686826929,0.4562487211717156
0.6278086548133285,-0.08198272162746016,0.30500657337783954
0.5790608559640799,-0.02553553618822425,0.4587236322468642
0.6108357306089838,-0.14388078498053047,0.33229448693743197
0.6011332812253226,-0.15945507283422147,0.36738103418742024
0.6169025346503386,-0.10170237836753518,0.34759746401853103
0.6161437424292091,-0.02746640533097634,0.3055049696400927
0.6115370643857388,-0.15351356072884104,0.27918711484002773
0.538567490730028,-0.12010281208529326,0.45924571269555997
0.6204814298877793,-0.09907992485195598,0.3265520187679405
0.6176987425102208,-0.11658450255781416,0.4490624043790104
0.5618631977078398,-0.1406241737159577,0.45136329521573754
0.581321805381407,-0.01117615745604892,0.2835383977539262
0.6113848673304456,-0.1095253576312874,0.38153672974878
0.6023235138289804,-0.15809700188210338,0.32617721985304016
0.6305970072682078,-0.11074830531479245,0.46277167576170053
0.5021380718903264,-0.1513653164946245,0.4381964028252785
0.5692780674634731,-0.06091134287998709,0.4571669316052094
0.5826622733896074,-0.0076306532647030315,0.34435545891492925
0.6051983365390733,-0.1396395101957208,0.42795859556938665
0.586626526565734,-0.16629418937789028,0.2889444891540807
0.5841002573033875,-0.014736574421398196,0.4255364807447099
0.6334613484107584,-0.06238842681828046,0.42173768138426404
0.5218928078374624,-0.15482436712266473,0.4416186204613242
0.6115772758599426,-0.11841020479460929,0.32793758733597217
0.5790243469477931,-0.10004277706328249,0.4542511113263374
0.6248151577655416,-0.08041611432631887,0.32556067408580835
0.540650310985712,-0.027916168779641686,0.45779763167772375
0.600179829098465,-0.025229473981827448,0.36504818290642826
0.5121259220931489,-0.15854270655135985,0.43511400820264523
0.6187765849545456,-0.09755334485092679,0.44757397432024265
0.6100840971077801,-0.1515710422362263,0.30144509712222883
0.6113604082112948,-0.04335494744858612,0.4581578301907661
0.6373682113307134,-0.05833313224905461,0.30718357636608673
0.6076012716708555,-0.12009665179369673,0.32497864390270953
0.5420282021524999,-0.13957434362163207,0.452408559193717
0.6164817955087188,-0.07905889603500037,0.42465516346622606
0.619544205056729,-0.07964664915929788,0.38809536143412265
0.6065228582530051,-0.14049776325069094,0.31058763085422075
0.6007910911684099,-0.024931290206304173,0.3262770908556364
0.6223423572750006,-0.09904323953233003,0.30665433293808064
0.5506210805017693,-0.04976310122424646,0.45585950336437187
0.6007622164172693,-0.11917127279970877,0.38592766381159577
0.5865356932609105,-0.013358471081667,0.34870837168509194
0.560228348057172,-0.12087318554200463,0.4534117066635626
0.6255247402202855,-0.08124977262099861,0.28773568704084007
0.6178116064501891,-0.09816090648117091,0.4278131318329462
0.5949101807089183,-0.17031763873762648,0.38653953229883853
0.6245165117380046,-0.03488638664738574,0.310327243275281
0.6018278132050651,-0.1603149595221484,0.4273067057908217
0.6105500299497433,-0.154511267411636,0.428910551556374
0.6256258775011512,-0.10274194828005233,0.4581863213686826
0.5801523530567118,-0.17044162330837134,0.3255076482327519
0.5588561592412571,-0.00667866171893091,0.2884512798262545
0.6242111329796398,-0.07882412000228557,0.3484596996184835
0.6224785645144542,-0.07916776480461693,0.3666306877926662
0.5786288214321856,-0.17103894077832243,0.30159393280603153
0.6080026957492618,-0.02952527346292369,0.3308824073421442
0.6344992426651157,-0.07720113564421356,0.28464487766582436
0.5347038278997348,-0.12969739948866332,0.45757582343514647
0.6325026396272592,-0.05877108860897044,0.3208716121417278
0.5445994422163499,-0.11518839559319598,0.454952456988253
0.5810994371316304,-0.01649174968007461,0.40780528371168695
0.5708450943880745,-0.005770317440939532,0.32384794944276457
0.6120837605866936,-0.042141405697665744,0.4493748602371995
0.5776430854066448,-0.057088757343906144,0.4579286881759817
0.6068171983754008,-0.13935637806520593,0.3221568812501974
0.558249926689507,-0.10240927754654672,0.45583497915909926
0.5967142560342732,-0.15633562970928064,0.40558743168896133
0.6190063556936469,-0.06075440203934919,0.3834827611032713
0.5975757004331333,-0.1589548879534971,0.38316077471111476
0.4808057574748334,-0.1586746268999128,0.42446504400045715
0.6197203569846428,-0.07874697828696464,0.4075257074099542
0.5397109017743649,-0.1721453804140527,0.283666536394688
0.6007080038289259,-0.15889789130962395,0.34528549722200796
0.6068983163246368,-0.13990446453219152,0.34935223461271253
0.5841503785837006,-0.1642753668315296,0.4293966512543733
0.6062064349747341,-0.030010678725226187,0.43256664005460427
0.6331188463084243,-0.07270033595432715,0.30530034627031855
0.600845445475256,-0.03963241880601921,0.45863677055422747
0.5688343284539682,-0.004406853550497303,0.323057742124809
0.6116863218677161,-0.13730118040654177,0.3029906061688742
0.5785555381879474,-0.1353379538411573,0.45132675662257227
0.6052320231180862,-0.12361129673445095,0.4437966236443341
0.6269620860291212,-0.059770908505132454,0.3663190007442923
0.5473129276029995,-0.10459193597693664,0.4549892975668022
0.5585376358446359,-0.019305058759363773,0.4593893409053799
0.5994203050850949,-0.015271273539250587,0.28331964783872055
0.6057220380115997,-0.11946439735552823,0.3670663524518691
0.49851043219672536,-0.1576066907984412,0.43190507894175995
0.5881586964781766,-0.16067046777185687,0.3911807359681421
0.6375929155618179,-0.0999081905986826,0.28444663882921667
0.5597330729500485,-0.03905083036544951,0.45962507004245556
0.5993984889980359,-0.02326411571615812,0.3514444571019954
0.618873667947414,-0.09718036741586468,0.3856868412890681
0.6386646105993965,-0.11903776204177832,0.28603069643807677
0.6213090987518707,-0.039636507959883105,0.32468208456781456
0.6273058674890956,-0.05655405267527981,0.34729074169555496
0.6025801726857265,-0.024773568518930117,0.4084474207337994
0.6006530347736789,-0.0248926840917472,0.3830305183298843
0.6114608637362904,-0.11846511881706318,0.42107701321504165
0.6175047828863415,-0.058089958177522334,0.4279083053166445
0.6060857880643238,-0.12407955776550236,0.3124627269612056
0.6008466836998149,-0.05645244417344952,0.45426070793139
0.6079286913906444,-0.03537413505291065,0.44305458614220566
0.6423125548492485,-0.05709973357165622,0.28693596438723795
0.6033469015304994,-0.13834235598294892,0.38725768849009645
0.605159307511246,-0.03717196740612365,0.3855758113865906
0.6069818283563779,-0.12216743822867403,0.34952714878354096
0.6173210986048272,-0.13738528007936288,0.28724021500516894
0.5696565531044476,-0.04507168924143992,0.4569815531769622
0.6181149899315156,-0.03906527489998718,0.4080620261374033
0.619208806637412,-0.04180967849223001,0.3837817966350593
0.611473282522691,-0.1367894833893165,0.410061707804428
0.610946613793309,-0.13637902111601538,0.340777358290162
0.5225217981505711,-0.1408168257421805,0.4514686460985863
0.5394429892514176,-0.10179684983189904,0.46055872357166
0.5949558267122873,-0.1390790467791052,0.4469544333192441
0.6067553129251738,-0.10471147602401458,0.40115091652362783
0.5840272116971205,-0.06151488397845642,0.45547360273421117
0.6184121434660717,-0.058719978141792625,0.4488498150070075
0.5829626373706215,-0.014264546115070486,0.32609241485216983
0.602181137900044,-0.10545956958535221,0.389725571522037
0.615985975659373,-0.0974354795295683,0.4088510699674864
0.5781248301806738,-0.07978575626654467,0.4600231139686344
0.592615341537308,-0.1532452192477251,0.44590827388720855
0.6312160437534744,-0.07193975883347535,0.3179857475807388
0.6050236792212469,-0.036627086992306684,0.37243191927532204
0.630040278117723,-0.046568480625354444,0.3726890107924633
0.5252622836218553,-0.1317916797857756,0.46018722036794885
0.5835100118217603,-0.07535746545761249,0.45445137213247483
0.5404668542729838,-0.030565134721555393,0.456967663046007
0.540669692687348,-0.15765487367633657,0.44507049400071763
0.6157199980473643,-0.11744143030335227,0.3063940654803069
0.5831639467516028,-0.15818536514456885,0.44698320455203505
0.6074893463857047,-0.052384046638768264,0.3809033899503601
0.6256965428519615,-0.032069362767273644,0.28529743692745846
0.6280657976406023,-0.05925263968022606,0.33014986835197097
0.5931354588397989,-0.02582889274049799,0.45784246056409633
0.5606190317855656,-0.15311512268737806,0.44729554677521627
0.5632854750724454,-0.008838647923096188,0.38818020696772415
0.6336030980376716,-0.04466234675316642,0.30569390016473136
0.6223913142861723,-0.03960172351014608,0.3664929447555232
0.6040409122802758,-0.15801529828451244,0.30860113671635625
0.6068901002715513,-0.1388409487946463,0.2848546379411446
0.6057029053691132,-0.11947984291714962,0.4050088542915283
0.5592000877184289,-0.09659002593828055,0.4588593660025379
0.6114902616105268,-0.11359197761674981,0.3451368565881342
0.5260452247363295,-0.12529550536481063,0.4627052402146528
0.6255469444408681,-0.0929973293304471,0.2918281088860321
0.5647302996745869,-0.0092954358514441,0.3918596527134164
