frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
25,4.366687,1787129413.778880,2631,50000,0,2631,39,1727,0.014823,0.223256,1,0,0,,,,,,,,,,1.200,,no_stable_track,RUNNING,1,18,4,0,0.709186,0.392744,0.000004,0.000015,1.745168,43,0.036831,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.391550,0.479721,,0,1.000000,SAFE,1,current,50000,164.2789,0.98820341,-0.22882994,1.30806649,-0.03378987,1.57079637,0.98821080,-0.01836833,0.02815860,0.03628120,0.00881582,0.00000000,-0.01823810
26,4.534797,1787129413.943189,2596,50000,0,2596,31,1828,0.011941,0.222392,1,0,0,,,,,,,,,,1.200,,no_stable_track,RUNNING,1,22,4,0,0.874339,0.389446,0.000002,0.000015,1.911397,47,0.036445,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.388542,0.450870,,0,1.000000,SAFE,1,current,50000,159.1275,0.98516631,-0.22414219,1.31415176,-0.03244738,1.57079637,0.98515165,-0.01806618,0.02788506,0.03619831,0.00798586,0.00000000,-0.01819737
27,4.694699,1787129414.102347,2593,50000,0,2593,21,1720,0.008099,0.224504,1,0,0,,,,,,,,,,1.200,,no_stable_track,RUNNING,1,26,4,0,1.040070,0.386124,0.000102,0.000202,2.077656,51,0.036350,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.384831,0.444329,,0,1.000000,SAFE,1,current,50000,176.2974,0.98214388,-0.21964152,1.31998026,-0.03120391,1.57079637,0.98215848,-0.01890172,0.02814636,0.03645034,0.00777637,0.00000000,-0.01871870
28,4.872917,1787129414.278667,2477,50000,0,2477,34,1701,0.013726,0.222124,1,0,0,,,,,,,,,,1.200,,no_stable_track,RUNNING,1,30,4,0,1.206104,0.382833,0.000202,0.000337,2.243925,55,0.035389,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.381129,0.431713,,0,1.000000,SAFE,1,current,50000,200.8723,0.97876930,-0.21460532,1.32644701,-0.02979906,1.57079637,0.97875822,-0.01893518,0.02825880,0.03628575,0.00788281,0.00000000,-0.01907933
29,5.073218,1787129414.479570,2464,50000,0,2464,31,1677,0.012581,0.224438,1,0,0,,,,,,,,,,1.200,,no_stable_track,RUNNING,1,35,5,0,1.413500,0.378642,0.000000,0.000015,2.451738,60,0.035180,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.377537,0.441299,,0,1.000000,SAFE,1,current,50000,179.2280,0.97495449,-0.20905925,1.33340156,-0.02821447,1.57079637,0.97493988,-0.01904538,0.02768859,0.03472043,0.00791103,0.00000000,-0.01906294
30,5.247679,1787129414.658819,2549,50000,0,2549,30,1806,0.011769,0.223404,1,0,0,,,,,,,,,,1.200,,no_stable_track,RUNNING,1,39,4,0,1.579134,0.375341,0.000199,0.000345,2.617346,64,0.034593,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.374337,0.394243,,0,1.000000,SAFE,1,current,50000,171.7506,0.97159094,-0.20424314,1.33950520,-0.02692699,1.57079637,0.97159463,-0.01927966,0.02760567,0.03498566,0.00737975,0.00000000,-0.01917477
31,5.419304,1787129414.830589,2386,50000,0,2386,26,1746,0.010897,0.224673,1,0,0,,,,,,,,,,1.200,,no_stable_track,RUNNING,1,43,4,0,1.745168,0.372034,0.000300,0.000495,2.783472,68,0.034054,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.370641,0.412394,,0,1.000000,SAFE,1,current,50000,174.1426,0.96830076,-0.19958107,1.34539235,-0.02576423,1.57079637,0.96829337,-0.01917070,0.02716422,0.03430235,0.00677500,0.00000000,-0.01923529
32,5.594493,1787129415.004750,2545,50000,0,2545,15,1736,0.005894,0.226365,1,0,0,,,,,,,,,,1.200,,no_stable_track,RUNNING,1,48,5,0,1.953083,0.367827,0.000403,0.000708,2.991158,73,0.034549,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.366922,0.390469,,0,1.000000,SAFE,1,current,50000,172.6402,0.96487480,-0.19483465,1.35140061,-0.02457579,1.57079637,0.96488208,-0.01955586,0.02709328,0.03429608,0.00678380,0.00000000,-0.01947217
33,5.767700,1787129415.177414,2567,50000,0,2567,74,1797,0.028827,0.225361,1,0,0,,,,,,,,,,1.200,,no_stable_track,RUNNING,1,52,4,0,2.119122,0.364538,0.000200,0.000363,3.157439,77,0.033926,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.363941,0.371827,,0,1.000000,SAFE,1,current,50000,171.4967,0.96143782,-0.19011757,1.35732079,-0.02337267,1.57079637,0.96142685,-0.01984313,0.02723367,0.03417961,0.00694608,0.00000000,-0.01994843
34,5.936505,1787129415.348933,2412,50000,0,2412,80,1795,0.033167,0.226426,1,0,0,,,,,,,,,,1.200,,no_stable_track,RUNNING,1,56,4,0,2.285482,0.361226,0.000103,0.000183,3.323727,81,0.033291,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.360241,0.353218,,0,1.000000,SAFE,1,current,50000,178.3690,0.95803028,-0.18556921,1.36299515,-0.02223925,1.57079637,0.95807058,-0.02018627,0.02694448,0.03361494,0.00671439,0.00000000,-0.01988260
35,6.122254,1787129415.527321,2549,50000,1,2549,78,1815,0.030600,0.225795,1,0,0,0.394183,upperArm_Link,0,0.526688,-0.485946,0.369405,,,,1.200,,no_stable_track,RUNNING,1,60,4,0,2.451738,0.357947,0.000296,0.000429,3.489532,85,0.032326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.092812,1,0.005710,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.356543,0.383060,,0,1.000000,SAFE,1,current,50000,193.4564,0.95435488,-0.18064305,1.36901069,-0.02107282,1.57079637,0.95433283,-0.01978689,0.02652047,0.03238525,0.00627960,0.00000000,-0.02012253
36,6.315072,1787129415.720795,2393,50000,1,2393,103,1792,0.043042,0.224853,1,0,0,0.371832,upperArm_Link,0,0.523870,-0.481053,0.368990,,,,1.200,,no_stable_track,RUNNING,1,65,5,0,2.658917,0.353732,0.000105,0.000172,3.696357,90,0.032396,0.038835,-0.032583,0.021121,-0.000626,0.059746,0.038835,-0.050128,0.032494,-0.000964,0.650,0.089749,2,0.007933,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.352932,0.370086,,0,1.000000,SAFE,1,current,50000,176.5358,0.95048147,-0.17562519,1.37517297,-0.01995040,1.57079637,0.95048511,-0.02008850,0.02602393,0.03195922,0.00582115,0.00000000,-0.01995527
37,6.489602,1787129415.897352,2422,50000,1,2422,107,1774,0.044178,0.224316,1,1,0,0.363411,upperArm_Link,0,0.536486,-0.473783,0.369698,,,,1.200,,predicted_track_not_dynamic,RUNNING,1,69,4,0,2.824971,0.350435,0.000196,0.000139,3.861701,94,0.031725,0.034147,-0.025525,0.022682,-0.000134,0.027555,0.034147,-0.003609,0.027283,0.001380,0.250,0.091702,3,0.013239,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.349223,0.343320,,0,1.000000,SAFE,1,current,50000,170.9967,0.94691241,-0.17104748,1.38082922,-0.01893803,1.57080007,0.94690877,-0.02044957,0.02622878,0.03240840,0.00580058,0.00002117,-0.02049124
38,6.659965,1787129416.068365,2542,50000,1,2542,137,1825,0.053895,0.225220,1,1,0,0.333551,upperArm_Link,0,0.538383,-0.461615,0.368852,,,,1.200,,predicted_track_not_dynamic,RUNNING,1,73,4,0,2.991158,0.347128,0.000197,0.000301,4.027953,98,0.031329,0.039971,-0.014812,0.037121,-0.000587,0.050083,0.039971,-0.014945,0.047781,-0.001382,0.650,0.097934,4,0.020034,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.011709,0.346146,0.315338,,0,1.000000,SAFE,1,current,50000,166.8689,0.94340575,-0.16661283,1.38625050,-0.01796967,1.57080007,0.94338381,-0.02058347,0.02603058,0.03182196,0.00568410,0.00000000,-0.02069088
39,6.830122,1787129416.235253,2460,50000,1,2460,141,1832,0.057317,0.225051,1,1,0,0.333776,upperArm_Link,0,0.543924,-0.448328,0.379165,,,,1.200,,predicted_track_not_dynamic,RUNNING,1,77,4,0,3.157439,0.343830,0.000306,0.000304,4.194579,102,0.030815,0.054468,-0.003401,0.054341,-0.001503,0.066211,0.054468,0.002732,0.066120,-0.002138,0.650,0.100357,5,0.020781,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.027387,0.342537,0.317281,,0,1.000000,SAFE,1,current,50000,181.3713,0.93985885,-0.16220020,1.39155078,-0.01700865,1.57080007,0.93986619,-0.02084477,0.02593266,0.03114928,0.00564785,0.00000000,-0.02067277
40,7.003047,1787129416.416645,2476,50000,1,2476,156,1783,0.063005,0.226290,1,1,0,0.341072,upperArm_Link,0,0.548309,-0.445463,0.381957,,,,1.200,,predicted_track_not_dynamic,RUNNING,1,81,4,0,3.323727,0.340448,0.000404,0.000646,4.360403,106,0.030078,0.062545,0.011782,0.061310,-0.003758,0.059418,0.062545,0.022425,0.054821,-0.004721,0.650,0.102374,6,0.024138,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.030937,0.338832,0.324712,,0,1.000000,SAFE,1,current,50000,193.4295,0.93621278,-0.15772153,1.39693189,-0.01605496,1.57080007,0.93619448,-0.02108471,0.02589943,0.03111813,0.00551502,0.00000000,-0.02123292
41,7.198701,1787129416.610108,2512,50000,1,2512,164,1808,0.065287,0.225762,1,1,0,0.327611,upperArm_Link,0,0.548297,-0.442772,0.381687,,,,1.200,,predicted_track_not_dynamic,RUNNING,1,86,5,0,3.530943,0.336339,0.000204,0.000301,4.567094,111,0.029997,0.060536,0.011399,0.059273,-0.004632,0.054573,0.060536,0.003180,0.054015,-0.007105,0.250,0.106638,7,0.028108,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.031075,0.335227,0.311556,,0,1.000000,SAFE,1,current,50000,158.1690,0.93205690,-0.15276603,1.40285563,-0.01506826,1.57080007,0.93208259,-0.02124095,0.02532789,0.03027666,0.00504309,0.00000000,-0.02101612
42,7.354866,1787129416.768293,2490,50000,1,2490,160,1776,0.064257,0.225741,1,1,0,0.354347,upperArm_Link,0,0.556987,-0.439504,0.390902,,,,1.200,,predicted_track_not_dynamic,RUNNING,1,90,4,0,3.696357,0.333039,0.000004,0.000022,4.733031,115,0.030103,0.054970,0.016722,0.052322,-0.002140,0.058749,0.054970,0.042957,0.038995,0.009251,0.250,0.105765,8,0.020011,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.035498,0.331519,0.353927,,0,1.000000,SAFE,1,current,50000,171.8939,0.92875570,-0.14884491,1.40754712,-0.01431631,1.57080007,0.92877036,-0.02113922,0.02510886,0.03004186,0.00481507,0.00000000,-0.02120983
43,7.530125,1787129416.940206,2541,50000,1,2541,184,1869,0.072412,0.225645,1,1,0,0.315364,upperArm_Link,0,0.550854,-0.423369,0.379329,,,,1.200,,predicted_track_not_dynamic,RUNNING,1,94,4,0,3.861701,0.329729,0.000196,0.000268,4.899172,119,0.029436,0.051402,0.019312,0.047636,-0.000022,0.043143,0.051402,0.023124,0.036385,0.001668,0.250,0.109108,9,0.014732,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.042725,0.328433,0.310627,,0,1.000000,SAFE,1,current,50000,169.3772,0.92498493,-0.14447263,1.41282177,-0.01350568,1.57080007,0.92500335,-0.02151536,0.02494750,0.03009627,0.00462534,0.00000000,-0.02149393
