frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
40,6.972358,1,1,0.506431,-0.459631,0.363047,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.101276,0.116446,0.171446,0.101276,0.022748,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
41,7.149361,1,2,0.518803,-0.453200,0.365751,0.000000,0.051170,0.051170,0.062050,0.044572,0.023168,0.009741,0.078723,0.051170,0.068573,0.035643,0.014987,0.650,0.098592,0.114971,0.169971,0.098592,0.019969,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
42,7.336253,1,3,0.513162,-0.437966,0.365809,0.000000,0.054869,0.054869,0.114689,0.027475,0.046762,0.008311,0.062639,0.054869,0.018450,0.059380,0.007568,0.650,0.100708,0.115862,0.170862,0.100708,0.017630,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
43,7.517358,1,4,0.513115,-0.443082,0.364742,0.000000,0.049978,0.049978,0.039840,0.022583,0.044040,0.006943,0.032995,0.049978,0.012301,0.030457,0.003119,0.250,0.106369,0.127851,0.182851,0.106369,0.022719,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
44,7.692040,1,5,0.523791,-0.417911,0.370039,0.017108,0.052846,0.052846,0.090016,0.018314,0.049062,0.007087,0.063323,0.052846,0.024042,0.057776,0.009683,0.650,0.110540,0.126476,0.181476,0.110540,0.017168,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,7.887253,1,6,0.524644,-0.424860,0.379398,0.021637,0.051103,0.051103,0.049208,0.016790,0.047289,0.009664,0.043672,0.051103,0.007974,0.038687,0.018628,0.250,0.115474,0.133820,0.188820,0.115474,0.011535,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,8.071630,1,7,0.533794,-0.406902,0.375129,0.030756,0.053376,0.053376,0.079623,0.024537,0.044910,0.015167,0.052316,0.053376,0.028081,0.042279,0.012684,0.650,0.115562,0.131014,0.186014,0.115562,0.007286,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.252312,1,8,0.547164,-0.402776,0.372605,0.037608,0.060995,0.060995,0.066087,0.035887,0.047684,0.012599,0.072135,0.060995,0.046042,0.054503,0.010633,0.650,0.115340,0.136488,0.191488,0.115340,0.011715,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,8.422750,1,9,0.531174,-0.398259,0.372495,0.036240,0.055328,0.055328,0.057137,0.032089,0.044117,0.009224,0.028879,0.055328,0.010088,0.026851,0.003355,0.250,0.119510,0.132287,0.187287,0.119510,0.016113,0,0,0,0,"speed_ok,valid_streak_not_ready"
49,8.607337,1,10,0.524200,-0.382902,0.356084,0.039815,0.052517,0.052517,0.092628,0.010407,0.049342,-0.014664,0.067537,0.052517,-0.000625,0.059033,-0.032801,0.650,0.118929,0.143504,0.198504,0.118929,0.029670,0,0,0,0,"speed_ok,valid_streak_not_ready"
