frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
54,9.612317,1,13,0.575636,-0.420327,0.365237,0.000000,0.038131,0.038131,0.021046,0.014998,0.034716,0.004882,0.036876,0.038131,0.014167,0.034013,-0.001485,0.250,0.120514,0.135874,0.190874,0.120514,0.023359,0,0,0,0,"speed_ok,valid_streak_not_ready"
55,9.794921,1,14,0.564380,-0.410763,0.366845,0.010949,0.038304,0.038304,0.022423,-0.010511,0.036158,-0.007022,0.055598,0.038304,-0.034314,0.042262,-0.011299,0.650,0.119372,0.139781,0.194781,0.119372,0.027511,0,0,0,0,"speed_ok,valid_streak_not_ready"
56,9.971991,1,15,0.575135,-0.402899,0.369184,0.018760,0.036770,0.036770,0.039431,-0.008508,0.035207,-0.006329,0.032937,0.036770,0.008041,0.031393,-0.005891,0.250,0.118805,0.134459,0.189459,0.118805,0.020138,0,0,0,0,"speed_ok,valid_streak_not_ready"
57,10.178436,1,16,0.577051,-0.402328,0.368336,0.000000,0.035576,0.035576,0.041985,-0.007309,0.034627,-0.003637,0.029825,0.035576,-0.004086,0.029398,0.002930,0.250,0.127183,0.148715,0.203715,0.127183,0.023283,0,0,0,0,"speed_ok,valid_streak_not_ready"
58,10.359789,1,17,0.579638,-0.388305,0.368160,0.012069,0.037337,0.037337,0.059410,0.004463,0.037049,0.001213,0.042647,0.037337,0.005267,0.042145,0.003848,0.650,0.120269,0.139187,0.194187,0.120269,0.019059,0,0,0,0,"speed_ok,valid_streak_not_ready"
59,10.543867,1,18,0.576538,-0.376171,0.361419,0.023227,0.043417,0.043417,0.071564,0.011356,0.041744,-0.003685,0.049418,0.043417,0.016209,0.046120,-0.007234,0.650,0.119275,0.138725,0.193725,0.119275,0.022737,0,0,0,0,"speed_ok,valid_streak_not_ready"
60,10.712585,1,19,0.576545,-0.373991,0.365315,0.028876,0.044670,0.044670,0.067475,0.004865,0.043932,-0.006459,0.039367,0.044670,0.001901,0.038974,-0.005216,0.650,0.117745,0.138381,0.193381,0.117745,0.027222,0,0,0,0,"speed_ok,valid_streak_not_ready"
61,10.889633,1,20,0.577491,-0.353711,0.361667,0.038832,0.056465,0.056465,0.034042,0.000922,0.055860,-0.008193,0.067920,0.056465,0.000609,0.067288,-0.009229,0.650,0.122343,0.144520,0.199520,0.122343,0.028499,0,0,0,0,"speed_ok,valid_streak_not_ready"
62,11.083979,1,21,0.571028,-0.319483,0.362413,0.055140,0.078896,0.078896,0.202505,-0.005700,0.078377,-0.007008,0.096724,0.078896,-0.011967,0.095648,-0.007987,0.650,0.118728,0.139283,0.194283,0.118728,0.025974,0,0,0,0,"speed_ok,valid_streak_not_ready"
63,11.267431,1,22,0.581088,-0.304231,0.353256,0.068788,0.100525,0.100525,0.045998,-0.000771,0.100072,-0.009502,0.102517,0.100525,0.006431,0.101663,-0.011535,0.650,0.121477,0.155177,0.210177,0.121477,0.030739,1,1,1,0,valid_streak_not_ready
64,11.472423,1,23,0.570332,-0.297043,0.354488,0.068339,0.106143,0.106143,0.100597,-0.003584,0.105203,-0.013631,0.103302,0.106143,-0.008234,0.101969,-0.014347,0.650,0.119577,0.142652,0.197652,0.119577,0.032884,2,1,1,1,
65,11.645303,1,24,0.592550,-0.288832,0.367559,0.068835,0.099406,0.099406,0.103340,0.001075,0.098927,-0.009694,0.088594,0.099406,0.019953,0.085964,0.007806,0.250,0.116247,0.139824,0.194824,0.116247,0.017263,3,1,1,1,
66,11.819636,1,25,0.587964,-0.274252,0.363521,0.070393,0.088677,0.088677,0.063445,0.006743,0.088276,-0.005050,0.065192,0.088677,0.022854,0.061037,0.001495,0.250,0.119685,0.141256,0.196256,0.119685,0.026910,4,1,1,1,
67,12.011293,1,26,0.586183,-0.260389,0.359708,0.071712,0.081528,0.081528,0.134827,0.008737,0.081055,-0.000776,0.059763,0.081528,0.006825,0.058739,0.008645,0.250,0.121131,0.139672,0.194672,0.121131,0.029014,5,1,1,1,
