frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
1,0.207333,0,1,0,119,0.658266,-0.580646,0.358769,0.112902,0.152510,0.102953,0.203235,
2,0.362306,0,1,0,128,0.656356,-0.583794,0.359163,0.118948,0.149162,0.095129,0.212447,0.020351
4,0.638314,0,1,0,129,0.660646,-0.584980,0.351342,0.116109,0.158954,0.106488,0.216226,
5,0.789589,0,1,0,109,0.659223,-0.580539,0.351251,0.113268,0.160755,0.091355,0.218348,0.030088
6,0.965795,0,1,0,109,0.660180,-0.580142,0.359426,0.107778,0.155426,0.083063,0.203554,0.048132
8,1.267352,0,1,0,117,0.660756,-0.580760,0.351026,0.114913,0.161482,0.103023,0.207345,
11,1.692405,0,1,0,114,0.659070,-0.580712,0.352334,0.113155,0.164375,0.092008,0.205059,
16,2.374771,0,1,0,129,0.660771,-0.581230,0.352265,0.119646,0.154357,0.100970,0.222213,
17,2.529242,0,1,0,135,0.658490,-0.584474,0.356255,0.118193,0.161099,0.103615,0.204479,0.035626
19,2.817335,0,1,0,135,0.654294,-0.586701,0.360488,0.122252,0.174136,0.130666,0.217345,
20,2.982581,0,1,0,135,0.655849,-0.584180,0.356759,0.118477,0.182451,0.109468,0.214964,0.029327
22,3.271303,0,1,0,137,0.655449,-0.584334,0.356945,0.123855,0.192974,0.123259,0.221596,
23,3.428033,0,1,0,129,0.653055,-0.581060,0.357727,0.117538,0.160390,0.086939,0.220342,0.025455
26,3.843749,0,1,0,120,0.655750,-0.583473,0.359918,0.113923,0.150214,0.104137,0.215086,
28,4.133209,0,1,0,120,0.655643,-0.583179,0.360269,0.118070,0.171048,0.092216,0.217588,
30,4.419119,0,1,0,116,0.656632,-0.583430,0.360607,0.112737,0.160178,0.096452,0.206016,
31,4.586450,0,1,0,127,0.649460,-0.582148,0.360202,0.114868,0.192205,0.121536,0.220201,0.044215
32,4.747198,0,1,0,134,0.656212,-0.584476,0.357874,0.115297,0.186054,0.101220,0.207945,0.046877
33,4.913028,0,1,0,131,0.654296,-0.582189,0.355231,0.113104,0.152320,0.115203,0.210404,0.023992
36,5.322198,0,1,0,133,0.656777,-0.582789,0.359358,0.118065,0.176511,0.115614,0.213988,
41,5.987005,0,1,0,154,0.650541,-0.585361,0.358968,0.114141,0.161571,0.138193,0.206295,
