frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
1,0.207333,1,1,0.633848,-0.578754,0.355095,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.112902,0.133774,0.188774,0.112902,0.024765,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
2,0.362306,1,2,0.631980,-0.586886,0.357772,0.000000,0.048157,0.048157,0.020351,-0.010265,-0.044692,0.014710,0.118948,0.136311,0.191311,0.118948,0.024610,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
4,0.638314,1,3,0.624566,-0.595111,0.351737,0.000000,0.041700,0.041700,0.032582,-0.020260,-0.035702,-0.007330,0.116109,0.138559,0.193559,0.116109,0.037478,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
5,0.789589,1,4,0.633650,-0.570114,0.360828,0.000000,0.016914,0.016914,0.030088,-0.000323,0.014091,0.009350,0.113268,0.137916,0.192916,0.113268,0.029230,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
6,0.965795,1,5,0.634276,-0.586219,0.360926,0.000000,0.012088,0.012088,0.048132,0.000546,-0.009516,0.007433,0.107778,0.131633,0.186633,0.107778,0.026649,0,0,0,0,"speed_ok,valid_streak_not_ready"
8,1.267352,1,6,0.636895,-0.576520,0.359575,0.000000,0.012818,0.012818,0.027805,0.005425,0.011442,0.001990,0.114913,0.131960,0.186960,0.114913,0.025698,0,0,0,0,"speed_ok,valid_streak_not_ready"
11,1.692405,1,7,0.631812,-0.574022,0.357627,0.000000,0.022001,0.022001,0.005099,0.006912,0.020117,0.005619,0.113155,0.138256,0.193256,0.113155,0.028561,0,0,0,0,"speed_ok,valid_streak_not_ready"
16,2.374771,2,1,0.631928,-0.577861,0.357150,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.119646,0.142471,0.197471,0.119646,0.029447,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
17,2.529242,2,2,0.628971,-0.586436,0.348006,0.000000,0.081569,0.081569,0.035626,-0.018723,-0.054304,-0.057913,0.118193,0.139198,0.194198,0.118193,0.030712,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
19,2.817335,2,3,0.617255,-0.607424,0.351395,0.000000,0.075672,0.075672,0.022338,-0.033142,-0.066775,-0.013000,0.122252,0.144472,0.199472,0.122252,0.043405,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
20,2.982581,2,4,0.616807,-0.592739,0.352425,0.000000,0.035916,0.035916,0.029327,-0.024989,-0.024588,-0.007809,0.118477,0.145067,0.200067,0.118477,0.040204,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
22,3.271303,2,5,0.615898,-0.602200,0.351400,0.000000,0.033243,0.033243,0.001619,-0.017939,-0.027237,-0.006436,0.123855,0.150331,0.205331,0.123855,0.043752,0,0,0,0,"speed_ok,valid_streak_not_ready"
23,3.428033,2,6,0.630963,-0.590537,0.357238,0.000000,0.011466,0.011466,0.025455,0.002217,-0.004567,0.010281,0.117538,0.142677,0.197677,0.117538,0.024044,0,0,0,0,"speed_ok,valid_streak_not_ready"
26,3.843749,2,7,0.626210,-0.581870,0.361968,0.000000,0.028358,0.028358,0.010267,0.008736,0.024929,0.010315,0.113923,0.139890,0.194890,0.113923,0.029654,0,0,0,0,"speed_ok,valid_streak_not_ready"
28,4.133209,2,8,0.623712,-0.591047,0.361482,0.000000,0.010022,0.010022,0.001642,0.006010,0.001473,0.007883,0.118070,0.139388,0.194388,0.118070,0.032909,0,0,0,0,"speed_ok,valid_streak_not_ready"
30,4.419119,2,9,0.626643,-0.590224,0.358630,0.000000,0.015306,0.015306,0.003682,0.009323,0.010391,0.006274,0.112737,0.134857,0.189857,0.112737,0.030813,0,0,0,0,"speed_ok,valid_streak_not_ready"
31,4.586450,2,10,0.623273,-0.606845,0.358175,0.000000,0.015628,0.015628,0.044215,-0.006656,-0.014117,0.000811,0.114868,0.143018,0.198018,0.114868,0.036053,0,0,0,0,"speed_ok,valid_streak_not_ready"
32,4.747198,2,11,0.612958,-0.606559,0.352197,0.000000,0.032843,0.032843,0.046877,-0.014666,-0.027324,-0.010813,0.115297,0.137701,0.192701,0.115297,0.048896,0,0,0,0,"speed_ok,valid_streak_not_ready"
33,4.913028,2,12,0.628494,-0.597678,0.354979,0.000000,0.013334,0.013334,0.023992,0.006103,-0.008464,-0.008301,0.113104,0.135348,0.190348,0.113104,0.030095,0,0,0,0,"speed_ok,valid_streak_not_ready"
36,5.322198,1,1,0.620328,-0.575764,0.359243,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.118065,0.148091,0.203091,0.118065,0.037120,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
41,5.987005,2,1,0.624436,-0.608436,0.349874,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.114141,0.131785,0.186785,0.114141,0.036009,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
44,6.412370,2,2,0.627337,-0.594325,0.366048,0.000000,0.051853,0.051853,0.019639,0.006945,0.033781,0.038721,0.113045,0.133525,0.188525,0.113045,0.033096,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
46,6.682896,2,3,0.627433,-0.590210,0.356131,0.000000,0.028061,0.028061,0.034369,0.004313,0.026225,0.009003,0.119881,0.141526,0.196526,0.119881,0.029100,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
48,6.981084,2,4,0.631301,-0.591889,0.357955,0.000000,0.019769,0.019769,0.030121,0.006906,0.016645,0.008129,0.108924,0.133258,0.188258,0.108924,0.029926,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
49,7.135268,2,5,0.617280,-0.613468,0.357831,0.011012,0.010287,0.010287,0.087955,-0.006225,-0.004378,0.006922,0.114594,0.132774,0.187774,0.114594,0.042196,0,0,0,0,"speed_ok,valid_streak_not_ready"
50,7.288087,2,6,0.621518,-0.604929,0.353935,0.000000,0.019297,0.019297,0.074343,-0.006559,-0.011953,-0.013655,0.119650,0.140497,0.195497,0.119650,0.039240,0,0,0,0,"speed_ok,valid_streak_not_ready"
52,7.576324,2,7,0.636082,-0.597486,0.335353,0.000000,0.026363,0.026363,0.054091,0.009639,-0.008110,-0.023159,0.121676,0.158922,0.213922,0.121676,0.022240,0,0,0,0,"speed_ok,valid_streak_not_ready"
54,7.878085,2,8,0.633724,-0.576445,0.364548,0.000000,0.018860,0.018860,0.084997,0.002694,0.017167,0.007329,0.107218,0.138118,0.193118,0.107218,0.025220,0,0,0,0,"speed_ok,valid_streak_not_ready"
56,8.166753,2,9,0.621930,-0.594346,0.357917,0.000000,0.019064,0.019064,0.013635,0.004505,0.018524,0.000083,0.115087,0.136332,0.191332,0.115087,0.044353,0,0,0,0,"speed_ok,valid_streak_not_ready"
57,8.320748,2,10,0.614193,-0.583283,0.351554,0.010011,0.022273,0.022273,0.033060,-0.007101,0.020984,-0.002308,0.117014,0.144018,0.199018,0.117014,0.051927,0,0,0,0,"speed_ok,valid_streak_not_ready"
58,8.481223,2,11,0.641706,-0.552096,0.367353,0.028032,0.062046,0.062046,0.088139,0.006252,0.050452,0.035569,0.115732,0.139161,0.194161,0.115732,0.028380,0,0,0,0,"speed_ok,valid_streak_not_ready"
60,8.762654,2,12,0.648455,-0.576564,0.363816,0.000000,0.016701,0.016701,0.017871,0.016680,-0.000135,-0.000829,0.120730,0.143421,0.198421,0.120730,0.027886,0,0,0,0,"speed_ok,valid_streak_not_ready"
61,8.933357,2,13,0.641259,-0.585187,0.366027,0.000000,0.030035,0.030035,0.030047,0.025379,0.012026,0.010648,0.134374,0.152346,0.207346,0.134374,0.039249,0,0,0,0,"speed_ok,valid_streak_not_ready"
62,9.095412,2,14,0.651671,-0.557542,0.361502,0.015104,0.060411,0.060411,0.054698,0.048647,0.033411,0.012912,0.135019,0.152134,0.207134,0.135019,0.021174,0,0,0,0,"speed_ok,valid_streak_not_ready"
64,9.384791,2,15,0.660410,-0.538165,0.370042,0.023139,0.025904,0.025904,0.098636,0.020638,0.015372,0.002967,0.125015,0.147800,0.202800,0.125015,0.024467,0,0,0,0,"speed_ok,valid_streak_not_ready"
65,9.548926,2,16,0.648141,-0.523856,0.368865,0.036635,0.067414,0.067414,0.045249,-0.000399,0.067106,0.006428,0.125422,0.159517,0.214517,0.125422,0.026662,0,0,0,0,"speed_ok,valid_streak_not_ready"
66,9.712979,2,17,0.655609,-0.516766,0.365681,0.045579,0.089825,0.089825,0.109500,0.018437,0.087911,-0.000445,0.118282,0.154362,0.209362,0.118282,0.027989,1,1,1,0,valid_streak_not_ready
67,9.866586,2,18,0.651987,-0.503074,0.362791,0.052704,0.070147,0.070147,0.068641,0.000407,0.070127,0.001659,0.122204,0.151988,0.206988,0.122204,0.024877,2,1,1,1,
