frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.097265,1786676760.076812,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,98.2386,0.00000000,0.00000000,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.207333,1786676760.175105,2682,50000,1,0,0,0.338518,left_link,0,0.658266,-0.580646,0.358769,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.000000,0.000000,0.000000,0.000000,0.112902,1,0.024765,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.000000,0.346759,,0,1.000000,SAFE,1,current,50000,181.9489,0.00000000,0.00000000,1.57080007,-0.00001100,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,-0.00009998,0.00000000,0.00000000
2,0.362306,1786676760.357072,2594,50000,1,0,0,0.335728,left_link,0,0.656356,-0.583794,0.359163,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.048157,-0.010265,-0.044692,0.014710,0.118948,2,0.024610,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.000000,0.343748,,0,1.000000,SAFE,1,current,50000,149.3812,0.00000000,-0.00250160,1.56839371,-0.00173498,1.57079637,0.00000000,0.00000000,-0.01614212,-0.01552759,-0.01112434,0.00000000,0.00000000
3,0.509690,1786676760.506470,2745,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,126.7636,0.00000000,-0.01261802,1.55810130,-0.00468407,1.57079637,0.00000000,0.00000000,-0.06863969,-0.06983378,-0.02000954,0.00000000,0.00000000
4,0.638314,1786676760.633262,2586,50000,2,1,10,0.331210,left_link,0,0.660646,-0.584980,0.351342,0.241490,left_link,0.100,1,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.041700,-0.020260,-0.035702,-0.007330,0.116109,3,0.037478,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.000000,0.336784,,0,1.000000,SAFE,1,current,50000,155.0250,0.00000000,-0.02912048,1.54157317,-0.00702794,1.57079637,0.00000000,0.00000000,-0.12829975,-0.12849933,-0.01822262,0.00000000,0.00000000
5,0.789589,1786676760.788304,2701,50000,2,1,10,0.329215,left_link,0,0.659223,-0.580539,0.351251,0.222775,left_link,0.100,1,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.591000,0.869855,0.000000,0,,0.016914,-0.000323,0.014091,0.009350,0.113268,4,0.029230,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.000000,0.333642,,0,1.000000,SAFE,1,current,50000,171.1566,-0.00000367,-0.05587874,1.51345408,-0.00985232,1.57079256,0.00000000,-0.00002425,-0.17688493,-0.18588064,-0.01867051,-0.00002522,0.00000000
6,0.965795,1786676760.959489,2636,50000,2,1,10,0.325617,left_link,0,0.660180,-0.580142,0.359426,0.235980,left_link,0.100,1,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.012088,0.000546,-0.009516,0.007433,0.107778,5,0.026649,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.000000,0.334557,,0,1.000000,SAFE,1,current,50000,173.9036,0.00000000,-0.09112849,1.47002459,-0.01306185,1.57079637,0.00000000,0.00002082,-0.20004897,-0.24647053,-0.01821466,0.00002165,0.00000000
7,1.135243,1786676761.133419,2579,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.6606,0.00000000,-0.12567765,1.42420733,-0.01623836,1.57079637,0.00000000,0.00000000,-0.20389197,-0.27039072,-0.01874619,0.00000000,0.00000000
8,1.267352,1786676761.263094,2651,50000,1,1,10,0.316268,left_link,0,0.660756,-0.580760,0.351026,0.219493,left_link,0.100,1,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.012818,0.005425,0.011442,0.001990,0.114913,6,0.025698,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.000000,0.330195,,0,1.000000,SAFE,1,current,50000,160.7284,0.00000000,-0.15199208,1.39188468,-0.01862625,1.57079637,0.00000000,0.00000000,-0.19918840,-0.24466782,-0.01807522,0.00000000,0.00000000
9,1.424227,1786676761.423843,2582,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.2329,0.00000000,-0.18102819,1.36116123,-0.02154600,1.57079637,0.00000000,0.00000000,-0.18509014,-0.19584611,-0.01861190,0.00000000,0.00000000
