frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.100851,1787149410.655769,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,101.8976,0.00000000,0.00000000,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.199007,1787149410.757692,2929,50000,0,2929,48,1711,0.016388,0.223782,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590997,0.994839,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.343546,,0,1.000000,SAFE,1,current,50000,216.3072,0.00000734,-0.00002201,1.57081103,-0.00000367,1.57079637,0.00000367,0.00007474,-0.00022422,0.00011173,-0.00003737,0.00000000,0.00003737
2,0.401538,1787149410.974016,2872,50000,0,2872,49,1798,0.017061,0.220897,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.588778,0.990309,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.346099,,0,1.000000,SAFE,1,current,50000,185.8769,0.00453735,-0.00452635,1.56629205,-0.00183768,1.57079637,0.00464006,0.02236707,-0.02224029,-0.02231261,-0.00905549,0.00000000,0.02289228
3,0.591195,1787149411.159910,2848,50000,0,2848,52,1758,0.018258,0.221494,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.579743,0.972233,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.377502,,0,1.000000,SAFE,1,current,50000,177.1539,0.02261339,-0.01764688,1.55173731,-0.00399081,1.57079637,0.02274544,0.09530918,-0.06918039,-0.07674248,-0.01135278,0.00000000,0.09546391
4,0.758848,1787149411.337081,2788,50000,0,2788,35,1720,0.012554,0.223493,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.565277,0.944055,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.374024,,0,1.000000,SAFE,1,current,50000,188.5556,0.05079119,-0.03034193,1.53690743,-0.00574780,1.57079637,0.05106628,0.16807157,-0.07572190,-0.08845547,-0.01047986,0.00000000,0.16892480
5,0.959638,1787149411.525665,2649,50000,0,2649,37,1702,0.013968,0.223137,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.538094,0.895688,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.399642,,0,1.000000,SAFE,1,current,50000,177.1580,0.09915780,-0.04532949,1.51938164,-0.00788993,1.57079637,0.09950993,0.24088168,-0.07464299,-0.08728422,-0.01066850,0.00000000,0.24126533
6,1.128034,1787149411.702857,2694,50000,0,2694,63,1695,0.023385,0.221944,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.508350,0.838412,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.422283,,0,1.000000,SAFE,1,current,50000,183.6825,0.15643406,-0.05878748,1.50370073,-0.00984132,1.57079637,0.15701361,0.34012826,-0.07991871,-0.09311922,-0.01158810,0.00000000,0.34147877
7,1.313762,1787149411.886553,2670,50000,0,2670,44,1742,0.016479,0.222542,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.466706,0.764531,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.440971,,0,1.000000,SAFE,1,current,50000,176.7348,0.23031548,-0.07302310,1.48707724,-0.01185874,1.57079637,0.23107477,0.39779361,-0.07664767,-0.08950452,-0.01086221,0.00000000,0.39876136
8,1.490962,1787149412.063305,2586,50000,0,2586,53,1772,0.020495,0.218517,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.421433,0.686486,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.447714,,0,1.000000,SAFE,1,current,50000,177.0940,0.30836010,-0.08688091,1.47098196,-0.01381013,1.57079637,0.30932114,0.44043298,-0.07820446,-0.09083127,-0.01101237,0.00000000,0.44157150
9,1.664624,1787149412.240418,2556,50000,0,2556,21,1741,0.008216,0.223038,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.376083,0.612216,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.423334,,0,1.000000,SAFE,1,current,50000,176.2283,0.38263035,-0.09995009,1.45564961,-0.01567715,1.57079256,0.38345566,0.42767211,-0.07525654,-0.08828858,-0.01075095,-0.00002197,0.42689059
