frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
40,7.211631,1,1,0.486814,-0.475852,0.360663,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.092697,0.110280,0.165280,0.092697,0.016972,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
41,7.393707,1,2,0.484446,-0.481784,0.359202,0.000000,0.023881,0.023881,0.141619,-0.008631,-0.021622,-0.005323,0.036741,0.023881,-0.013279,-0.033264,-0.008190,0.650,0.091982,0.112608,0.167608,0.091982,0.019760,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
42,7.568881,1,3,0.493919,-0.473720,0.364110,0.000000,0.014902,0.014902,0.101109,-0.001463,-0.014747,-0.001563,0.023261,0.014902,0.020204,0.006065,0.009803,0.250,0.094730,0.109185,0.164185,0.094730,0.013531,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
43,7.737211,1,4,0.498417,-0.460236,0.365469,0.010279,0.023014,0.023014,0.080549,0.015966,0.015186,0.006644,0.038381,0.023014,0.022223,0.029909,0.009205,0.650,0.095638,0.108610,0.163610,0.095638,0.023079,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
44,7.926429,1,5,0.499666,-0.446843,0.365151,0.019940,0.041030,0.041030,0.141337,0.020244,0.034791,0.007948,0.045452,0.041030,0.018229,0.041146,0.006366,0.650,0.095901,0.113250,0.168250,0.095901,0.020346,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,8.123006,1,6,0.507267,-0.427219,0.368451,0.031782,0.067098,0.067098,0.097488,0.025533,0.061273,0.009786,0.082388,0.067098,0.031408,0.075096,0.012729,0.650,0.105340,0.122532,0.177532,0.105340,0.023164,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,8.304115,1,7,0.501281,-0.433119,0.372880,0.032577,0.066041,0.066041,0.090782,0.022324,0.061325,0.010120,0.057264,0.066041,0.009995,0.055114,0.011905,0.250,0.105931,0.126056,0.181056,0.105931,0.017760,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.483281,1,8,0.535530,-0.431836,0.382261,0.040805,0.063054,0.063054,0.089636,0.026785,0.055560,0.013093,0.067078,0.063054,0.050132,0.038363,0.022683,0.250,0.108015,0.141783,0.196783,0.108015,0.006740,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,8.654148,1,9,0.523941,-0.403964,0.370315,0.048233,0.062416,0.062416,0.168146,0.030579,0.052790,0.013187,0.067728,0.062416,0.033185,0.058618,0.007059,0.250,0.105133,0.127744,0.182744,0.105133,0.013563,0,0,0,0,"speed_ok,valid_streak_not_ready"
49,8.840318,1,10,0.537555,-0.346554,0.367577,0.074564,0.097132,0.097132,0.243739,0.040910,0.088044,0.003027,0.119754,0.097132,0.042093,0.112106,-0.001215,0.650,0.106416,0.133237,0.188237,0.106416,0.016653,1,1,1,0,valid_streak_not_ready
50,9.035692,1,11,0.530964,-0.322710,0.366968,0.089621,0.144961,0.144961,0.202852,0.035805,0.140219,-0.008396,0.156371,0.144961,0.040544,0.150808,-0.008075,0.650,0.108993,0.128666,0.183666,0.108993,0.011339,2,1,1,1,
51,9.243083,1,12,0.521199,-0.297754,0.364575,0.097811,0.168196,0.168196,0.106142,0.005064,0.167368,-0.015880,0.177910,0.168196,-0.018747,0.175400,-0.023136,0.650,0.113257,0.128584,0.183584,0.113257,0.022124,3,1,1,1,
