frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
49,8.294612,1,1,0.517954,-0.473534,0.360383,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.095628,0.113126,0.168126,0.095628,0.012633,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
50,8.470103,1,2,0.515492,-0.471676,0.360136,0.000000,0.011470,0.011470,0.056311,-0.009126,0.006888,-0.000915,0.017646,0.011470,-0.014040,0.010597,-0.001408,0.650,0.096693,0.114568,0.169568,0.096693,0.021129,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
51,8.630800,1,3,0.540236,-0.470297,0.376164,0.015609,0.049781,0.049781,0.099296,0.039030,0.008660,0.029661,0.081526,0.049781,0.066067,0.009600,0.046792,0.650,0.098293,0.111490,0.166490,0.098293,0.008411,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
52,8.812541,1,4,0.519846,-0.443232,0.362646,0.017578,0.049134,0.049134,0.131443,0.024530,0.038297,0.018596,0.058719,0.049134,0.003648,0.058443,0.004364,0.650,0.103156,0.119744,0.174744,0.103156,0.021114,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
53,8.987427,1,5,0.522918,-0.447274,0.368049,0.000000,0.048177,0.048177,0.049614,0.020321,0.040470,0.016440,0.040079,0.048177,0.007155,0.037855,0.011050,0.250,0.105738,0.115189,0.170189,0.105738,0.020930,0,0,0,0,"speed_ok,valid_streak_not_ready"
54,9.163216,1,6,0.544733,-0.434699,0.370266,0.016994,0.056058,0.056058,0.053408,0.022174,0.050489,0.010083,0.069686,0.056058,0.042260,0.053441,0.014640,0.650,0.103629,0.118220,0.173220,0.103629,0.009656,0,0,0,0,"speed_ok,valid_streak_not_ready"
55,9.334921,1,7,0.523973,-0.429898,0.369188,0.021086,0.053455,0.053455,0.095879,0.015511,0.050726,0.006615,0.063231,0.053455,-0.023316,0.057918,-0.010002,0.250,0.104947,0.119258,0.174258,0.104947,0.021170,0,0,0,0,"speed_ok,valid_streak_not_ready"
56,9.512564,1,8,0.531452,-0.421504,0.362847,0.026566,0.049498,0.049498,0.064677,0.015181,0.046827,0.005180,0.035454,0.049498,0.016704,0.031272,0.000290,0.250,0.108537,0.123264,0.178264,0.108537,0.024744,0,0,0,0,"speed_ok,valid_streak_not_ready"
57,9.688097,1,9,0.552040,-0.420030,0.377977,0.031956,0.048622,0.048622,0.031061,0.017926,0.044837,0.005693,0.059000,0.048622,0.041810,0.039113,0.014254,0.250,0.113510,0.140287,0.195287,0.113510,0.005956,0,0,0,0,"speed_ok,valid_streak_not_ready"
58,9.856075,1,10,0.533669,-0.421081,0.369927,0.000000,0.041911,0.041911,0.083733,0.014407,0.038976,0.005461,0.025391,0.041911,-0.016007,0.019704,-0.000491,0.250,0.117501,0.147169,0.202169,0.117501,0.023688,0,0,0,0,"speed_ok,valid_streak_not_ready"
