frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
40,6.761052,1786969080.724953,2596,50000,0,2596,16,1754,0.006163,0.224025,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,76,5,0,3.115937,0.344637,0.000303,0.000455,4.153028,101,0.031787,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.344041,0.441913,,0,1.000000,SAFE,1,current,50000,176.9987,0.94134068,-0.16402321,1.38935733,-0.01740846,1.57079637,0.94131875,-0.02039507,0.02575066,0.03117083,0.00563430,0.00000000,-0.02052318
41,6.934800,1786969080.901970,2579,50000,0,2579,19,1750,0.007367,0.224305,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,80,4,0,3.282155,0.341339,0.000101,0.000165,4.319016,105,0.031156,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.340450,0.435177,,0,1.000000,SAFE,1,current,50000,174.5402,0.93766534,-0.15954088,1.39478958,-0.01644010,1.57079637,0.93764335,-0.02115324,0.02579782,0.03126503,0.00557334,0.00000000,-0.02115358
42,7.105246,1786969081.076540,2557,50000,0,2557,26,1749,0.010168,0.224127,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,84,4,0,3.448258,0.337942,0.000098,0.000165,4.484676,109,0.030676,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.337140,0.434832,,0,1.000000,SAFE,1,current,50000,172.9375,0.93408167,-0.15519427,1.40000200,-0.01554877,1.57079637,0.93408167,-0.02102519,0.02550131,0.03058101,0.00522938,0.00000000,-0.02089615
43,7.278858,1786969081.249496,2554,50000,0,2554,19,1721,0.007439,0.224793,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,88,4,0,3.613459,0.334639,0.000097,0.000117,4.649933,113,0.030045,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.333441,0.397183,,0,1.000000,SAFE,1,current,50000,171.8072,0.93037331,-0.15074861,1.40531325,-0.01468678,1.57079637,0.93036592,-0.02136007,0.02560687,0.03059267,0.00496503,0.00000000,-0.02140265
44,7.454407,1786969081.421319,2485,50000,0,2485,15,1719,0.006036,0.224730,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,92,4,0,3.779311,0.331318,0.000295,0.000411,4.816150,117,0.029282,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.330230,0.381352,,0,1.000000,SAFE,1,current,50000,164.6954,0.92659158,-0.14634332,1.41061354,-0.01385047,1.57079637,0.92662096,-0.02154237,0.02509440,0.03019266,0.00476398,0.00000000,-0.02133288
45,7.618815,1786969081.586032,2490,50000,0,2490,13,1744,0.005221,0.224790,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,96,4,0,3.945146,0.328038,0.000294,0.000407,4.982175,121,0.028981,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.327139,0.416667,,0,1.000000,SAFE,1,current,50000,146.3876,0.92305559,-0.14222778,1.41545904,-0.01308752,1.57079637,0.92303360,-0.02150735,0.02503243,0.02947237,0.00464058,0.00000000,-0.02181986
46,7.768101,1786969081.732437,2516,50000,0,2516,20,1766,0.007949,0.223216,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,100,4,0,4.111125,0.324723,0.000002,0.000026,5.148659,125,0.029220,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.324034,0.379440,,0,1.000000,SAFE,1,current,50000,181.7511,0.91975439,-0.13850474,1.41988635,-0.01242361,1.57079637,0.91976905,-0.02211333,0.02493903,0.02965666,0.00444726,0.00000000,-0.02186778
47,7.947994,1786969081.914221,2612,50000,0,2612,44,1894,0.016845,0.225202,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,104,4,0,4.277571,0.321436,0.000299,0.000125,5.314900,129,0.028530,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.320033,0.371180,,0,1.000000,SAFE,1,current,50000,180.5564,0.91592127,-0.13422415,1.42497766,-0.01166066,1.57079637,0.91591763,-0.02130780,0.02379529,0.02830194,0.00424114,0.00000000,-0.02140952
48,8.126235,1786969082.094797,2585,50000,0,2585,81,1879,0.031335,0.224417,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,108,4,0,4.443751,0.318030,0.000389,0.000539,5.480817,133,0.027708,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.316851,0.350237,,0,1.000000,SAFE,1,current,50000,170.2977,0.91193050,-0.12982252,1.43009448,-0.01088671,1.57079637,0.91190112,-0.02238967,0.02469471,0.02870722,0.00434216,0.00000000,-0.02253413
49,8.294612,1786969082.265112,2463,50000,1,2463,90,1774,0.036541,0.223884,1,0,0,0.370137,upperArm_Link,0,0.524844,-0.475344,0.370817,,,,,no_stable_track,RUNNING,1,113,5,0,4.649933,0.313926,0.000303,0.000462,5.688621,138,0.028394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.095628,1,0.012633,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.313142,0.354021,,0,1.000000,SAFE,1,current,50000,175.3358,0.90811568,-0.12568131,1.43489587,-0.01019712,1.57079637,0.90811205,-0.02265635,0.02459483,0.02851567,0.00409550,0.00000000,-0.02250343
50,8.470103,1786969082.440467,2580,50000,1,2580,112,1820,0.043411,0.225427,1,0,0,0.351537,upperArm_Link,0,0.530480,-0.468181,0.374613,,,,,no_stable_track,RUNNING,1,117,4,0,4.816150,0.310644,0.000104,0.000176,5.855102,142,0.027862,0.011470,-0.009126,0.006888,-0.000915,0.017646,0.011470,-0.014040,0.010597,-0.001408,0.650,0.096693,2,0.021129,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.310032,0.351892,,0,1.000000,SAFE,1,current,50000,161.8867,0.90418726,-0.12148876,1.43971944,-0.00952220,1.57079637,0.90417993,-0.02238538,0.02389048,0.02748618,0.00384588,0.00000000,-0.02240644
51,8.630800,1786969082.602371,2470,50000,1,2470,105,1781,0.042510,0.224930,1,1,0,0.384352,upperArm_Link,0,0.544230,-0.467196,0.382886,,,,,predicted_track_not_dynamic,RUNNING,1,121,4,0,4.982175,0.307336,0.000198,0.000290,6.020928,146,0.027708,0.049781,0.039030,0.008660,0.029661,0.081526,0.049781,0.066067,0.009600,0.046792,0.650,0.098293,3,0.008411,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.015609,0.306344,0.362047,,0,1.000000,SAFE,1,current,50000,181.2175,0.90052652,-0.11766667,1.44415033,-0.00892798,1.57079637,0.90052289,-0.02278037,0.02378444,0.02757294,0.00369777,0.00000000,-0.02275738
52,8.812541,1786969082.783605,2530,50000,1,2530,149,1847,0.058893,0.224374,1,1,0,0.324840,upperArm_Link,0,0.538079,-0.446524,0.372770,,,,,predicted_track_not_dynamic,RUNNING,1,125,4,0,5.148659,0.303928,0.000001,0.000022,6.187484,150,0.026993,0.049134,0.024530,0.038297,0.018596,0.058719,0.049134,0.003648,0.058443,0.004364,0.650,0.103156,4,0.021114,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.017578,0.302330,0.313757,,0,1.000000,SAFE,1,current,50000,175.2105,0.89638901,-0.11341909,1.44908392,-0.00830442,1.57079637,0.89644039,-0.02276604,0.02337163,0.02714635,0.00343107,0.00000000,-0.02246333
53,8.987427,1786969082.958833,2379,50000,1,2379,146,1750,0.061370,0.225826,1,1,0,0.335612,upperArm_Link,0,0.539180,-0.442062,0.380150,,,,,predicted_track_not_dynamic,RUNNING,1,129,4,0,5.314900,0.300639,0.000195,0.000246,6.353679,154,0.026435,0.048177,0.020321,0.040470,0.016440,0.040079,0.048177,0.007155,0.037855,0.011050,0.250,0.105738,5,0.020930,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.299238,0.315870,,0,1.000000,SAFE,1,current,50000,173.5324,0.89236891,-0.10930723,1.45375323,-0.00771020,1.57079637,0.89234316,-0.02298692,0.02351165,0.02669913,0.00339775,0.00000000,-0.02342794
54,9.163216,1786969083.132384,2405,50000,1,2405,139,1733,0.057796,0.226252,1,1,0,0.348415,upperArm_Link,0,0.547854,-0.440649,0.377202,,,,,predicted_track_not_dynamic,RUNNING,1,133,4,0,5.480817,0.297334,0.000501,0.000510,6.519090,158,0.025860,0.056058,0.022174,0.050489,0.010083,0.069686,0.056058,0.042260,0.053441,0.014640,0.650,0.103629,6,0.009656,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.016994,0.296042,0.326049,,0,1.000000,SAFE,1,current,50000,167.4777,0.88825333,-0.10523573,1.45831251,-0.00715265,1.57079637,0.88824964,-0.02341206,0.02316132,0.02593609,0.00317165,0.00000000,-0.02328660
55,9.334921,1786969083.299881,2467,50000,1,2467,172,1722,0.069720,0.225738,1,1,0,0.311143,upperArm_Link,0,0.539897,-0.427962,0.383003,,,,,predicted_track_not_dynamic,RUNNING,1,138,5,0,5.688621,0.293135,0.000303,0.000414,6.727108,163,0.026175,0.053455,0.015511,0.050726,0.006615,0.063231,0.053455,-0.023316,0.057918,-0.010002,0.250,0.104947,7,0.021170,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.021086,0.292425,0.309607,,0,1.000000,SAFE,1,current,50000,178.5464,0.88413411,-0.10121190,1.46287560,-0.00661712,1.57079637,0.88413048,-0.02399006,0.02343451,0.02657516,0.00311891,0.00000000,-0.02398971
56,9.512564,1786969083.478446,2501,50000,1,2501,187,1771,0.074770,0.226074,1,1,0,0.311108,upperArm_Link,0,0.548396,-0.420446,0.380847,,,,,predicted_track_not_dynamic,RUNNING,1,142,4,0,5.855102,0.289841,0.000103,0.000147,6.893244,167,0.025728,0.049498,0.015181,0.046827,0.005180,0.035454,0.049498,0.016704,0.031272,0.000290,0.250,0.108537,8,0.024744,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.026566,0.288741,0.307746,,0,1.000000,SAFE,1,current,50000,176.9074,0.87999290,-0.09722108,1.46743488,-0.00610360,1.57079637,0.87996727,-0.02331199,0.02246536,0.02566540,0.00289076,0.00000000,-0.02343580
57,9.688097,1786969083.655382,2414,50000,1,2414,192,1762,0.079536,0.225957,1,1,0,0.335090,upperArm_Link,0,0.552989,-0.421543,0.383659,,,,,predicted_track_not_dynamic,RUNNING,1,146,4,0,6.020928,0.286530,0.000195,0.000139,7.059172,171,0.025544,0.048622,0.017926,0.044837,0.005693,0.059000,0.048622,0.041810,0.039113,0.014254,0.250,0.113510,9,0.005956,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.031956,0.285642,0.304084,,0,1.000000,SAFE,1,current,50000,168.1366,0.87578571,-0.09326695,1.47195399,-0.00561575,1.57079637,0.87576735,-0.02396816,0.02252649,0.02574510,0.00277924,0.00000000,-0.02392673
58,9.856075,1786969083.823557,2535,50000,1,2535,232,1794,0.091519,0.226081,1,1,0,0.316745,upperArm_Link,0,0.546708,-0.409100,0.385661,,,,,predicted_track_not_dynamic,RUNNING,1,150,4,0,6.187484,0.283230,0.000199,0.000139,7.225443,175,0.025629,0.041911,0.014407,0.038976,0.005461,0.025391,0.041911,-0.016007,0.019704,-0.000491,0.250,0.117501,10,0.023688,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.281934,0.278427,,0,1.000000,SAFE,1,current,50000,170.3287,0.87167752,-0.08942652,1.47617221,-0.00516092,1.57079637,0.87167752,-0.02445668,0.02286262,0.02511170,0.00270771,0.00000000,-0.02434739
59,10.027554,1786969083.993903,2443,50000,1,2443,238,1768,0.097421,0.224898,1,1,0,0.301853,upperArm_Link,0,0.547745,-0.398259,0.377862,,,,,predicted_track_not_dynamic,RUNNING,1,154,4,0,6.353679,0.279838,0.000193,0.000264,7.391296,179,0.025698,0.040443,0.015781,0.036810,0.005623,0.044047,0.040443,0.022807,0.037606,0.002398,0.250,0.117242,11,0.011956,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.013611,0.278231,0.254612,,0,1.000000,SAFE,1,current,50000,189.4550,0.86754727,-0.08567414,1.48037946,-0.00472442,1.57079637,0.86753267,-0.02408606,0.02188254,0.02453514,0.00254548,0.00000000,-0.02417122
60,10.212399,1786969084.183377,2396,50000,1,2396,231,1727,0.096411,0.226285,1,1,0,0.303677,upperArm_Link,0,0.552168,-0.396128,0.379418,,,,,predicted_track_not_dynamic,RUNNING,1,159,5,0,6.560545,0.275728,0.000199,0.000275,7.598827,184,0.026590,0.036301,0.009347,0.034929,0.003222,0.025147,0.036301,-0.003577,0.024890,0.000260,0.250,0.120522,12,0.029493,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.018057,0.274541,0.281574,,0,1.000000,SAFE,1,current,50000,179.7767,0.86298430,-0.08156594,1.48492420,-0.00427692,1.57079637,0.86299527,-0.02468530,0.02222500,0.02458663,0.00242093,0.00000000,-0.02454697
61,10.392859,1786969084.363172,2499,50000,1,2499,260,1823,0.104042,0.224564,1,1,0,0.308554,upperArm_Link,0,0.553216,-0.381582,0.379375,,,,,predicted_track_not_dynamic,RUNNING,1,163,4,0,6.727108,0.272440,0.000200,0.000150,7.764191,188,0.026410,0.041973,-0.006444,0.040016,-0.010907,0.048105,0.041973,-0.015731,0.041570,-0.018398,0.650,0.115616,13,0.020998,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.025564,0.270831,0.279564,,0,1.000000,SAFE,1,current,50000,187.5371,0.85850930,-0.07767049,1.48913133,-0.00386610,1.57079637,0.85852396,-0.02479781,0.02158628,0.02331347,0.00227652,0.00000000,-0.02477733
62,10.584355,1786969084.550738,2406,50000,1,2406,258,1740,0.107232,0.226391,1,1,0,0.286104,upperArm_Link,0,0.549768,-0.380009,0.381663,,,,,predicted_track_not_dynamic,RUNNING,1,168,5,0,6.934691,0.268245,0.000198,0.000253,7.971788,193,0.026942,0.041745,-0.004567,0.040162,-0.010432,0.042766,0.041745,0.000788,0.042150,-0.007190,0.250,0.116687,14,0.025248,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.267543,0.271738,,0,1.000000,SAFE,1,current,50000,176.5867,0.85364181,-0.07345960,1.49377501,-0.00345161,1.57080007,0.85364544,-0.02541823,0.02198946,0.02424946,0.00216447,0.00001930,-0.02547582
63,10.759115,1786969084.727344,2502,50000,1,2502,264,1750,0.105516,0.226543,1,1,0,0.293047,upperArm_Link,0,0.557147,-0.359400,0.379058,,,,,predicted_track_not_dynamic,RUNNING,1,172,4,0,7.100672,0.264937,0.000002,0.000037,8.137853,197,0.027030,0.048853,0.007292,0.048042,-0.005039,0.058288,0.048853,0.013806,0.056509,-0.003679,0.650,0.114952,15,0.013407,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.022031,0.263838,0.260177,,0,1.000000,SAFE,1,current,50000,183.6938,0.84922922,-0.06971454,1.49796760,-0.00311049,1.57080007,0.84919983,-0.02524939,0.02142967,0.02399052,0.00195197,0.00000000,-0.02543834
64,10.940784,1786969084.911057,2440,50000,1,2440,234,1800,0.095902,0.225871,1,1,0,0.305379,upperArm_Link,0,0.558698,-0.365576,0.386270,,,,,predicted_track_not_dynamic,RUNNING,1,176,4,0,7.266957,0.261640,0.000303,0.000404,8.303788,201,0.026868,0.060598,0.028871,0.052932,0.006063,0.068401,0.060598,0.044583,0.050250,0.012883,0.650,0.117169,16,0.014237,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.030546,0.260241,0.304967,,0,1.000000,SAFE,1,current,50000,179.4681,0.84463680,-0.06591079,1.50204647,-0.00276936,1.57080007,0.84462947,-0.02527912,0.02093784,0.02245225,0.00187774,0.00000000,-0.02515773
65,11.125249,1786969085.090545,2526,50000,1,2526,247,1806,0.097783,0.225093,1,1,0,0.263004,upperArm_Link,0,0.552785,-0.327778,0.377827,,,,,predicted_track_not_dynamic,RUNNING,1,181,5,0,7.474042,0.257440,0.000202,0.000253,8.511112,206,0.027653,0.063698,0.018572,0.060804,0.003913,0.065621,0.063698,-0.002343,0.065552,-0.001874,0.650,0.119380,17,0.024831,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.039440,0.256535,0.230703,,0,1.000000,SAFE,1,current,50000,185.1284,0.83988303,-0.06206670,1.50625372,-0.00245024,1.57080007,0.83988672,-0.02577057,0.02083912,0.02280786,0.00172997,0.00000000,-0.02571079
66,11.304195,1786969085.275690,2284,50000,1,2284,226,1661,0.098949,0.225752,1,1,5,0.300667,upperArm_Link,0,0.559679,-0.318748,0.380804,0.175603,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,185,4,0,7.639975,0.254134,0.000099,0.000150,8.677218,210,0.027484,0.081398,0.013617,0.080203,-0.002769,0.102329,0.081398,0.021155,0.100005,-0.004766,0.650,0.113397,18,0.022030,1,0,valid_streak_not_ready,SAFE,SAFE,0.053839,0.252833,0.259561,,0,1.000000,SAFE,1,current,50000,182.5305,0.83522463,-0.05831064,1.51029956,-0.00215680,1.57080007,0.83522463,-0.02603245,0.02098994,0.02260931,0.00163984,0.00000000,-0.02605310
67,11.485590,1786969085.458239,2240,50000,1,2240,231,1663,0.103125,0.226470,1,1,5,0.278318,upperArm_Link,0,0.567766,-0.294064,0.380477,0.168466,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,190,5,0,7.847030,0.250052,0.000399,0.000506,8.883979,215,0.028559,0.079833,0.010708,0.079055,-0.002978,0.061632,0.079833,0.010405,0.060669,0.003087,0.250,0.111626,19,0.027919,1,1,,SAFE,SAFE,0.056824,0.248931,0.229543,,0,1.000000,SAFE,1,current,50000,178.9794,0.83052224,-0.05465729,1.51416564,-0.00189270,1.57080007,0.83051854,-0.02592338,0.02014023,0.02131294,0.00145592,0.00000000,-0.02594375
68,11.672728,1786969085.637237,2430,50000,1,2430,261,1821,0.107407,0.228124,1,1,5,0.279773,upperArm_Link,0,0.562111,-0.288872,0.378854,0.148206,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,194,4,0,8.013331,0.246627,0.000103,0.000150,9.050018,219,0.028214,0.095610,-0.000204,0.095494,-0.004698,0.116104,0.095610,-0.020408,0.113686,-0.011791,0.650,0.118789,20,0.021993,1,1,,SAFE,WARNING,0.069174,0.245347,0.244872,,0,1.000000,SAFE,1,current,50000,175.4622,0.82562542,-0.05089022,1.51825178,-0.00163594,1.57080007,0.82561445,-0.02616701,0.02012997,0.02183499,0.00137205,0.00000000,-0.02620587
69,11.845404,1786969085.812717,2382,50000,1,2382,257,1710,0.107893,0.227667,1,1,5,0.261060,upperArm_Link,0,0.561334,-0.286810,0.372795,0.142282,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,198,4,0,8.179303,0.243332,0.000103,0.000165,9.215958,223,0.028163,0.090107,-0.003503,0.090013,-0.002167,0.070688,0.090107,-0.015140,0.068870,0.004954,0.250,0.114881,21,0.034142,1,1,,SAFE,WARNING,0.065511,0.242235,0.239547,,0,1.000000,SAFE,1,current,50000,180.7794,0.82095605,-0.04740926,1.52194917,-0.00141586,1.57080007,0.82095236,-0.02704113,0.02015885,0.02141227,0.00127453,0.00000000,-0.02699902
70,12.023771,1786969085.993526,2366,50000,1,2366,230,1719,0.097210,0.226689,1,1,5,0.291731,upperArm_Link,0,0.565204,-0.278254,0.370945,0.145585,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,203,5,0,8.386918,0.239233,0.000405,0.000521,9.424288,228,0.029293,0.083259,-0.008239,0.082804,-0.002775,0.059558,0.083259,-0.007788,0.058942,-0.003517,0.250,0.115088,22,0.024628,1,1,,SAFE,WARNING,0.066196,0.237942,0.262129,,0,1.000000,SAFE,1,current,50000,190.4631,0.81614357,-0.04383294,1.52564657,-0.00120678,1.57080007,0.81614357,-0.02698073,0.02005035,0.02072911,0.00117217,0.00000000,-0.02696001
71,12.212890,1786969086.184008,2320,50000,1,2320,228,1694,0.098276,0.225389,1,1,5,0.300611,upperArm_Link,0,0.565738,-0.265267,0.381737,0.144979,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,207,4,0,8.553038,0.235941,0.000097,0.000143,9.590197,232,0.028959,0.076345,-0.010005,0.075064,-0.009693,0.069924,0.076345,-0.017723,0.058398,-0.034131,0.250,0.113799,23,0.043061,1,1,,SAFE,WARNING,0.060801,0.234233,0.270881,,0,1.000000,SAFE,1,current,50000,190.3530,0.81115508,-0.04022359,1.52949429,-0.00100871,1.57080364,0.81112570,-0.02637754,0.01908503,0.02034550,0.00104735,0.00001891,-0.02653292
72,12.405162,1786969086.374380,2355,50000,1,2355,251,1757,0.106582,0.227033,1,1,5,0.278029,upperArm_Link,0,0.570321,-0.251883,0.376465,0.154009,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,212,5,0,8.759997,0.231746,0.000301,0.000389,9.797813,237,0.029652,0.066561,-0.005231,0.065682,-0.009428,0.034988,0.066561,-0.000018,0.034803,0.003595,0.250,0.114406,24,0.026800,1,1,,SAFE,SAFE,0.059172,0.231143,0.218782,1,1,1.000000,FOLLOWING,1,current,50000,171.3562,0.80582541,-0.03649321,1.53347790,-0.00082164,1.57080364,0.80581445,-0.02771953,0.01940168,0.02071873,0.00097295,0.00000000,-0.02762374
73,12.579581,1786969086.545756,2260,50000,1,2260,237,1642,0.104867,0.227694,1,1,5,0.315868,upperArm_Link,0,0.570142,-0.246322,0.378656,0.172422,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,216,4,0,8.925209,0.228429,0.000100,0.000132,9.964025,241,0.029594,0.062171,0.003835,0.061620,-0.007318,0.063699,0.062171,0.037536,0.051039,-0.006598,0.250,0.113731,25,0.023706,1,1,,SAFE,SAFE,0.056892,0.226844,0.250590,1,1,1.000000,FOLLOWING,1,current,50000,190.3761,0.80098730,-0.03311862,1.53694403,-0.00066391,1.57080364,0.80100930,-0.02773831,0.01934749,0.01987235,0.00090429,0.00000000,-0.02754934
74,12.764678,1786969086.736153,2334,50000,1,2334,219,1724,0.093830,0.226419,1,1,5,0.297474,upperArm_Link,0,0.572728,-0.236823,0.374060,0.163369,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,220,4,0,9.091426,0.225125,0.000293,0.000451,10.129721,245,0.029231,0.058677,0.005072,0.058426,-0.001934,0.047918,0.058677,0.003612,0.047351,0.006401,0.250,0.117127,26,0.028361,1,1,,SAFE,SAFE,0.056495,0.223832,0.260665,1,1,1.000000,FOLLOWING,1,current,50000,186.2788,0.79584467,-0.02965968,1.54055703,-0.00052453,1.57080364,0.79585940,-0.02778341,0.01868721,0.01951946,0.00075304,0.00000000,-0.02782270
75,12.956472,1786969086.922465,2373,50000,1,2373,237,1713,0.099874,0.226033,1,1,5,0.294137,wrist1_Link,0,0.570992,-0.209854,0.381655,0.149676,left_link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,225,5,0,9.299313,0.220929,0.000104,0.000136,10.336951,250,0.029960,0.071942,0.009122,0.069854,0.014593,0.088537,0.071942,0.014145,0.081675,0.031114,0.650,0.116932,27,0.021259,1,1,,SAFE,WARNING,0.064007,0.220131,0.266027,,0,1.000000,SAFE,1,current,50000,176.5160,0.79052240,-0.02614570,1.54423249,-0.00039615,1.57080364,0.79053342,-0.02775007,0.01832166,0.01916365,0.00066937,0.00000000,-0.02776934
76,13.127259,1786969087.098999,2332,50000,1,2332,205,1697,0.087907,0.227525,1,1,5,0.286726,wrist1_Link,0,0.576696,-0.203239,0.381646,0.141882,left_link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,229,4,0,9.466148,0.217636,0.000006,0.000040,10.502963,254,0.030191,0.076609,0.014034,0.074507,0.010988,0.072474,0.076609,0.021695,0.068799,0.006959,0.650,0.111574,28,0.018646,1,1,,SAFE,WARNING,0.066596,0.215829,0.286128,,0,1.000000,SAFE,1,current,50000,186.9413,0.78574300,-0.02302788,1.54746401,-0.00030078,1.57080364,0.78571725,-0.02798444,0.01825555,0.01892130,0.00055840,0.00000000,-0.02819977
77,13.318160,1786969087.285960,2397,50000,1,2397,220,1688,0.091781,0.228189,1,1,5,0.268222,left_link,0,0.577622,-0.185860,0.377685,0.115857,left_link,0.500,1,,RUNNING,1,234,5,0,9.673130,0.213441,0.000307,0.000554,10.709204,259,0.030892,0.080853,0.009154,0.079987,0.007446,0.082136,0.080853,-0.002233,0.082093,0.001444,0.650,0.113570,29,0.028976,1,1,,SAFE,WARNING,0.067046,0.212741,0.271130,,0,1.000000,SAFE,1,current,50000,170.0860,0.78033632,-0.01957626,1.55086792,-0.00019807,1.57080734,0.78031057,-0.02832199,0.01808072,0.01783078,0.00053800,0.00001936,-0.02832199
