frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.089791,1786673349.729163,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,90.7077,0.00000000,0.00000000,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.199241,1786673349.819911,2584,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,165.0765,0.00000000,0.00001467,1.57080364,0.00000000,1.57079637,0.00000000,0.00000000,0.00013405,0.00003268,0.00000000,0.00000000,0.00000000
2,0.340702,1786673349.985000,2553,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,133.7394,0.00000000,-0.00135350,1.56971788,-0.00096469,1.57079637,0.00000000,0.00000000,-0.00967171,-0.00767529,-0.00681946,0.00000000,0.00000000
3,0.472364,1786673350.118755,2490,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.2712,0.00000000,-0.00742776,1.56335032,-0.00354331,1.57079637,0.00000000,0.00000000,-0.04613529,-0.04836305,-0.01958521,0.00000000,0.00000000
4,0.599874,1786673350.251040,2456,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.4895,0.00000000,-0.02061065,1.55009401,-0.00595688,1.57079637,0.00000000,0.00000000,-0.10338682,-0.10396261,-0.01892836,0.00000000,0.00000000
5,0.728791,1786673350.380556,2566,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.6655,0.00000000,-0.03993749,1.53053975,-0.00825673,1.57079637,0.00000000,0.00000000,-0.14991779,-0.15168186,-0.01783990,0.00000000,0.00000000
6,0.857380,1786673350.510247,2639,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,115.5989,0.00000000,-0.06486541,1.50314319,-0.01071431,1.57079637,0.00000000,0.00000000,-0.19385713,-0.21305500,-0.01911187,0.00000000,0.00000000
7,0.975082,1786673350.625862,2552,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.0220,0.00000000,-0.08910374,1.47269487,-0.01288212,1.57079637,0.00000000,0.00000000,-0.20592921,-0.25868940,-0.01841771,0.00000000,0.00000000
8,1.107185,1786673350.755919,2651,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.6733,0.00000000,-0.11549153,1.43747091,-0.01528834,1.57079256,0.00000000,0.00000000,-0.19975083,-0.26663900,-0.01821469,-0.00002888,0.00000000
9,1.237479,1786673350.886622,2571,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.0768,0.00000000,-0.14189033,1.40369558,-0.01775326,1.57079637,0.00000000,0.00000000,-0.20260990,-0.25922451,-0.01891814,0.00002928,0.00000000
