frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
57,7.478843,1,1,0.659350,-0.553152,0.358394,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.117934,0.141506,0.196506,0.117934,0.025486,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
58,7.634185,1,2,0.653547,-0.562799,0.356345,0.000000,0.072783,0.072783,0.062481,-0.036908,-0.061362,-0.013039,0.114604,0.140536,0.195536,0.114604,0.039729,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
61,8.038928,1,3,0.665109,-0.523555,0.366563,0.000000,0.055646,0.055646,0.051846,0.010259,0.052721,0.014551,0.118398,0.139326,0.194326,0.118398,0.032628,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
62,8.185349,1,4,0.672491,-0.525863,0.362389,0.014939,0.043235,0.043235,0.081510,0.018597,0.038620,0.005653,0.119350,0.143222,0.198222,0.119350,0.024795,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
63,8.333005,1,5,0.676267,-0.520287,0.361158,0.024859,0.043424,0.043424,0.120448,0.019819,0.038502,0.003238,0.121205,0.139899,0.194899,0.121205,0.028378,0,0,0,0,"speed_ok,valid_streak_not_ready"
64,8.482958,1,6,0.692855,-0.534403,0.373917,0.029921,0.061080,0.061080,0.065018,0.046550,0.033628,0.020810,0.128981,0.152923,0.207923,0.128981,0.017570,0,0,0,0,"speed_ok,valid_streak_not_ready"
65,8.634558,1,7,0.683219,-0.513976,0.364732,0.031740,0.034605,0.034605,0.091851,0.030467,0.016116,-0.003081,0.130200,0.157114,0.212114,0.130200,0.020069,0,0,0,0,"speed_ok,valid_streak_not_ready"
67,8.920978,1,8,0.681134,-0.509943,0.366501,0.000000,0.025324,0.025324,0.036954,0.011783,0.021703,0.005606,0.126219,0.146514,0.201514,0.126219,0.027040,0,0,0,0,"speed_ok,valid_streak_not_ready"
68,9.073049,1,9,0.675733,-0.491743,0.354840,0.019860,0.039767,0.039767,0.073858,-0.000726,0.038821,-0.008593,0.138796,0.172626,0.227626,0.138796,0.027674,0,0,0,0,"speed_ok,valid_streak_not_ready"
69,9.221136,1,10,0.683274,-0.490323,0.363906,0.027040,0.062464,0.062464,0.121889,-0.012953,0.059589,-0.013533,0.126293,0.156162,0.211162,0.126293,0.025929,0,0,0,0,"speed_ok,valid_streak_not_ready"
