frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.107696,1786672273.240667,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,109.5453,0.00000000,0.00000367,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.214379,1786672273.350250,2651,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,169.5471,0.00000000,-0.00001467,1.57079256,-0.00001467,1.57079256,0.00000000,0.00000000,-0.00017191,-0.00007040,-0.00013753,-0.00003576,0.00000000
2,0.356986,1786672273.519822,2558,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,133.0985,0.00000000,-0.00249793,1.56836450,-0.00174598,1.57079256,0.00000000,0.00000000,-0.01741330,-0.01702622,-0.01214044,0.00000000,0.00000000
3,0.492453,1786672273.652950,2684,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.7906,0.00000000,-0.01120216,1.55954647,-0.00440530,1.57079256,0.00000000,0.00000000,-0.06425338,-0.06509344,-0.01963072,0.00000000,0.00000000
4,0.622771,1786672273.785765,2647,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.5347,0.00000000,-0.02690132,1.54379594,-0.00676384,1.57079256,0.00000000,0.00000000,-0.12046759,-0.12086175,-0.01809828,0.00000000,0.00000000
5,0.751168,1786672273.915315,2711,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,127.4782,0.00000000,-0.04915158,1.52082312,-0.00920675,1.57079256,0.00000000,0.00000000,-0.17329315,-0.17892073,-0.01902625,0.00000000,0.00000000
6,0.880472,1786672274.042809,2715,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.8605,0.00000000,-0.07496716,1.49089563,-0.01163132,1.57079256,0.00000000,0.00000000,-0.19964997,-0.23145023,-0.01875087,0.00000000,0.00000000
7,1.014268,1786672274.174685,2639,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.7885,0.00000000,-0.10134761,1.45643091,-0.01399353,1.57078898,0.00000000,0.00000000,-0.19716952,-0.25759196,-0.01765534,-0.00002673,0.00000000
8,1.145029,1786672274.304500,2673,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.8712,0.00000000,-0.12775375,1.42153692,-0.01642543,1.57078898,0.00000000,0.00000000,-0.20194276,-0.26685418,-0.01859815,0.00000000,0.00000000
9,1.276900,1786672274.436397,2653,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,133.9796,0.00000000,-0.15500720,1.38853574,-0.01890135,1.57078898,0.00000000,0.00000000,-0.20666694,-0.25025287,-0.01877525,0.00000000,0.00000000
10,1.410626,1786672274.570403,2603,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,122.3761,0.00000000,-0.17867699,1.36350131,-0.02127089,1.57078898,0.00000000,0.00000000,-0.17700259,-0.18720731,-0.01771945,0.00000000,0.00000000
11,1.528576,1786672274.692794,2648,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.2820,0.00000000,-0.19513908,1.34710157,-0.02357075,1.57078898,0.00000000,0.00000000,-0.13956832,-0.13903973,-0.01949855,0.00000000,0.00000000
12,1.663051,1786672274.822100,2647,50000,1,0,0,0.352753,left_link,0,0.646866,-0.605257,0.329393,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,0.000000,0.000000,0.000000,0.000000,0.130113,1,0.019483,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.000000,0.363570,,0,1.000000,SAFE,1,current,50000,155.6039,0.00000000,-0.20605515,1.33619666,-0.02596597,1.57078898,0.00000000,0.00000000,-0.08117538,-0.08109238,-0.01781164,0.00000000,0.00000000
13,1.815941,1786672274.977721,2644,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,127.8442,0.00000000,-0.20998727,1.33229387,-0.02837220,1.57078898,0.00000000,0.00000000,-0.02571854,-0.02552673,-0.01573824,0.00000000,0.00000000
14,1.942326,1786672275.105581,2629,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.6855,0.00000000,-0.21020369,1.33207738,-0.02857761,1.57078898,0.00000000,0.00000000,-0.00171243,-0.00171290,-0.00162527,0.00000000,0.00000000
15,2.077498,1786672275.235292,2598,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590994,0.869851,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,134.3688,0.00000734,-0.21022569,1.33203340,-0.02858861,1.57078898,0.00000367,0.00005427,-0.00016271,-0.00032542,-0.00008141,0.00000000,0.00002714
16,2.213263,1786672275.369676,2584,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590036,0.868277,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.1844,0.00163594,-0.21192399,1.33025801,-0.03026123,1.57078898,0.00157725,0.01199581,-0.01250917,-0.01307695,-0.01232003,0.00000000,0.01159055
17,2.338594,1786672275.500876,2591,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.586167,0.861664,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,127.4763,0.00816870,-0.21799091,1.32383895,-0.03372018,1.57078898,0.00825306,0.05212417,-0.04840728,-0.05121701,-0.02759858,0.00000000,0.05326557
