frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
12,1.663051,1,1,0.649216,-0.604490,0.310067,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.130113,0.152425,0.207425,0.130113,0.019483,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
32,4.300741,2,1,0.617286,-0.596326,0.299818,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.149541,0.163604,0.218604,0.149541,0.032814,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
50,6.698214,1,1,0.657923,-0.580823,0.352883,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.111644,0.142515,0.197515,0.111644,0.016948,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
54,7.228292,2,1,0.664255,-0.542380,0.355891,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.118168,0.142232,0.197232,0.118168,0.025000,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
55,7.377552,2,2,0.649764,-0.554738,0.363532,0.012078,0.134200,0.134200,0.052642,-0.094768,-0.080820,0.049969,0.116080,0.140303,0.195303,0.116080,0.036539,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
59,7.917559,3,1,0.653900,-0.543800,0.358183,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.114728,0.140466,0.195466,0.114728,0.040865,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
60,8.078004,3,2,0.656534,-0.540252,0.366174,0.000000,0.057505,0.057505,0.027909,0.016583,0.022347,0.050324,0.114117,0.143471,0.198471,0.114117,0.038338,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
61,8.221128,3,3,0.652324,-0.532606,0.354917,0.000000,0.038541,0.038541,0.033691,-0.005163,0.036665,-0.010695,0.113217,0.145051,0.200051,0.113217,0.043924,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
62,8.369347,3,4,0.652911,-0.540132,0.357938,0.000000,0.008400,0.008400,0.012887,-0.002183,0.008094,-0.000540,0.116418,0.140371,0.195371,0.116418,0.045223,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
63,8.516767,3,5,0.659252,-0.539106,0.358986,0.000000,0.011952,0.011952,0.067493,0.008929,0.007831,0.001340,0.113093,0.137917,0.192917,0.113093,0.041474,0,0,0,0,"speed_ok,valid_streak_not_ready"
64,8.668116,3,6,0.656665,-0.542210,0.355080,0.000000,0.019061,0.019061,0.028854,0.000223,-0.003314,-0.018769,0.118388,0.141596,0.196596,0.118388,0.043466,0,0,0,0,"speed_ok,valid_streak_not_ready"
65,8.821129,3,7,0.657234,-0.537102,0.361032,0.000000,0.015086,0.015086,0.033911,0.008194,-0.007505,0.010205,0.118697,0.142020,0.197020,0.118697,0.041628,0,0,0,0,"speed_ok,valid_streak_not_ready"
67,9.112114,3,8,0.669265,-0.514567,0.367253,0.000000,0.042787,0.042787,0.057836,0.022043,0.034456,0.012555,0.113520,0.142457,0.197457,0.113520,0.031580,0,0,0,0,"speed_ok,valid_streak_not_ready"
68,9.261008,3,9,0.684917,-0.524638,0.372198,0.016978,0.043357,0.043357,0.043600,0.034463,0.019427,0.017741,0.121391,0.147575,0.202575,0.121391,0.026846,0,0,0,0,"speed_ok,valid_streak_not_ready"
69,9.404591,3,10,0.672128,-0.531399,0.361788,0.000000,0.027267,0.027267,0.060801,0.021056,0.014722,0.009134,0.135666,0.150233,0.205233,0.135666,0.044757,0,0,0,0,"speed_ok,valid_streak_not_ready"
71,9.683496,3,11,0.676127,-0.492543,0.366259,0.012257,0.056458,0.056458,0.072540,0.021912,0.051678,0.006062,0.134457,0.176524,0.231524,0.134457,0.027672,0,0,0,0,"speed_ok,valid_streak_not_ready"
72,9.848347,3,12,0.686854,-0.487200,0.379198,0.029089,0.047105,0.047105,0.099393,0.023907,0.037199,0.016236,0.120452,0.151097,0.206097,0.120452,0.025691,0,0,0,0,"speed_ok,valid_streak_not_ready"
73,10.007854,3,13,0.697991,-0.477988,0.372882,0.041673,0.064911,0.064911,0.078862,0.017515,0.062497,0.000916,0.126285,0.161851,0.216851,0.126285,0.020499,0,0,0,0,"speed_ok,valid_streak_not_ready"
74,10.160133,3,14,0.684054,-0.461437,0.364252,0.050332,0.093810,0.093810,0.194425,0.015754,0.092421,0.003255,0.129165,0.151666,0.206666,0.129165,0.025662,1,1,1,0,valid_streak_not_ready
75,10.319765,3,15,0.675566,-0.466676,0.365905,0.046786,0.041203,0.041203,0.014176,-0.000894,0.041189,-0.000563,0.129265,0.161360,0.216360,0.129265,0.034610,2,1,1,1,
76,10.468377,3,16,0.688078,-0.453013,0.373444,0.049914,0.055904,0.055904,0.079542,0.001973,0.055094,-0.009273,0.123865,0.147597,0.202597,0.123865,0.022614,3,1,1,1,
77,10.626418,3,17,0.693013,-0.443373,0.362211,0.052676,0.059074,0.059074,0.030395,-0.008042,0.055926,-0.017241,0.124772,0.177154,0.232154,0.124772,0.023670,4,1,1,1,
78,10.791642,3,18,0.699627,-0.412859,0.379133,0.066074,0.083908,0.083908,0.158169,0.024591,0.076705,0.023497,0.120514,0.157259,0.212259,0.120514,0.017314,5,1,1,1,
79,10.954246,3,19,0.691499,-0.399500,0.365297,0.073757,0.108172,0.108172,0.144577,0.024964,0.105248,-0.000952,0.127694,0.153788,0.208788,0.127694,0.021412,6,1,1,1,
80,11.114067,3,20,0.687373,-0.399463,0.372147,0.070941,0.083697,0.083697,0.066994,-0.001101,0.083665,-0.002027,0.126068,0.150455,0.205455,0.126068,0.026350,7,1,1,1,
81,11.262275,3,21,0.694276,-0.376600,0.372751,0.077456,0.106419,0.106419,0.163858,0.001988,0.105099,0.016590,0.125425,0.146308,0.201308,0.125425,0.020929,8,1,1,1,
82,11.431607,3,22,0.694220,-0.363530,0.376326,0.079064,0.077882,0.077882,0.128617,-0.008474,0.077294,-0.004398,0.120522,0.143209,0.198209,0.120522,0.020751,9,1,1,1,
83,11.586168,3,23,0.692758,-0.361562,0.377247,0.075056,0.062493,0.062493,0.050961,0.001976,0.059576,0.018766,0.119189,0.160039,0.215039,0.119189,0.014969,10,1,1,1,
84,11.742563,3,24,0.679481,-0.322865,0.368228,0.089399,0.122320,0.122320,0.192228,-0.012520,0.121518,-0.006217,0.125008,0.149884,0.204884,0.125008,0.030891,11,1,1,1,
85,11.897421,3,25,0.686042,-0.311489,0.368376,0.094402,0.103863,0.103863,0.082741,-0.013003,0.102814,-0.006908,0.124160,0.154288,0.209288,0.124160,0.027188,12,1,1,1,
86,12.046375,3,26,0.691760,-0.308459,0.367852,0.090584,0.090197,0.090197,0.111524,-0.003978,0.089061,-0.013704,0.119122,0.145952,0.200952,0.119122,0.022872,13,1,1,1,
87,12.219501,3,27,0.695769,-0.275195,0.379813,0.097981,0.138506,0.138506,0.185841,0.004824,0.138361,0.004111,0.116040,0.142270,0.197270,0.116040,0.022596,14,1,1,1,
88,12.371528,3,28,0.701672,-0.253407,0.376894,0.105639,0.116032,0.116032,0.151458,0.035065,0.109755,0.013693,0.126125,0.144542,0.199542,0.126125,0.011490,15,1,1,1,
89,12.525259,3,29,0.682615,-0.250119,0.370832,0.102372,0.097565,0.097565,0.091369,-0.005435,0.097335,0.003896,0.121984,0.142917,0.197917,0.121984,0.027466,16,1,1,1,
90,12.679375,3,30,0.693206,-0.226957,0.372749,0.105457,0.129457,0.129457,0.101121,0.002292,0.129204,0.007764,0.117647,0.141080,0.196080,0.117647,0.017835,17,1,1,1,
91,12.841415,3,31,0.697752,-0.205390,0.379279,0.109310,0.111667,0.111667,0.173621,0.003171,0.111619,-0.000855,0.114797,0.136406,0.191406,0.114797,0.015963,18,1,1,1,
92,13.004095,3,32,0.691843,-0.189922,0.382320,0.108744,0.102407,0.102407,0.086486,-0.015613,0.100842,0.008620,0.117660,0.139795,0.194795,0.117660,0.016716,19,1,1,1,
