frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
53,6.958937,0,1,0,94,0.637525,-0.614918,0.342605,0.114018,0.175299,0.067842,0.209798,
67,8.820118,0,1,0,144,0.668203,-0.557945,0.368725,0.112808,0.185999,0.089333,0.199349,
68,8.984077,0,1,0,172,0.676469,-0.552768,0.360499,0.121710,0.174873,0.134302,0.217346,0.079032
69,9.155064,0,1,0,144,0.680053,-0.552212,0.366647,0.115113,0.140707,0.130892,0.198817,0.044312
70,9.328348,0,1,0,162,0.673259,-0.545143,0.380120,0.114487,0.151075,0.122272,0.208953,0.091116
71,9.498754,0,1,0,165,0.677428,-0.545197,0.367874,0.116884,0.179350,0.114478,0.218777,0.076436
72,9.655309,0,1,0,187,0.673032,-0.540460,0.365668,0.124940,0.158848,0.136241,0.207358,0.043423
73,9.826961,0,1,0,204,0.676859,-0.535794,0.366401,0.129661,0.148738,0.176406,0.214529,0.035226
74,9.986641,0,1,0,191,0.682433,-0.534190,0.377383,0.122980,0.132039,0.199475,0.206116,0.077899
75,10.144748,0,1,0,206,0.682047,-0.526981,0.366270,0.127439,0.152619,0.208715,0.207269,0.083136
76,10.298379,0,1,0,230,0.678808,-0.518937,0.383191,0.128443,0.166400,0.206180,0.196920,0.122896
77,10.451674,0,1,0,235,0.678899,-0.513700,0.381508,0.126202,0.149897,0.214779,0.200065,0.036440
78,10.612304,0,1,0,208,0.682033,-0.505717,0.376618,0.122024,0.138093,0.193795,0.204769,0.062250
79,10.770808,0,1,0,228,0.677066,-0.495639,0.381160,0.122924,0.152433,0.199539,0.198303,0.074703
80,10.944783,0,1,0,225,0.675939,-0.489278,0.385982,0.123985,0.142264,0.203384,0.200873,0.047679
81,11.094711,0,1,0,228,0.678830,-0.489200,0.383615,0.121483,0.136910,0.195436,0.198522,0.024343
82,11.249500,0,1,0,220,0.681266,-0.486086,0.381396,0.121301,0.135418,0.194328,0.198711,0.029217
83,11.411413,0,1,0,240,0.679924,-0.487404,0.385417,0.122886,0.145182,0.201159,0.201029,0.028489
84,11.569215,0,1,0,274,0.672900,-0.486029,0.383892,0.127274,0.152172,0.216979,0.203697,0.044683
85,11.727523,0,1,0,238,0.675994,-0.474987,0.389258,0.120068,0.147358,0.215597,0.201932,0.081249
86,11.891872,0,1,0,248,0.677181,-0.450660,0.377401,0.126008,0.154026,0.207533,0.205483,0.163196
87,12.044072,0,1,0,246,0.675420,-0.437578,0.377014,0.127055,0.145098,0.217634,0.211746,0.086535
88,12.209836,0,1,0,228,0.679080,-0.434195,0.386734,0.121219,0.153234,0.204858,0.233748,0.068387
89,12.363657,0,1,0,242,0.675250,-0.420214,0.379470,0.128122,0.165354,0.204923,0.208791,0.101170
90,12.517390,0,1,0,257,0.674823,-0.407443,0.384487,0.124602,0.149141,0.198691,0.199645,0.087601
91,12.695150,0,1,0,243,0.679866,-0.396384,0.382959,0.126082,0.146404,0.194048,0.202716,0.070128
92,12.886748,0,1,0,248,0.673836,-0.388083,0.388563,0.125435,0.162137,0.193599,0.196965,0.066102
93,13.034150,0,1,0,238,0.678023,-0.385664,0.382597,0.121953,0.142855,0.200239,0.205560,0.046688
94,13.199907,0,1,0,240,0.676769,-0.377925,0.382373,0.122371,0.143552,0.191681,0.203870,0.049901
95,13.354911,0,1,0,272,0.672635,-0.372004,0.377221,0.132213,0.155990,0.251425,0.224850,0.055126
96,13.533236,0,1,0,252,0.671619,-0.357356,0.387249,0.124069,0.154455,0.188398,0.202899,0.100594
97,13.692389,0,1,0,230,0.679522,-0.349821,0.376971,0.122311,0.137978,0.201275,0.205295,0.093311
98,13.851721,0,1,0,251,0.673048,-0.344381,0.382018,0.124736,0.166792,0.203959,0.203725,0.062328
99,14.019257,0,1,0,256,0.670001,-0.329996,0.373250,0.131319,0.158908,0.219197,0.203788,0.103698
100,14.172737,0,1,0,233,0.673043,-0.323949,0.390896,0.124617,0.147047,0.225405,0.201481,0.118444
101,14.334569,0,1,0,245,0.668908,-0.298653,0.387271,0.123589,0.158376,0.196985,0.198911,0.160159
102,14.495277,0,1,0,232,0.675830,-0.285531,0.386919,0.122108,0.138721,0.191869,0.202190,0.094722
103,14.651476,0,1,0,242,0.668685,-0.280460,0.392622,0.123136,0.160641,0.194874,0.202527,0.065851
104,14.811172,0,1,0,220,0.679498,-0.273526,0.378099,0.118900,0.128790,0.190738,0.208172,0.120664
105,14.971937,0,1,0,243,0.673828,-0.279159,0.369331,0.126492,0.154340,0.204430,0.234022,0.074386
106,15.128559,0,1,0,224,0.678426,-0.262479,0.381310,0.121108,0.148541,0.189457,0.200403,0.132392
107,15.288658,0,1,0,266,0.669941,-0.257193,0.378460,0.131276,0.146212,0.202715,0.201168,0.065848
108,15.436758,0,1,0,216,0.674462,-0.256366,0.388168,0.121949,0.143371,0.194690,0.204129,0.071909
109,15.599356,0,1,0,224,0.670984,-0.242906,0.386436,0.129970,0.142176,0.194110,0.203019,0.086180
