frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.102001,1786689836.964885,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,103.5023,0.00000000,0.00000367,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.198801,1786689837.068411,2581,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,147.4134,0.00000000,-0.00001467,1.57080007,-0.00001834,1.57079637,0.00000000,0.00000000,-0.00018946,0.00000000,-0.00018946,0.00000000,0.00000000
2,0.328616,1786689837.215856,2523,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.9736,0.00000000,-0.00198807,1.56895125,-0.00146721,1.57079637,0.00000000,0.00000000,-0.01520168,-0.01424199,-0.01116109,0.00000000,0.00000000
3,0.468918,1786689837.346847,2529,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.6388,0.00000000,-0.00940482,1.56133652,-0.00403116,1.57079637,0.00000000,0.00000000,-0.05286292,-0.05427402,-0.01827457,0.00000000,0.00000000
4,0.600702,1786689837.479513,2544,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.0240,0.00000000,-0.02540476,1.54534388,-0.00658044,1.57079637,0.00000000,0.00000000,-0.12141010,-0.12135474,-0.01934434,0.00000000,0.00000000
5,0.744948,1786689837.610552,2511,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,140.1695,0.00000000,-0.05005758,1.51983273,-0.00929478,1.57079637,0.00000000,0.00000000,-0.17090807,-0.17685851,-0.01881743,0.00000000,0.00000000
6,0.863294,1786689837.750736,2513,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,127.4504,0.00000000,-0.07391443,1.49220884,-0.01153962,1.57079637,0.00000000,0.00000000,-0.20158608,-0.23341688,-0.01896844,0.00000000,0.00000000
7,0.992777,1786689837.878202,2537,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.7443,0.00000000,-0.10028388,1.45792007,-0.01389082,1.57079637,0.00000000,0.00000000,-0.20365154,-0.26481247,-0.01815839,0.00000000,0.00000000
8,1.125142,1786689838.009972,2516,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.0528,0.00000000,-0.12669002,1.42290139,-0.01632639,1.57079637,0.00000000,0.00000000,-0.19949504,-0.26456179,-0.01840043,0.00000000,0.00000000
9,1.253523,1786689838.141040,2571,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.6773,0.00000000,-0.15303013,1.39082456,-0.01872161,1.57079637,0.00000000,0.00000000,-0.20517072,-0.24985571,-0.01865707,0.00000000,0.00000000
10,1.384636,1786689838.269732,2525,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.8847,0.00000000,-0.17703004,1.36522532,-0.02108016,1.57079637,0.00000000,0.00000000,-0.18304762,-0.19524571,-0.01798865,0.00000000,0.00000000
11,1.516929,1786689838.402633,2508,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.4539,0.00000000,-0.19513908,1.34711266,-0.02355974,1.57079637,0.00000000,0.00000000,-0.13688592,-0.13691329,-0.01874314,0.00000000,0.00000000
12,1.644860,1786689838.533112,2513,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.4063,0.00000000,-0.20580938,1.33646441,-0.02587794,1.57079637,0.00000000,0.00000000,-0.08340656,-0.08323417,-0.01812063,0.00000000,0.00000000
13,1.783705,1786689838.664543,2502,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,133.8082,0.00000000,-0.20981486,1.33242583,-0.02821447,1.57079637,0.00000000,0.00000000,-0.02884855,-0.02908692,-0.01682836,0.00000000,0.00000000
14,1.912800,1786689838.798367,2481,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.8156,0.00000000,-0.21020001,1.33207738,-0.02858127,1.57079637,0.00000000,0.00000000,-0.00298347,-0.00269917,-0.00284133,0.00000000,0.00000000
