frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.094156,1786972316.102380,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,95.3063,0.00000000,0.00000000,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.203284,1786972316.197721,2722,50000,0,2722,57,1703,0.020940,0.222603,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590999,0.994843,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.368157,,0,1.000000,SAFE,1,current,50000,208.3010,0.00000367,-0.00000367,1.57080007,-0.00000367,1.57079637,0.00000367,0.00003361,-0.00003361,0.00000000,-0.00003361,0.00000000,0.00003361
2,0.383361,1786972316.406039,2530,50000,0,2530,30,1644,0.011858,0.224771,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.589494,0.991802,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.374914,,0,1.000000,SAFE,1,current,50000,167.5865,0.00308114,-0.00311782,1.56778121,-0.00147822,1.57079637,0.00304080,0.01708978,-0.01729347,-0.01676425,-0.00818843,0.00000000,0.01686571
3,0.550140,1786972316.573646,2634,50000,0,2634,33,1672,0.012528,0.224583,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.583174,0.979041,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.376168,,0,1.000000,SAFE,1,current,50000,162.9685,0.01580553,-0.01344332,1.55650210,-0.00337459,1.57079637,0.01589357,0.07629530,-0.06191158,-0.06762940,-0.01137062,0.00000000,0.07706507
4,0.719548,1786972316.736630,2642,50000,0,2642,28,1777,0.010598,0.224752,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.570314,0.953783,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.391527,,0,1.000000,SAFE,1,current,50000,181.7841,0.04106357,-0.02651617,1.54140079,-0.00521594,1.57079637,0.04112593,0.14909551,-0.07716765,-0.08914144,-0.01086929,0.00000000,0.14894395
5,0.902073,1786972316.918431,2538,50000,0,2538,29,1711,0.011426,0.223919,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.548531,0.912246,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.407002,,0,1.000000,SAFE,1,current,50000,179.7244,0.08260032,-0.04072978,1.52472949,-0.00720767,1.57079637,0.08282407,0.22756721,-0.07787205,-0.09133699,-0.01091213,0.00000000,0.22845147
6,1.076912,1786972317.098172,2500,50000,0,2500,19,1661,0.007600,0.225152,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.519963,0.859448,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.433710,,0,1.000000,SAFE,1,current,50000,168.5077,0.13539793,-0.05419144,1.50909281,-0.00917374,1.57079637,0.13571337,0.30197849,-0.07699462,-0.08943477,-0.01124499,0.00000000,0.30250290
7,1.242320,1786972317.266699,2522,50000,0,2522,39,1717,0.015464,0.223247,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.485586,0.797748,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.462394,,0,1.000000,SAFE,1,current,50000,172.2697,0.19709782,-0.06688649,1.49422622,-0.01098941,1.57079637,0.19758934,0.37301670,-0.07674996,-0.08987838,-0.01097695,0.00000000,0.37408117
8,1.420480,1786972317.438987,2541,50000,0,2541,17,1709,0.006690,0.223521,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.442991,0.723383,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.464702,,0,1.000000,SAFE,1,current,50000,180.0155,0.27146342,-0.08034815,1.47854912,-0.01286744,1.57079637,0.27212733,0.41740840,-0.07555925,-0.08799433,-0.01054124,0.00000000,0.41837602
9,1.595574,1786972317.619018,2520,50000,0,2520,6,1693,0.002381,0.223334,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.398152,0.647106,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.467320,,0,1.000000,SAFE,1,current,50000,169.4602,0.34774005,-0.09381716,1.46279490,-0.01480783,1.57079637,0.34845531,0.43563263,-0.07692449,-0.08997584,-0.01108197,0.00000000,0.43592590
10,1.768526,1786972317.788501,2448,50000,0,2448,9,1688,0.003676,0.222691,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.352373,0.570764,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.465469,,0,1.000000,SAFE,1,current,50000,150.4354,0.42408273,-0.10726415,1.44715083,-0.01674455,1.57079637,0.42482734,0.44141019,-0.07774992,-0.09045339,-0.01119803,0.00000000,0.44157992
11,1.915897,1786972317.938951,2402,50000,0,2402,27,1687,0.011241,0.223774,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.313952,0.507501,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.464036,,0,1.000000,SAFE,1,current,50000,177.9766,0.48734519,-0.11841861,1.43410730,-0.01831446,1.57079637,0.48810083,0.42927327,-0.07568965,-0.08850803,-0.01065281,0.00000000,0.42934810
12,2.096048,1786972318.116956,2522,50000,0,2522,18,1728,0.007137,0.222615,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.265927,0.428950,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.466844,,0,1.000000,SAFE,1,current,50000,178.0717,0.56589603,-0.13225442,1.41796052,-0.02024752,1.57079637,0.56662965,0.43602682,-0.07680101,-0.08962894,-0.01073015,0.00000000,0.43590456
13,2.275635,1786972318.295059,2573,50000,0,2573,19,1653,0.007384,0.224367,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.217872,0.350421,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.462322,,0,1.000000,SAFE,1,current,50000,179.4209,0.64442486,-0.14609756,1.40174794,-0.02226860,1.57079637,0.64517683,0.43727447,-0.07708315,-0.09027703,-0.01125405,0.00000000,0.43737670
