tau,distance_m,nearest_link,surface_density,forecast_radius
0.000000,0.103748015,left_link,medium,0.184591878
0.040000,0.102236253,left_link,medium,0.184849180
0.080000,0.100723118,left_link,medium,0.185106483
0.120000,0.099281871,left_link,medium,0.185363786
0.160000,0.098024421,left_link,medium,0.185621088
0.200000,0.097044563,left_link,medium,0.185878391
0.240000,0.096380332,left_link,medium,0.186135694
0.280000,0.096010847,left_link,medium,0.186392996
0.320000,0.095879779,left_link,medium,0.186650299
0.360000,0.095915701,left_link,medium,0.186907602
0.400000,0.096044005,left_link,medium,0.187164904
0.440000,0.096195138,left_link,medium,0.187422207
0.480000,0.096309357,left_link,medium,0.187679510
0.520000,0.096338138,left_link,medium,0.187936812
0.560000,0.096247130,left_link,medium,0.188194115
0.600000,0.096023771,left_link,medium,0.188451418
0.640000,0.095689531,left_link,medium,0.188708720
0.680000,0.095306361,left_link,medium,0.188966023
0.720000,0.094959489,left_link,medium,0.189223326
0.760000,0.094727540,left_link,medium,0.189480628
0.800000,0.094647074,left_link,medium,0.189737931
0.840000,0.094668335,left_link,medium,0.189995234
0.880000,0.094630191,left_link,medium,0.190252537
0.920000,0.094319856,left_link,medium,0.190509839
0.960000,0.093591374,left_link,medium,0.190767142
1.000000,0.092505511,left_link,medium,0.191024445
