frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
1,0.191954,1,1,0.617576,-0.584704,0.357643,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.122031,0.143930,0.198930,0.122031,0.022932,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
2,0.346159,1,2,0.615680,-0.585451,0.370667,0.000000,0.076641,0.076641,0.052870,-0.011019,-0.004346,0.075720,0.114176,0.140780,0.195780,0.114176,0.025434,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
3,0.492674,1,3,0.616355,-0.589979,0.360956,0.000000,0.019969,0.019969,0.080642,-0.003839,-0.016597,0.010420,0.117157,0.140264,0.195264,0.117157,0.030906,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
4,0.644845,1,4,0.617397,-0.581067,0.356031,0.000000,0.008431,0.008431,0.031075,-0.000379,0.007699,-0.003414,0.119040,0.146580,0.201580,0.119040,0.025594,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
5,0.793553,1,5,0.637490,-0.577813,0.367076,0.013710,0.037092,0.037092,0.100460,0.031994,0.011070,0.015154,0.109107,0.139603,0.194603,0.109107,0.014801,0,0,0,0,"speed_ok,valid_streak_not_ready"
6,0.958051,1,6,0.625177,-0.576164,0.363756,0.000000,0.024774,0.024774,0.054526,0.015713,0.015366,-0.011434,0.116602,0.138400,0.193400,0.116602,0.017655,0,0,0,0,"speed_ok,valid_streak_not_ready"
7,1.105570,1,7,0.616136,-0.581807,0.360509,0.000000,0.013281,0.013281,0.053308,-0.000355,0.013257,-0.000724,0.121050,0.141469,0.196469,0.121050,0.024949,0,0,0,0,"speed_ok,valid_streak_not_ready"
8,1.254425,1,8,0.624223,-0.577839,0.362576,0.000000,0.016397,0.016397,0.059208,0.011201,0.005297,0.010740,0.116099,0.139689,0.194689,0.116099,0.023982,0,0,0,0,"speed_ok,valid_streak_not_ready"
9,1.397422,1,9,0.616484,-0.576709,0.359742,0.000000,0.037072,0.037072,0.025103,-0.034958,0.001837,-0.012205,0.114030,0.139797,0.194797,0.114030,0.028965,0,0,0,0,"speed_ok,valid_streak_not_ready"
10,1.538809,1,10,0.638793,-0.585299,0.364722,0.011964,0.027646,0.027646,0.046224,0.022919,-0.015375,0.001626,0.115787,0.144164,0.199164,0.115787,0.008526,0,0,0,0,"speed_ok,valid_streak_not_ready"
11,1.692049,1,11,0.615323,-0.579872,0.360253,0.000000,0.003604,0.003604,0.016555,-0.001386,0.003298,-0.000436,0.116356,0.142504,0.197504,0.116356,0.025483,0,0,0,0,"speed_ok,valid_streak_not_ready"
12,1.859078,1,12,0.621271,-0.587015,0.361112,0.000000,0.016227,0.016227,0.022439,-0.004913,-0.015272,-0.002437,0.120740,0.145264,0.200264,0.120740,0.021371,0,0,0,0,"speed_ok,valid_streak_not_ready"
13,2.015150,1,13,0.622041,-0.581056,0.364650,0.000000,0.013898,0.013898,0.094176,0.008986,-0.007028,0.007937,0.114539,0.137077,0.192077,0.114539,0.019537,0,0,0,0,"speed_ok,valid_streak_not_ready"
14,2.166579,1,14,0.629712,-0.581801,0.365339,0.000000,0.015614,0.015614,0.058203,-0.014542,0.005600,0.000988,0.118842,0.146208,0.201208,0.118842,0.013939,0,0,0,0,"speed_ok,valid_streak_not_ready"
15,2.314753,1,15,0.619187,-0.577077,0.359369,0.000000,0.007781,0.007781,0.068537,0.006199,0.004484,-0.001419,0.115582,0.148560,0.203560,0.115582,0.026736,0,0,0,0,"speed_ok,valid_streak_not_ready"
16,2.465759,1,16,0.626253,-0.578508,0.364452,0.000000,0.017037,0.017037,0.053453,0.008154,0.013924,0.005468,0.119076,0.143888,0.198888,0.119076,0.014993,0,0,0,0,"speed_ok,valid_streak_not_ready"
17,2.629976,1,17,0.632291,-0.587585,0.366389,0.000000,0.020099,0.020099,0.053907,0.016781,-0.010690,0.002846,0.118155,0.139511,0.194511,0.118155,0.016051,0,0,0,0,"speed_ok,valid_streak_not_ready"
18,2.775036,1,18,0.623833,-0.581987,0.361796,0.000000,0.011278,0.011278,0.036251,-0.009656,-0.000305,-0.005819,0.118481,0.136165,0.191165,0.118481,0.018845,0,0,0,0,"speed_ok,valid_streak_not_ready"
19,2.929640,1,19,0.640138,-0.583763,0.368436,0.000000,0.038772,0.038772,0.038900,0.034149,-0.010896,0.014778,0.114023,0.144583,0.199583,0.114023,0.008517,0,0,0,0,"speed_ok,valid_streak_not_ready"
20,3.082480,1,20,0.619032,-0.584183,0.361701,0.000000,0.015523,0.015523,0.021720,-0.011692,-0.009187,-0.004455,0.117393,0.138927,0.193927,0.117393,0.025991,0,0,0,0,"speed_ok,valid_streak_not_ready"
21,3.233616,1,21,0.623531,-0.577282,0.359395,0.000000,0.025060,0.025060,0.019697,-0.014418,0.016959,-0.011511,0.118590,0.138659,0.193659,0.118590,0.021354,0,0,0,0,"speed_ok,valid_streak_not_ready"
22,3.385842,1,22,0.612217,-0.581012,0.362493,0.000000,0.019145,0.019145,0.023323,-0.019044,0.001599,0.001142,0.122038,0.153711,0.208711,0.122038,0.030143,0,0,0,0,"speed_ok,valid_streak_not_ready"
23,3.542089,1,23,0.606988,-0.578221,0.365278,0.000000,0.055427,0.055427,0.072913,-0.054428,0.009098,-0.005184,0.117752,0.144052,0.199052,0.117752,0.028992,0,0,0,0,"speed_ok,valid_streak_not_ready"
24,3.695060,1,24,0.627718,-0.579357,0.368025,0.000000,0.019257,0.019257,0.023337,0.014201,0.007890,0.010340,0.116011,0.142653,0.197653,0.116011,0.013641,0,0,0,0,"speed_ok,valid_streak_not_ready"
25,3.845682,1,25,0.623311,-0.590511,0.367092,0.000000,0.024897,0.024897,0.110261,-0.000358,-0.021518,0.012519,0.124602,0.149379,0.204379,0.124602,0.022989,0,0,0,0,"speed_ok,valid_streak_not_ready"
26,4.007100,1,26,0.601058,-0.588551,0.358937,0.013113,0.022778,0.022778,0.050307,-0.018248,-0.012330,-0.005815,0.123677,0.149408,0.204408,0.123677,0.037935,0,0,0,0,"speed_ok,valid_streak_not_ready"
27,4.156201,1,27,0.632709,-0.590693,0.374806,0.000000,0.048902,0.048902,0.107875,0.041744,-0.020241,0.015463,0.114528,0.144799,0.199799,0.114528,0.011489,0,0,0,0,"speed_ok,valid_streak_not_ready"
28,4.309360,1,28,0.615665,-0.587033,0.358771,0.000000,0.027858,0.027858,0.122859,-0.019723,-0.012561,-0.015142,0.121239,0.146023,0.201023,0.121239,0.028999,0,0,0,0,"speed_ok,valid_streak_not_ready"
29,4.461476,1,29,0.627248,-0.587798,0.362323,0.000000,0.011082,0.011082,0.037260,0.006461,0.004452,-0.007825,0.117899,0.142587,0.197587,0.117899,0.017323,0,0,0,0,"speed_ok,valid_streak_not_ready"
30,4.610697,1,30,0.628598,-0.580460,0.361375,0.000000,0.047158,0.047158,0.034918,0.045083,0.013245,0.003991,0.117340,0.142491,0.197491,0.117340,0.019057,0,0,0,0,"speed_ok,valid_streak_not_ready"
31,4.765409,1,31,0.622362,-0.584181,0.361836,0.000000,0.029356,0.029356,0.028412,-0.017041,0.010726,-0.021361,0.119726,0.140462,0.195462,0.119726,0.020582,0,0,0,0,"speed_ok,valid_streak_not_ready"
32,4.926948,1,32,0.621590,-0.570131,0.360560,0.000000,0.029104,0.029104,0.073787,0.009580,0.027330,0.002892,0.118553,0.148294,0.203294,0.118553,0.021682,0,0,0,0,"speed_ok,valid_streak_not_ready"
33,5.085609,1,33,0.626401,-0.575823,0.361036,0.000000,0.019198,0.019198,0.030195,-0.001348,0.019041,-0.002047,0.116878,0.142010,0.197010,0.116878,0.012061,0,0,0,0,"speed_ok,valid_streak_not_ready"
34,5.239213,1,1,0.628868,-0.571187,0.362602,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.112661,0.131167,0.186167,0.112661,0.013494,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
35,5.420135,1,2,0.626299,-0.574671,0.356342,0.000000,0.046583,0.046583,0.078097,-0.015723,-0.021326,-0.038314,0.122865,0.150940,0.205940,0.122865,0.017655,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
36,5.564958,1,3,0.623274,-0.576267,0.360340,0.000000,0.023699,0.023699,0.014764,-0.016808,-0.015263,-0.006796,0.122751,0.153400,0.208400,0.122751,0.023139,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
37,5.723653,1,4,0.628876,-0.574437,0.362867,0.000000,0.006638,0.006638,0.060037,0.000017,-0.006616,0.000540,0.116061,0.149839,0.204839,0.116061,0.014803,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
38,5.878718,1,5,0.631172,-0.575132,0.356917,0.000000,0.011269,0.011269,0.043937,0.003560,-0.006096,-0.008784,0.117512,0.146884,0.201884,0.117512,0.015871,0,0,0,0,"speed_ok,valid_streak_not_ready"
39,6.049312,1,6,0.635659,-0.562283,0.368797,0.000000,0.030480,0.030480,0.040393,0.014333,0.018970,0.019072,0.114777,0.144537,0.199537,0.114777,0.015615,0,0,0,0,"speed_ok,valid_streak_not_ready"
40,6.217590,1,7,0.635127,-0.571801,0.362311,0.000000,0.019551,0.019551,0.023335,0.018078,0.006811,0.003006,0.118391,0.146677,0.201677,0.118391,0.013041,0,0,0,0,"speed_ok,valid_streak_not_ready"
41,6.377787,1,8,0.630155,-0.573814,0.361686,0.000000,0.002825,0.002825,0.048854,0.001954,0.000952,-0.001805,0.121726,0.150140,0.205140,0.121726,0.011650,0,0,0,0,"speed_ok,valid_streak_not_ready"
42,6.536754,1,9,0.634886,-0.559284,0.364187,0.000000,0.027304,0.027304,0.042314,0.005688,0.024273,0.011134,0.124343,0.155102,0.210102,0.124343,0.019060,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,6.695284,1,10,0.639321,-0.569575,0.366432,0.000000,0.013140,0.013140,0.109113,0.005664,-0.011279,-0.003656,0.113204,0.147964,0.202964,0.113204,0.009096,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,6.849369,1,11,0.637046,-0.574365,0.368757,0.000000,0.011445,0.011445,0.049697,0.003050,-0.004077,0.010250,0.115718,0.146895,0.201895,0.115718,0.008868,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,7.008863,1,12,0.638655,-0.572294,0.362373,0.000000,0.013739,0.013739,0.039422,0.013482,0.002411,0.001089,0.120591,0.152348,0.207348,0.120591,0.008591,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,7.160057,1,13,0.640872,-0.590178,0.366228,0.011633,0.050059,0.050059,0.018939,0.009502,-0.049042,0.003240,0.122503,0.144680,0.199680,0.122503,0.015228,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,7.314575,1,14,0.644717,-0.571358,0.365707,0.000000,0.009202,0.009202,0.013868,0.008667,-0.002864,-0.001166,0.120115,0.144530,0.199530,0.120115,0.007573,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,7.470762,1,15,0.639887,-0.578381,0.371725,0.000000,0.009216,0.009216,0.051419,0.004558,-0.006442,0.004760,0.117594,0.144478,0.199478,0.117594,0.003355,0,0,0,0,"speed_ok,valid_streak_not_ready"
49,7.629534,1,16,0.632236,-0.582323,0.366866,0.000000,0.020459,0.020459,0.028761,-0.010320,-0.016121,0.007223,0.118383,0.144060,0.199060,0.118383,0.008979,0,0,0,0,"speed_ok,valid_streak_not_ready"
50,7.787987,1,17,0.618362,-0.581072,0.362982,0.011220,0.039053,0.039053,0.028512,-0.035884,0.014517,-0.005175,0.120433,0.144045,0.199045,0.120433,0.024052,0,0,0,0,"speed_ok,valid_streak_not_ready"
51,7.953423,1,18,0.634236,-0.586255,0.373172,0.000000,0.031296,0.031296,0.033173,-0.016664,-0.023683,0.011868,0.114667,0.141721,0.196721,0.114667,0.016764,0,0,0,0,"speed_ok,valid_streak_not_ready"
52,8.096378,1,19,0.630582,-0.588569,0.361304,0.000000,0.027600,0.027600,0.060494,-0.014854,-0.016262,-0.016634,0.126455,0.153396,0.208396,0.126455,0.015513,0,0,0,0,"speed_ok,valid_streak_not_ready"
53,8.272832,1,20,0.624672,-0.614083,0.355815,0.017996,0.054246,0.054246,0.040983,-0.011904,-0.049985,-0.017393,0.135622,0.147784,0.202784,0.135622,0.034772,0,0,0,0,"speed_ok,valid_streak_not_ready"
54,8.426127,1,21,0.634726,-0.589481,0.365107,0.000000,0.029114,0.029114,0.049735,0.025724,-0.013219,0.003341,0.126062,0.146152,0.201152,0.126062,0.011922,0,0,0,0,"speed_ok,valid_streak_not_ready"
55,8.566457,1,22,0.623561,-0.595481,0.365474,0.000000,0.025853,0.025853,0.033788,-0.017171,-0.014840,-0.012383,0.124787,0.143640,0.198640,0.124787,0.025209,0,0,0,0,"speed_ok,valid_streak_not_ready"
56,8.719111,1,23,0.622338,-0.588182,0.365164,0.000000,0.014670,0.014670,0.067482,-0.013274,0.000623,0.006215,0.127643,0.148884,0.203884,0.127643,0.029602,0,0,0,0,"speed_ok,valid_streak_not_ready"
57,8.872937,1,24,0.626639,-0.573176,0.367625,0.010812,0.069983,0.069983,0.077151,0.003230,0.067165,0.019391,0.119817,0.145733,0.200733,0.119817,0.019637,0,0,0,0,"speed_ok,valid_streak_not_ready"
58,9.017369,1,25,0.618496,-0.559078,0.358194,0.024809,0.059087,0.059087,0.063032,-0.027282,0.051107,-0.011622,0.126308,0.160979,0.215979,0.126308,0.028947,0,0,0,0,"speed_ok,valid_streak_not_ready"
