frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
1,0.200959,0,1,0,123,0.623059,-0.624593,0.350259,0.116986,0.163996,0.090057,0.216923,
2,0.368992,0,1,0,126,0.619327,-0.624672,0.351076,0.117098,0.186139,0.076211,0.220641,0.021666
3,0.582719,0,1,0,120,0.622129,-0.624710,0.347471,0.113234,0.175653,0.073917,0.208640,0.028474
4,0.712375,0,1,0,126,0.620062,-0.623057,0.344820,0.114798,0.197097,0.074349,0.209590,0.019693
5,0.879304,0,1,0,138,0.615824,-0.624178,0.344739,0.121366,0.205587,0.060208,0.217308,0.029110
6,1.012569,0,1,0,127,0.620590,-0.623770,0.354820,0.111860,0.167186,0.074090,0.207194,0.074917
7,1.157078,0,1,0,122,0.620969,-0.624111,0.355295,0.117832,0.191224,0.081996,0.218054,0.004857
8,1.314281,0,1,0,126,0.621060,-0.623711,0.344378,0.122484,0.206732,0.083316,0.226256,0.067714
10,1.589093,0,1,0,132,0.616921,-0.624527,0.356693,0.112508,0.164651,0.076475,0.213149,
11,1.725921,0,1,0,133,0.621491,-0.624659,0.350844,0.112274,0.182625,0.076422,0.206548,0.055362
12,1.892875,0,1,0,138,0.617104,-0.624754,0.355409,0.117270,0.187329,0.080153,0.233735,0.038655
14,2.164402,0,1,0,119,0.617758,-0.623651,0.360174,0.112864,0.159940,0.074444,0.209171,
15,2.313909,0,1,0,131,0.616784,-0.628093,0.351801,0.117185,0.195971,0.071474,0.212255,0.061934
16,2.471893,0,1,0,143,0.614154,-0.625241,0.355411,0.116575,0.204575,0.083370,0.219168,0.033487
17,2.618915,0,1,0,132,0.611429,-0.625250,0.362479,0.112611,0.184962,0.088875,0.204497,0.051435
18,2.772797,0,1,0,126,0.616053,-0.624558,0.364148,0.111473,0.173484,0.084487,0.210241,0.032749
20,3.052695,0,1,0,138,0.617848,-0.624653,0.355082,0.112365,0.174063,0.079274,0.216687,
21,3.202291,0,1,0,131,0.615251,-0.626047,0.355535,0.116544,0.190999,0.089691,0.210913,0.019937
22,3.349030,0,1,0,129,0.617738,-0.624200,0.351692,0.115783,0.182444,0.074366,0.207103,0.033044
26,3.896622,0,1,0,125,0.620363,-0.622703,0.358662,0.112057,0.172802,0.092879,0.215806,
29,4.297108,0,1,0,117,0.615892,-0.624231,0.359154,0.114927,0.170244,0.071533,0.216991,
30,4.446456,0,1,0,113,0.620099,-0.623830,0.357089,0.114355,0.176713,0.067681,0.214575,0.031001
31,4.593699,0,1,0,139,0.612571,-0.622476,0.354781,0.113766,0.193224,0.076332,0.227389,0.053640
33,4.869321,0,1,0,124,0.617229,-0.623731,0.349867,0.113370,0.185090,0.076270,0.206194,
34,5.014368,0,1,0,133,0.617509,-0.622833,0.356869,0.107008,0.170250,0.071232,0.214386,0.048431
35,5.166545,0,1,0,108,0.611574,-0.622025,0.361631,0.110187,0.179619,0.070055,0.222836,0.051088
36,5.311514,0,1,0,124,0.620775,-0.623499,0.347160,0.116104,0.186997,0.079505,0.209305,0.114936
37,5.471256,0,1,0,116,0.619662,-0.624448,0.358388,0.113437,0.160582,0.083824,0.212200,0.071718
38,5.636619,0,1,0,126,0.616330,-0.624597,0.354055,0.114323,0.178712,0.089153,0.218174,0.033406
39,5.780147,0,1,0,120,0.619584,-0.623649,0.351314,0.114414,0.181512,0.070426,0.217992,0.029305
40,5.936742,0,1,0,118,0.621366,-0.621937,0.350772,0.111710,0.180752,0.075184,0.207428,0.017405
41,6.078603,0,1,0,133,0.621659,-0.623770,0.345606,0.121747,0.191973,0.087125,0.224571,0.036407
57,8.199599,0,1,0,93,0.640303,-0.617782,0.329461,0.115651,0.199055,0.062725,0.209970,
61,8.735159,0,1,0,77,0.639708,-0.613274,0.337795,0.113781,0.200320,0.038093,0.201782,
67,9.516407,0,1,0,111,0.648171,-0.597756,0.339575,0.122465,0.227221,0.057572,0.220104,
70,9.925913,0,1,0,124,0.660065,-0.580543,0.354107,0.117157,0.181852,0.074335,0.218467,
72,10.206013,0,1,0,129,0.667535,-0.569199,0.352519,0.120648,0.202701,0.093030,0.211881,
73,10.371362,0,1,0,138,0.667667,-0.567023,0.359600,0.116642,0.180615,0.094331,0.208064,0.045570
74,10.515632,0,1,0,119,0.670291,-0.562738,0.365259,0.111072,0.154698,0.089104,0.206907,0.051112
75,10.666742,0,1,0,157,0.660785,-0.557933,0.367840,0.114040,0.196931,0.107090,0.204400,0.074519
76,10.822952,0,1,0,148,0.671562,-0.557112,0.363980,0.110306,0.157239,0.106421,0.202499,0.074930
77,10.973033,0,1,0,155,0.672851,-0.550832,0.364839,0.123950,0.188576,0.132151,0.215632,0.043900
78,11.120600,0,1,0,154,0.678532,-0.546036,0.365059,0.124459,0.171699,0.130551,0.212286,0.048396
79,11.265280,0,1,0,206,0.675755,-0.531625,0.360523,0.137701,0.185869,0.216008,0.219596,0.104084
81,11.536270,0,1,0,255,0.681203,-0.530203,0.354751,0.143959,0.201005,0.262125,0.223731,
82,11.691312,0,1,0,245,0.677187,-0.508430,0.375730,0.131325,0.180356,0.212326,0.213988,0.196806
83,11.842152,0,1,0,218,0.684441,-0.513223,0.379953,0.127157,0.145584,0.221005,0.212931,0.064059
84,11.994082,0,1,0,257,0.676532,-0.489889,0.376160,0.130002,0.186153,0.203041,0.216955,0.165726
85,12.142952,0,1,0,259,0.668906,-0.477087,0.385031,0.127771,0.167988,0.191406,0.203002,0.113976
86,12.293804,0,1,0,242,0.675500,-0.468517,0.373438,0.140485,0.192548,0.215965,0.217453,0.105911
87,12.433840,0,1,0,225,0.677290,-0.451880,0.379349,0.124424,0.155563,0.189260,0.205735,0.128274
88,12.582976,0,1,0,263,0.668970,-0.438150,0.380405,0.132046,0.195147,0.207635,0.203528,0.105058
89,12.741395,0,1,0,262,0.671985,-0.433372,0.373994,0.131763,0.173408,0.223395,0.211380,0.054510
90,12.898841,0,1,0,219,0.673994,-0.422439,0.387985,0.125482,0.169077,0.182155,0.198713,0.113158
91,13.055691,0,1,0,257,0.675956,-0.408042,0.380867,0.127669,0.162182,0.202593,0.211428,0.105519
92,13.214464,0,1,0,250,0.673536,-0.394902,0.378819,0.127425,0.172660,0.193245,0.215140,0.084663
93,13.368826,0,1,0,278,0.670189,-0.393105,0.369556,0.133924,0.164560,0.230338,0.208321,0.064474
94,13.533751,0,1,0,225,0.681518,-0.386079,0.374623,0.123330,0.158909,0.191570,0.196108,0.087565
95,13.697259,0,1,0,234,0.673235,-0.374912,0.383071,0.124793,0.169806,0.180150,0.204741,0.099895
96,13.855293,0,1,0,267,0.669731,-0.371485,0.382075,0.129854,0.172492,0.206945,0.213475,0.031846
97,14.017256,0,1,0,245,0.674055,-0.366158,0.374443,0.130094,0.173830,0.197308,0.213294,0.064124
98,14.169014,0,1,0,221,0.680558,-0.362224,0.379031,0.127351,0.140903,0.204409,0.217793,0.057023
99,14.324809,0,1,0,243,0.675661,-0.333964,0.383770,0.121746,0.154070,0.183937,0.211681,0.185674
100,14.492478,0,1,0,198,0.680336,-0.319456,0.388136,0.123756,0.139654,0.181215,0.198295,0.094688
101,14.644510,0,1,0,208,0.670465,-0.301800,0.383565,0.129997,0.146593,0.178905,0.202364,0.133629
102,14.812701,0,1,0,215,0.676018,-0.283984,0.382259,0.124580,0.154954,0.185121,0.207839,0.121390
103,14.967222,0,1,0,207,0.679533,-0.275890,0.382944,0.124812,0.147873,0.187010,0.199390,0.055224
104,15.112319,0,1,0,194,0.674499,-0.261656,0.390816,0.122440,0.144381,0.185841,0.194347,0.110886
105,15.273851,0,1,0,204,0.678531,-0.256913,0.384009,0.125476,0.156519,0.181399,0.199113,0.058205
106,15.448250,0,1,0,191,0.680788,-0.243923,0.383480,0.123145,0.128266,0.188301,0.200538,0.076637
107,15.622070,0,1,0,206,0.680330,-0.236485,0.385357,0.123659,0.131087,0.186071,0.200738,0.044419
108,15.780541,0,1,0,191,0.676088,-0.229825,0.386012,0.124125,0.142680,0.187230,0.207728,0.049799
