frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.106333,1786627956.476215,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,107.1124,0.00000000,0.00000000,1.57079637,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.200959,1786627956.583363,2664,50000,1,0,0,0.367597,left_link,0,0.623059,-0.624593,0.350259,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.000000,0.000000,0.000000,0.000000,0.116986,1,0.028877,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.000000,0.377814,,0,1.000000,SAFE,1,current,50000,176.3557,0.00000000,0.00000367,1.57080364,-0.00000367,1.57079637,0.00000000,0.00000000,0.00003876,0.00007685,-0.00003876,0.00000000,0.00000000
2,0.368992,1786627956.759736,2697,50000,1,0,0,0.366572,left_link,0,0.619327,-0.624672,0.351076,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.080104,-0.011875,-0.076844,0.019255,0.117098,2,0.030200,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.000000,0.375492,,0,1.000000,SAFE,1,current,50000,160.3469,0.00000000,-0.00250526,1.56840110,-0.00174231,1.57079637,0.00000000,0.00000000,-0.01493119,-0.01429806,-0.01034705,0.00000000,0.00000000
3,0.582719,1786627956.920102,2806,50000,1,1,0,0.362943,left_link,0,0.622129,-0.624710,0.347471,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.038986,-0.017560,-0.031544,-0.014715,0.113234,3,0.035023,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.000000,0.374475,,0,1.000000,SAFE,1,current,50000,190.1814,0.00000000,-0.01997608,1.55072856,-0.00586518,1.57079637,0.00000000,0.00000000,-0.08174347,-0.08268730,-0.01929029,0.00000000,0.00000000
4,0.712375,1786627957.110298,2677,50000,1,1,0,0.357706,left_link,0,0.620062,-0.623057,0.344820,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.015432,-0.013438,-0.005156,-0.005566,0.114798,4,0.033344,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.000000,0.371026,,0,1.000000,SAFE,1,current,50000,150.6149,0.00000000,-0.04082515,1.52961171,-0.00835210,1.57079637,0.00000000,0.00000000,-0.16080290,-0.16286822,-0.01918092,0.00000000,0.00000000
5,0.879304,1786627957.260928,2732,50000,1,1,0,0.361359,left_link,0,0.615824,-0.624178,0.344739,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.021912,-0.011315,-0.018716,-0.001360,0.121366,5,0.032299,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.000000,0.372421,,0,1.000000,SAFE,1,current,50000,148.9336,0.00000000,-0.07290573,1.49340081,-0.01145158,1.57079637,0.00000000,0.00000000,-0.19218153,-0.21692457,-0.01856773,0.00000000,0.00000000
6,1.012569,1786627957.409877,2595,50000,1,1,0,0.355505,left_link,0,0.620590,-0.623770,0.354820,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.012403,-0.000743,0.006524,-0.010523,0.111860,6,0.030771,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.000000,0.368770,,0,1.000000,SAFE,1,current,50000,143.3599,0.00000000,-0.10029123,1.45785046,-0.01389082,1.57079637,0.00000000,0.00000000,-0.20549619,-0.26676386,-0.01830364,0.00000000,0.00000000
7,1.157078,1786627957.553253,2624,50000,1,1,0,0.340509,left_link,0,0.620969,-0.624111,0.355295,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.013459,0.001223,0.012534,0.004748,0.117832,7,0.032214,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.000000,0.354662,,0,1.000000,SAFE,1,current,50000,161.2986,0.00000000,-0.12974548,1.41891801,-0.01661984,1.57079637,0.00000000,0.00000000,-0.20382276,-0.26941161,-0.01888470,0.00000000,0.00000000
8,1.314281,1786627957.714577,2596,50000,1,1,0,0.355996,left_link,0,0.621060,-0.623711,0.344378,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.013772,0.012116,0.001319,0.006412,0.122484,8,0.028102,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.000000,0.368505,,0,1.000000,SAFE,1,current,50000,144.1609,0.00000000,-0.16076234,1.38211668,-0.01942955,1.57079637,0.00000000,0.00000000,-0.19730520,-0.23410159,-0.01787320,0.00000000,0.00000000
9,1.463080,1786627957.858755,2558,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.6568,0.00000000,-0.18626979,1.35589385,-0.02222458,1.57079637,0.00000000,0.00000000,-0.17142143,-0.17622907,-0.01878389,0.00000000,0.00000000
