trajectory,t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,qdd1_rad_s2,qdd2_rad_s2,qdd3_rad_s2,qdd4_rad_s2,qdd5_rad_s2,qdd6_rad_s2
ccro_nubs_candidate,0.000000,0.869832516,-0.428997904,1.023973872,-0.117820725,1.570788790,0.869854510,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
ccro_nubs_candidate,0.040000,0.869825174,-0.429035206,1.023963331,-0.117812283,1.570791877,0.869853079,-0.000549107,-0.002777080,-0.000784921,0.000628682,0.000230525,-0.000107062,-0.027301600,-0.136802112,-0.038686609,0.030990537,0.011429868,-0.005326559
ccro_nubs_candidate,0.080000,0.869774273,-0.429289774,1.023891333,-0.117754606,1.570813174,0.869843146,-0.002171809,-0.010782419,-0.003050847,0.002444263,0.000906716,-0.000424011,-0.053679269,-0.261472986,-0.074067088,0.059357598,0.022284205,-0.010494609
ccro_nubs_candidate,0.120000,0.869637608,-0.429961130,1.023701255,-0.117602297,1.570870050,0.869816444,-0.004831089,-0.023537974,-0.006667556,0.005343321,0.002005659,-0.000944538,-0.079129969,-0.374373006,-0.106242629,0.085176987,0.032568358,-0.015505708
ccro_nubs_candidate,0.160000,0.869374460,-0.431229960,1.023341602,-0.117314034,1.570978961,0.869764952,-0.008489806,-0.040580120,-0.011508874,0.009225464,0.003504653,-0.001662396,-0.103650659,-0.475862559,-0.135314424,0.108524507,0.042287672,-0.020361414
ccro_nubs_candidate,0.200000,0.868945594,-0.433258698,1.022765847,-0.116852452,1.571155457,0.869680903,-0.013110701,-0.061459645,-0.017452676,0.013993334,0.005381213,-0.002571400,-0.127238300,-0.566302031,-0.161383665,0.129475963,0.051447494,-0.025063286
ccro_nubs_candidate,0.240000,0.868313273,-0.436192093,1.021932264,-0.116184017,1.571414195,0.869556773,-0.018656389,-0.085741753,-0.024380882,0.019552604,0.007613064,-0.003665429,-0.149889853,-0.646051808,-0.184551544,0.148107158,0.060053172,-0.029612881
ccro_nubs_candidate,0.280000,0.867441253,-0.440157794,1.020803773,-0.115278910,1.571768945,0.869385283,-0.025089367,-0.113006065,-0.032179464,0.025811980,0.010178149,-0.004938421,-0.171602279,-0.715472275,-0.204919253,0.164493898,0.068110051,-0.034011758
ccro_nubs_candidate,0.320000,0.866294795,-0.445266922,1.019347771,-0.114110902,1.572232599,0.869159393,-0.032372009,-0.142846616,-0.040738436,0.032683201,0.013054622,-0.006384380,-0.192372538,-0.774923818,-0.222587986,0.178711985,0.075623479,-0.038261475
ccro_nubs_candidate,0.360000,0.864840666,-0.451614646,1.017535974,-0.112657234,1.572817178,0.868872305,-0.040466568,-0.174871857,-0.049951865,0.040081035,0.016220853,-0.007997371,-0.212197591,-0.824766823,-0.237658933,0.190837224,0.082598802,-0.042363590
ccro_nubs_candidate,0.400000,0.863047148,-0.459280765,1.015344256,-0.110898495,1.573533845,0.868517455,-0.049335173,-0.208704653,-0.059717863,0.047923285,0.019655423,-0.009771520,-0.231074399,-0.865361676,-0.250233288,0.200945419,0.089041367,-0.046319662
ccro_nubs_candidate,0.440000,0.860884038,-0.468330277,1.012752483,-0.108818502,1.574392907,0.868088512,-0.058939836,-0.243982287,-0.069938590,0.056130785,0.023337130,-0.011701018,-0.248999922,-0.897068762,-0.260412242,0.209112374,0.094956520,-0.050131249
ccro_nubs_candidate,0.480000,0.858322656,-0.478813962,1.009744358,-0.106404178,1.575403830,0.867579379,-0.069242443,-0.280356456,-0.080520253,0.064627402,0.027244984,-0.013780115,-0.265971121,-0.920248468,-0.268296988,0.215413892,0.100349609,-0.053799908
ccro_nubs_candidate,0.520000,0.855335847,-0.490768956,1.006307249,-0.103645431,1.576575244,0.866984184,-0.080204761,-0.317493272,-0.091373108,0.073340035,0.031358209,-0.016003125,-0.281984956,-0.935261180,-0.273988717,0.219925779,0.105225979,-0.057327199
