tau,distance_m,nearest_link,surface_density,forecast_radius
1.000000,0.058406285,left_link,dense_active,0.194947581
0.900000,0.060860536,left_link,dense_active,0.194647581
0.800000,0.064358375,left_link,dense_active,0.194347581
0.700000,0.067504436,left_link,dense_active,0.194047581
0.600000,0.070377548,left_link,dense_active,0.193747581
0.500000,0.073586660,left_link,dense_active,0.193447581
1.000000,0.075664301,left_link,dense_active,0.194947581
0.400000,0.076459708,left_link,dense_active,0.193147581
