frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
1,0.186564,1,1,0.629844,-0.589028,0.357940,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.109527,0.128183,0.183183,0.109527,0.023793,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
3,0.468047,1,2,0.622046,-0.587739,0.351106,0.000000,0.034774,0.034774,0.016555,-0.025952,0.004288,-0.022744,0.113027,0.137486,0.192486,0.113027,0.032608,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
6,0.877694,1,3,0.625002,-0.585128,0.350168,0.000000,0.013981,0.013981,0.005453,-0.006802,0.005478,-0.010917,0.110000,0.136423,0.191423,0.110000,0.031391,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
9,1.290552,1,4,0.627311,-0.600775,0.352744,0.000000,0.011669,0.011669,0.003127,-0.002257,-0.010470,-0.004631,0.112380,0.135174,0.190174,0.112380,0.032625,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
13,1.823378,2,1,0.633137,-0.593450,0.360054,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.114510,0.122763,0.177763,0.114510,0.024200,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
16,2.235211,2,2,0.625612,-0.594899,0.356695,0.000000,0.020629,0.020629,0.013488,-0.018552,-0.003573,-0.008283,0.116218,0.136559,0.191559,0.116218,0.034250,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
17,2.377178,2,3,0.624988,-0.595688,0.356412,0.000000,0.016685,0.016685,0.097133,-0.014775,-0.004058,-0.006604,0.106660,0.128449,0.183449,0.106660,0.032487,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
22,3.038118,3,1,0.625205,-0.579516,0.352079,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.113614,0.139933,0.194933,0.113614,0.033536,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
24,3.334001,3,2,0.632214,-0.591075,0.358768,0.000000,0.051903,0.051903,0.027430,0.024120,-0.039778,0.023019,0.109054,0.134013,0.189013,0.109054,0.024752,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
28,3.866309,4,1,0.626531,-0.580814,0.353546,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.111564,0.126829,0.181829,0.111564,0.028482,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
35,4.812859,5,1,0.631574,-0.599155,0.358731,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.117236,0.140843,0.195843,0.117236,0.032443,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
37,5.093992,5,2,0.633386,-0.589015,0.339183,0.000000,0.080973,0.080973,0.038889,0.006641,0.037157,-0.071637,0.127717,0.157606,0.212606,0.127717,0.019686,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
40,5.517048,1,1,0.624313,-0.591257,0.356938,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.115998,0.146656,0.201656,0.115998,0.035022,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
41,5.685134,1,2,0.631731,-0.587819,0.355427,0.000000,0.051541,0.051541,0.032571,0.045982,0.021317,-0.009363,0.112042,0.140766,0.195766,0.112042,0.030238,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
42,5.824554,1,3,0.631369,-0.590056,0.355840,0.000000,0.023661,0.023661,0.036618,0.023055,0.003927,-0.003588,0.112441,0.138397,0.193397,0.112441,0.032241,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
44,6.115378,1,4,0.615251,-0.584743,0.348931,0.000000,0.023014,0.023014,0.031200,-0.015183,0.010915,-0.013416,0.122833,0.149002,0.204002,0.122833,0.044061,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
45,6.263223,1,5,0.632500,-0.568387,0.352852,0.013084,0.032969,0.032969,0.073875,0.010957,0.030611,-0.005468,0.114611,0.142210,0.197210,0.114611,0.032846,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,6.556382,1,6,0.639566,-0.561149,0.363308,0.000000,0.032879,0.032879,0.044523,0.008917,0.030349,0.008968,0.108477,0.140426,0.195426,0.108477,0.027808,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,6.716659,1,7,0.623617,-0.566006,0.357958,0.000000,0.028483,0.028483,0.081872,-0.008708,0.027015,0.002380,0.119619,0.148627,0.203627,0.119619,0.042886,0,0,0,0,"speed_ok,valid_streak_not_ready"
49,6.885401,1,8,0.625121,-0.557956,0.357714,0.000000,0.038935,0.038935,0.090106,0.012866,0.034918,0.011449,0.112705,0.148690,0.203690,0.112705,0.039758,0,0,0,0,"speed_ok,valid_streak_not_ready"
50,7.051326,1,9,0.642558,-0.549035,0.359735,0.013383,0.029187,0.029187,0.040682,0.012837,0.024698,0.008783,0.111636,0.143256,0.198256,0.111636,0.027024,0,0,0,0,"speed_ok,valid_streak_not_ready"
51,7.196466,1,10,0.634492,-0.558904,0.361524,0.000000,0.009130,0.009130,0.098626,-0.007948,0.003517,-0.002795,0.119103,0.143187,0.198187,0.119103,0.033493,0,0,0,0,"speed_ok,valid_streak_not_ready"
52,7.342622,1,11,0.655412,-0.554149,0.359200,0.014454,0.053844,0.053844,0.063204,0.050416,0.018802,0.001969,0.118470,0.149804,0.204804,0.118470,0.017395,0,0,0,0,"speed_ok,valid_streak_not_ready"
53,7.521720,1,12,0.643401,-0.549913,0.362353,0.000000,0.032627,0.032627,0.016001,0.029089,0.012799,0.007383,0.118350,0.143723,0.198723,0.118350,0.026112,0,0,0,0,"speed_ok,valid_streak_not_ready"
54,7.666415,1,13,0.654353,-0.545877,0.365179,0.010328,0.021600,0.021600,0.057469,0.019057,0.005102,0.008797,0.115804,0.142573,0.197573,0.115804,0.014743,0,0,0,0,"speed_ok,valid_streak_not_ready"
