frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
37,6.612244,0,1,1,62,0.475490,-0.486612,0.360498,0.090408,0.116708,0.051311,0.178259,
38,6.780856,0,1,1,65,0.500758,-0.482774,0.377422,0.093772,0.146623,0.040926,0.170791,0.185610
39,6.943661,0,1,1,94,0.505168,-0.471515,0.372350,0.098104,0.151517,0.081571,0.175207,0.080973
40,7.129250,0,1,0,110,0.503397,-0.457612,0.368896,0.102225,0.143157,0.108384,0.175642,0.076540
41,7.308438,0,1,0,127,0.504665,-0.444524,0.378811,0.102247,0.139314,0.106227,0.180096,0.092636
42,7.478210,0,1,1,137,0.506965,-0.441180,0.381046,0.096671,0.126893,0.096310,0.176018,0.027064
43,7.669313,0,1,0,150,0.514164,-0.441063,0.381180,0.105038,0.141087,0.108881,0.175331,0.038157
44,7.844199,0,1,0,152,0.507814,-0.429210,0.379888,0.105088,0.151386,0.143369,0.174014,0.076624
45,8.019373,0,1,0,179,0.515370,-0.422228,0.380377,0.110167,0.153192,0.162099,0.177380,0.058198
46,8.216215,0,1,0,187,0.522277,-0.419934,0.380321,0.112306,0.155885,0.177396,0.180251,0.037064
47,8.394107,0,1,0,216,0.514234,-0.406007,0.383992,0.115504,0.152719,0.169962,0.180004,0.093396
48,8.565244,0,1,0,202,0.520387,-0.406303,0.385890,0.112808,0.183026,0.170476,0.177263,0.037927
49,8.751381,0,1,0,245,0.525454,-0.382676,0.378405,0.115831,0.194298,0.207361,0.185147,0.135131
50,8.927023,0,1,0,223,0.527040,-0.365515,0.374697,0.115844,0.154917,0.202019,0.187038,0.100566
51,9.127682,0,1,0,245,0.531324,-0.354381,0.373620,0.125532,0.185638,0.232529,0.197443,0.061062
52,9.306107,0,1,0,221,0.523167,-0.340665,0.374550,0.120284,0.188779,0.207382,0.181606,0.086337
53,9.487320,0,1,0,248,0.526484,-0.326267,0.374604,0.114628,0.158998,0.220232,0.178520,0.083359
54,9.672449,0,1,0,196,0.537037,-0.307406,0.370624,0.110565,0.136182,0.195946,0.183422,0.116975
55,9.839419,0,1,0,226,0.533602,-0.283096,0.374582,0.116949,0.152314,0.211115,0.180906,0.149510
