frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
31,5.295961,1,1,0.504288,-0.472493,0.363411,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.094779,0.103902,0.158902,0.094779,0.020955,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
32,5.483135,1,2,0.501566,-0.478544,0.361662,0.000000,0.023317,0.023317,0.127694,-0.009249,-0.020561,-0.005946,0.035872,0.023317,-0.014230,-0.031633,-0.009148,0.650,0.095443,0.113316,0.168316,0.095443,0.013414,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
33,5.653271,1,3,0.501285,-0.456443,0.366276,0.000000,0.022606,0.022606,0.063435,-0.008725,0.020660,0.002843,0.045920,0.022606,-0.008318,0.044458,0.007936,0.650,0.097218,0.108648,0.163648,0.097218,0.018007,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
34,5.820256,1,4,0.505170,-0.468708,0.366454,0.000000,0.021571,0.021571,0.054348,-0.006271,0.020237,0.004056,0.009362,0.021571,0.001673,0.007180,0.005770,0.250,0.098610,0.107065,0.162065,0.098610,0.021117,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
35,6.011696,1,5,0.503316,-0.443626,0.363788,0.012024,0.032206,0.032206,0.066956,-0.001670,0.031984,0.003382,0.040322,0.032206,-0.001356,0.040296,0.000526,0.650,0.100898,0.112797,0.167797,0.100898,0.022297,0,0,0,0,"speed_ok,valid_streak_not_ready"
36,6.206682,1,6,0.505571,-0.441740,0.367420,0.017529,0.042954,0.042954,0.088483,0.003017,0.042620,0.004410,0.052078,0.042954,0.005568,0.051157,0.008004,0.650,0.105727,0.116948,0.171948,0.105727,0.018743,0,0,0,0,"speed_ok,valid_streak_not_ready"
37,6.393828,1,7,0.527165,-0.447983,0.375309,0.020244,0.039474,0.039474,0.130316,0.009314,0.037903,0.005903,0.038719,0.039474,0.034931,0.011419,0.012192,0.250,0.104431,0.118544,0.173544,0.104431,0.015762,0,0,0,0,"speed_ok,valid_streak_not_ready"
38,6.580738,1,8,0.519847,-0.420611,0.368834,0.029320,0.049788,0.049788,0.133220,0.021307,0.044352,0.007598,0.065723,0.049788,0.019161,0.062791,0.003107,0.650,0.107872,0.127176,0.182176,0.107872,0.016221,0,0,0,0,"speed_ok,valid_streak_not_ready"
39,6.758107,1,9,0.528095,-0.428076,0.383007,0.032613,0.048334,0.048334,0.023884,0.024473,0.040217,0.010945,0.046668,0.048334,0.033038,0.020732,0.025623,0.250,0.115628,0.138138,0.193138,0.115628,0.003033,0,0,0,0,"speed_ok,valid_streak_not_ready"
40,6.937738,1,10,0.518297,-0.412504,0.375100,0.034542,0.047755,0.047755,0.070502,0.022000,0.040846,0.011320,0.044464,0.047755,0.017253,0.039635,0.010411,0.250,0.115214,0.138418,0.193418,0.115214,0.016321,0,0,0,0,"speed_ok,valid_streak_not_ready"
41,7.109120,1,11,0.532149,-0.405351,0.379549,0.039796,0.050434,0.050434,0.086871,0.010550,0.048452,0.009202,0.060166,0.050434,0.006952,0.059469,0.005914,0.650,0.114969,0.133128,0.188128,0.114969,0.011379,0,0,0,0,"speed_ok,valid_streak_not_ready"
42,7.289667,1,12,0.521745,-0.376594,0.366301,0.049827,0.058329,0.058329,0.165260,0.006508,0.057965,0.000021,0.062856,0.058329,0.002703,0.062694,-0.003608,0.650,0.116587,0.140974,0.195974,0.116587,0.022069,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.455681,1,13,0.547245,-0.360763,0.359315,0.063271,0.088074,0.088074,0.108830,0.017619,0.083722,-0.020910,0.105531,0.088074,0.027351,0.096144,-0.033840,0.650,0.115586,0.145228,0.200228,0.115586,0.021089,1,1,1,0,valid_streak_not_ready
44,7.642842,1,14,0.525166,-0.334214,0.366199,0.072144,0.107292,0.107292,0.224961,0.016507,0.103853,-0.021299,0.112262,0.107292,0.009750,0.111122,-0.012633,0.650,0.116770,0.141622,0.196622,0.116770,0.025751,2,1,1,1,
