frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
31,5.295961,0,1,1,57,0.515436,-0.484067,0.349962,0.094779,0.112398,0.057236,0.176269,
32,5.483135,0,1,1,86,0.509252,-0.470970,0.369631,0.095443,0.146461,0.048640,0.184336,0.127694
33,5.653271,0,1,1,100,0.517357,-0.463884,0.369525,0.097218,0.131288,0.079700,0.180344,0.063435
34,5.820256,0,1,1,102,0.522589,-0.462758,0.376804,0.098610,0.136073,0.068355,0.175377,0.054348
35,6.011696,0,1,0,120,0.521822,-0.450383,0.374230,0.100898,0.151931,0.101202,0.183238,0.066956
36,6.206682,0,1,0,137,0.515142,-0.437086,0.382849,0.105727,0.150822,0.098159,0.177793,0.088483
37,6.393828,0,1,0,108,0.539020,-0.443918,0.384869,0.104431,0.136301,0.106368,0.176403,0.130316
38,6.580738,0,1,0,176,0.526737,-0.421632,0.383483,0.107872,0.158313,0.134901,0.177047,0.133220
39,6.758107,0,1,0,191,0.527588,-0.425530,0.384576,0.115628,0.173817,0.138867,0.179559,0.023884
40,6.937738,0,1,0,201,0.528540,-0.413149,0.387789,0.115214,0.178194,0.162932,0.183004,0.070502
41,7.109120,0,1,0,218,0.531161,-0.398601,0.388656,0.114969,0.154814,0.177968,0.171186,0.086871
42,7.289667,0,1,0,233,0.535166,-0.370332,0.382662,0.116587,0.154074,0.193103,0.176327,0.165260
43,7.455681,0,1,0,202,0.553121,-0.368318,0.378107,0.115586,0.151709,0.225819,0.182244,0.108830
44,7.642842,0,1,0,224,0.546531,-0.326922,0.378589,0.116770,0.166974,0.209585,0.186061,0.224961
