frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.089568,1787132844.943556,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,90.4701,0.00000000,0.00000000,1.57079637,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.201582,1787132845.034062,2598,50000,0,2598,22,1663,0.008468,0.225607,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590995,0.994835,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.376543,,0,1.000000,SAFE,1,current,50000,224.1965,0.00001100,0.00000000,1.57080007,-0.00000367,1.57079637,0.00001100,0.00009824,0.00000000,0.00003299,-0.00003275,0.00000000,0.00009824
2,0.392779,1787132845.258286,2576,50000,0,2576,18,1680,0.006988,0.223759,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.589034,0.990844,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.374002,,0,1.000000,SAFE,1,current,50000,191.3516,0.00401649,-0.00397614,1.56684220,-0.00171664,1.57079637,0.00399815,0.02094954,-0.02079606,-0.02070048,-0.00895919,0.00000000,0.02085362
3,0.586030,1787132845.449667,2579,50000,0,2579,15,1608,0.005816,0.225707,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.580068,0.972875,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.383537,,0,1.000000,SAFE,1,current,50000,170.8840,0.02197149,-0.01723606,1.55218112,-0.00393213,1.57079637,0.02206319,0.09291031,-0.06861507,-0.07586550,-0.01146432,0.00000000,0.09347973
4,0.758902,1787132845.620571,2596,50000,0,2596,24,1747,0.009245,0.224435,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.565252,0.944007,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.400615,,0,1.000000,SAFE,1,current,50000,160.9598,0.05083887,-0.03033092,1.53690374,-0.00575147,1.57079637,0.05106262,0.16698663,-0.07574871,-0.08837378,-0.01052419,0.00000000,0.16775050
5,0.917777,1787132845.781547,2498,50000,0,2498,26,1631,0.010408,0.225272,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.544939,0.905511,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.422428,,0,1.000000,SAFE,1,current,50000,170.1704,0.08933482,-0.04262982,1.52257276,-0.00749378,1.57079637,0.08963928,0.24230371,-0.07741251,-0.09020299,-0.01096658,0.00000000,0.24281167
6,1.088028,1787132845.951738,2392,50000,0,2392,18,1636,0.007525,0.224795,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.516185,0.852582,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.450729,,0,1.000000,SAFE,1,current,50000,171.2142,0.14226447,-0.05573935,1.50729179,-0.00939382,1.57079637,0.14271930,0.31089272,-0.07700142,-0.08975574,-0.01116026,0.00000000,0.31177598
7,1.263612,1787132846.122969,2510,50000,0,2510,23,1751,0.009163,0.225629,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.478612,0.785424,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.453056,,0,1.000000,SAFE,1,current,50000,174.5524,0.20942239,-0.06917534,1.49156690,-0.01130486,1.57079637,0.21006063,0.38248251,-0.07652157,-0.08955754,-0.01088390,0.00000000,0.38352705
8,1.435702,1787132846.297538,2519,50000,0,2519,22,1709,0.008734,0.223564,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.435406,0.710347,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.456123,,0,1.000000,SAFE,1,current,50000,172.4079,0.28449962,-0.08264067,1.47586036,-0.01319390,1.57079256,0.28529921,0.43626688,-0.07824580,-0.09126927,-0.01097701,-0.00002217,0.43720455
9,1.609619,1787132846.469964,2297,50000,0,2297,8,1613,0.003483,0.224366,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.390375,0.636212,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.461605,,0,1.000000,SAFE,1,current,50000,151.2223,0.35863408,-0.09569152,1.46060514,-0.01507560,1.57079637,0.35947409,0.42626431,-0.07504080,-0.08771565,-0.01081954,0.00002193,0.42649668
10,1.760759,1787132846.621219,2515,50000,0,2515,11,1710,0.004374,0.224537,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.351059,0.568585,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.453770,,0,1.000000,SAFE,1,current,50000,144.3961,0.42626154,-0.10761995,1.44668496,-0.01679590,1.57079637,0.42712355,0.44744776,-0.07892282,-0.09210100,-0.01138216,0.00000000,0.44759328
11,1.903358,1787132846.765634,2515,50000,0,2515,28,1737,0.011133,0.225054,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.313957,0.507505,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.456373,,0,1.000000,SAFE,1,current,50000,184.9604,0.48734152,-0.11840761,1.43411469,-0.01830713,1.57079637,0.48820719,0.42833542,-0.07565064,-0.08815144,-0.01059778,0.00000000,0.42836112
12,2.090221,1787132846.950623,2440,50000,0,2440,14,1685,0.005738,0.221808,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.263262,0.424593,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.448558,,0,1.000000,SAFE,1,current,50000,156.7356,0.57025361,-0.13301003,1.41708398,-0.02036489,1.57079637,0.57108259,0.44370372,-0.07814477,-0.09113981,-0.01101212,0.00000000,0.44350739
13,2.244554,1787132847.107376,2594,50000,0,2594,14,1717,0.005397,0.225718,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.221878,0.359151,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.444369,,0,1.000000,SAFE,1,current,50000,133.9640,0.63569498,-0.14454599,1.40361488,-0.02204852,1.57079637,0.63653493,0.42402640,-0.07474707,-0.08727284,-0.01090902,0.00000000,0.42409746
