trajectory,t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,qdd1_rad_s2,qdd2_rad_s2,qdd3_rad_s2,qdd4_rad_s2,qdd5_rad_s2,qdd6_rad_s2
ccro_nubs_candidate,0.000000,0.869832516,-0.429001570,1.023963094,-0.117824398,1.570785284,0.869847178,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
ccro_nubs_candidate,0.040000,0.869877856,-0.428962807,1.023993443,-0.117856739,1.570820013,0.869845645,0.003376319,0.002885362,0.002259630,-0.002410148,0.002587692,-0.000114748,0.166403572,0.142092915,0.111331623,-0.118966308,0.127689402,-0.005708406
ccro_nubs_candidate,0.080000,0.870187539,-0.428698410,1.024200622,-0.118078210,1.571057707,0.869835000,0.013122011,0.011196028,0.008776469,-0.009395666,0.010081345,-0.000454367,0.318536559,0.271330420,0.212908679,-0.228809705,0.245343279,-0.011243873
ccro_nubs_candidate,0.120000,0.871005032,-0.428001547,1.024747193,-0.118664594,1.571686649,0.869806389,0.028674404,0.024425605,0.019166122,-0.020596585,0.022084961,-0.001011975,0.456806526,0.388103631,0.305020568,-0.329777642,0.353232679,-0.016608169
ccro_nubs_candidate,0.160000,0.872551622,-0.426685327,1.025780573,-0.119777471,1.572879497,0.869751227,0.049487127,0.042083342,0.033055771,-0.035662837,0.038213380,-0.001780761,0.581621037,0.492803663,0.387956686,-0.422117567,0.451628650,-0.021803062
ccro_nubs_candidate,0.200000,0.875027065,-0.424582179,1.027433499,-0.121564618,1.574793721,0.869661202,0.075030115,0.063694137,0.050084172,-0.054254250,0.058092288,-0.002753985,0.693387659,0.585821634,0.462006432,-0.506076929,0.540802243,-0.026830320
ccro_nubs_candidate,0.240000,0.878610244,-0.421543222,1.029824489,-0.124160405,1.577572035,0.869528271,0.104789602,0.088798527,0.069901659,-0.076040550,0.081358209,-0.003924975,0.792513956,0.667548659,0.527459204,-0.581903178,0.621024505,-0.031691710
ccro_nubs_candidate,0.280000,0.883459813,-0.417437640,1.033058307,-0.127686185,1.581342831,0.869344655,0.138268128,0.116952698,0.092170141,-0.100701362,0.107658511,-0.005287134,0.879407493,0.738375854,0.584604399,-0.649843763,0.692566484,-0.036389001
ccro_nubs_candidate,0.320000,0.889714858,-0.412152058,1.037226422,-0.132250696,1.586220612,0.869102839,0.174984533,0.147728479,0.116563102,-0.127926208,0.136651404,-0.006833931,0.954475836,0.798694335,0.633731416,-0.710146132,0.755699231,-0.040923960
ccro_nubs_candidate,0.360000,0.897495542,-0.405589914,1.042407477,-0.137950456,1.592306427,0.868795565,0.214473960,0.180713344,0.142765603,-0.157414509,0.168005940,-0.008558910,1.018126550,0.848895219,0.675129653,-0.763057737,0.810693793,-0.045298356
ccro_nubs_candidate,0.400000,0.906903761,-0.397670835,1.048667747,-0.144870156,1.599688303,0.868415835,0.256287856,0.215510410,0.170474282,-0.188875583,0.201402013,-0.010455682,1.070767200,0.889369621,0.709088507,-0.808826024,0.857821219,-0.049513956
ccro_nubs_candidate,0.440000,0.918023793,-0.388330009,1.056061606,-0.153083058,1.608441681,0.867956904,0.299993969,0.251738442,0.199397351,-0.222028646,0.236530357,-0.012517932,1.112805352,0.920508658,0.735897377,-0.847698445,0.897352558,-0.053572528
ccro_nubs_candidate,0.480000,0.930922955,-0.377517561,1.064631986,-0.162651392,1.618629845,0.867412278,0.345176351,0.289031846,0.229254598,-0.256602813,0.273092550,-0.014739414,1.144648570,0.942703445,0.755845660,-0.879922447,0.929558858,-0.057475840
ccro_nubs_candidate,0.520000,0.945652249,-0.365197929,1.074410843,-0.173626747,1.630304363,0.866775710,0.391435357,0.327040676,0.259777388,-0.292337095,0.310801012,-0.017113953,1.166704420,0.956345100,0.769222755,-0.905745480,0.954711169,-0.061225660
ccro_nubs_candidate,0.560000,0.962247020,-0.351349232,1.085419618,-0.186050475,1.643505515,0.866041202,0.438387641,0.365430627,0.290708661,-0.328980404,0.349379004,-0.019635444,1.179380468,0.961824737,0.776318059,-0.925414994,0.973080538,-0.064823756
ccro_nubs_candidate,0.600000,0.980727603,-0.335962653,1.097669704,-0.199954080,1.658262727,0.865202996,0.485666164,0.403883043,0.321802934,-0.366291547,0.388560630,-0.022297854,1.183084277,0.959533473,0.777420971,-0.939178438,0.984938016,-0.068271895
ccro_nubs_candidate,0.640000,1.001099979,-0.319041803,1.111162903,-0.215359615,1.674595008,0.864255574,0.532920188,0.442094908,0.352826299,-0.404039231,0.428090834,-0.025095220,1.178223414,0.949862424,0.772820888,-0.947283260,0.990554649,-0.071571847
ccro_nubs_candidate,0.680000,1.023356425,-0.300602106,1.125891893,-0.232280082,1.692511381,0.863193657,0.579815276,0.479778854,0.383556424,-0.442002059,0.467725405,-0.028021650,1.165205444,0.933202707,0.762807209,-0.949976910,0.990201488,-0.074725377
ccro_nubs_candidate,0.720000,1.047476166,-0.280670164,1.141840691,-0.250719824,1.712011316,0.862012199,0.626033296,0.516663157,0.413782553,-0.479968534,0.507230970,-0.031071321,1.144437932,0.909945437,0.747669330,-0.947506837,0.984149580,-0.077734256
ccro_nubs_candidate,0.760000,1.073426029,-0.259283137,1.158985116,-0.270674921,1.733085166,0.860706385,0.671272417,0.552491737,0.443305506,-0.517737056,0.546385002,-0.034238485,1.116328442,0.880481730,0.727696651,-0.940120491,0.972669975,-0.080600249
ccro_nubs_candidate,0.800000,1.101161093,-0.236488114,1.177293250,-0.292133589,1.755714601,0.859271630,0.715247112,0.587024158,0.471937680,-0.555115922,0.584975813,-0.037517460,1.081284542,0.845202703,0.703178569,-0.928065320,0.956033722,-0.083325126
ccro_nubs_candidate,0.840000,1.130625342,-0.212341490,1.196725901,-0.315076571,1.779873039,0.857703572,0.757688156,0.620035630,0.499503045,-0.591923330,0.622802558,-0.040902637,1.039713794,0.804499471,0.674404482,-0.911588774,0.934511868,-0.085910653
ccro_nubs_candidate,0.880000,1.161752318,-0.186908338,1.217237071,-0.339477539,1.805526080,0.855998076,0.798342626,0.651317008,0.525837150,-0.627987372,0.659675235,-0.044388478,0.992023766,0.758763151,0.641663788,-0.890938302,0.908375462,-0.088358600
ccro_nubs_candidate,0.920000,1.194465769,-0.160261784,1.238774413,-0.365303485,1.832631943,0.854151225,0.836973901,0.680674790,0.550787119,-0.663146041,0.695414682,-0.047969514,0.938622022,0.708384859,0.605245886,-0.866361353,0.877895554,-0.090670734
ccro_nubs_candidate,0.960000,1.228680309,-0.132482382,1.261279697,-0.392515118,1.861141896,0.852159318,0.873361665,0.707931119,0.574211650,-0.697247226,0.729852580,-0.051640349,0.879916127,0.653755711,0.565440172,-0.838105377,0.843343192,-0.092848822
ccro_nubs_candidate,1.000000,1.264302062,-0.103657484,1.284689271,-0.421067263,1.891000691,0.850018871,0.907301903,0.732923783,0.595981020,-0.730148716,0.762831452,-0.055395656,0.816313646,0.595266823,0.522536046,-0.806417822,0.804989425,-0.094894634
ccro_nubs_candidate,1.040000,1.301229317,-0.073880622,1.308934529,-0.450909251,1.922146999,0.847726609,0.938606903,0.755506216,0.615977080,-0.761718197,0.794204662,-0.059230180,0.748222145,0.533309311,0.476822904,-0.771546138,0.763105301,-0.096809935
ccro_nubs_candidate,1.080000,1.339353185,-0.043250876,1.333942367,-0.481985322,1.954513840,0.845279469,0.967105256,0.775547495,0.634093258,-0.791833252,0.823836418,-0.063138734,0.676049189,0.468274291,0.428590145,-0.733737774,0.717961869,-0.098596496
ccro_nubs_candidate,1.120000,1.378558241,-0.011872249,1.359635653,-0.514235014,1.988029022,0.842674592,0.992641853,0.792932341,0.650234556,-0.820381363,0.851601769,-0.067116206,0.600202343,0.400552879,0.378127167,-0.693240180,0.669830178,-0.100256082
ccro_nubs_candidate,1.160000,1.418723185,0.020146957,1.385933683,-0.547593565,2.022615570,0.839909321,1.015077892,0.807561121,0.664317553,-0.847259909,0.877386603,-0.071157552,0.521089173,0.330536191,0.325723368,-0.650300804,0.618981277,-0.101790463
ccro_nubs_candidate,1.200000,1.459721491,0.052694767,1.412752650,-0.581992305,2.058192162,0.836981202,1.034290870,0.819349847,0.676270406,-0.872376169,0.901087655,-0.075257798,0.439117243,0.258615345,0.271668146,-0.605167095,0.565686214,-0.103201406
