frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
38,6.643554,1,1,0.596804,-0.470553,0.365423,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.089146,0.102738,0.157738,0.089146,0.020749,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
39,6.804497,1,2,0.565974,-0.468774,0.365739,0.017242,0.191581,0.191581,0.188720,-0.191253,0.011037,0.001957,0.096104,0.109000,0.164000,0.096104,0.017827,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
40,6.978735,1,3,0.581810,-0.480222,0.369346,0.000000,0.054394,0.054394,0.046877,-0.044647,-0.028791,0.011681,0.097085,0.109461,0.164461,0.097085,0.014698,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
41,7.170248,1,4,0.554921,-0.469655,0.370137,0.015449,0.081362,0.081362,0.072635,-0.080833,0.001733,0.009098,0.100976,0.125944,0.180944,0.100976,0.024869,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
42,7.333505,1,5,0.578500,-0.462678,0.367497,0.000000,0.029083,0.029083,0.109469,-0.026572,0.011432,0.003010,0.104180,0.114580,0.169580,0.104180,0.022769,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.518804,1,6,0.568477,-0.446798,0.372796,0.012002,0.032601,0.032601,0.064943,0.003514,0.030859,0.009910,0.105917,0.127413,0.182413,0.105917,0.021375,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.700860,1,7,0.567618,-0.460173,0.366825,0.000000,0.034192,0.034192,0.029034,-0.019651,0.027762,-0.003491,0.102342,0.116970,0.171970,0.102342,0.025792,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,7.884204,1,8,0.573120,-0.455098,0.368003,0.000000,0.032421,0.032421,0.055737,0.025213,0.020167,-0.002957,0.102515,0.115918,0.170918,0.102515,0.022811,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,8.063251,1,9,0.582267,-0.441557,0.368301,0.010256,0.029330,0.029330,0.044309,0.005147,0.028854,0.001098,0.104977,0.122339,0.177339,0.104977,0.019410,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.236685,1,10,0.569855,-0.439753,0.361575,0.000000,0.018512,0.018512,0.049942,0.001915,0.009790,-0.015594,0.107562,0.124777,0.179777,0.107562,0.027015,0,0,0,0,"speed_ok,valid_streak_not_ready"
