frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
45,8.119241,1,11,0.561934,-0.430696,0.359963,0.000000,0.043309,0.043309,0.028592,0.023454,0.036361,0.001857,0.033169,0.043309,0.022330,0.022579,-0.009578,0.250,0.118546,0.145956,0.200956,0.118546,0.023856,7,1,1,1,
46,8.312611,1,12,0.559518,-0.417457,0.368685,0.000000,0.038925,0.038925,0.077229,0.022263,0.031928,0.000316,0.032892,0.038925,0.023438,0.023020,0.001613,0.250,0.115256,0.136258,0.191258,0.115256,0.024918,8,1,1,1,
47,8.536036,1,13,0.554291,-0.409247,0.365098,0.000000,0.033080,0.033080,0.044036,0.015918,0.028985,-0.000861,0.030628,0.033080,-0.009239,0.028363,-0.006946,0.250,0.119743,0.145180,0.200180,0.119743,0.026447,9,1,1,1,
48,8.721255,1,14,0.575203,-0.405936,0.373391,0.013025,0.031036,0.031036,0.036635,0.016863,0.026005,0.001631,0.032061,0.031036,0.029838,0.008122,0.008463,0.250,0.119971,0.142879,0.197879,0.119971,0.011637,0,0,0,0,"speed_ok,valid_streak_not_ready"
49,8.902322,1,15,0.561712,-0.388227,0.366295,0.021617,0.042426,0.042426,0.150885,0.010878,0.040518,0.006319,0.054522,0.042426,-0.000281,0.053925,0.008041,0.650,0.120510,0.145048,0.200048,0.120510,0.023527,0,0,0,0,"speed_ok,valid_streak_not_ready"
50,9.101779,1,16,0.556033,-0.376989,0.363624,0.029017,0.048214,0.048214,0.076012,0.004088,0.048035,-0.000719,0.051983,0.048214,-0.004425,0.051393,-0.006428,0.650,0.120586,0.155621,0.210621,0.120586,0.028232,0,0,0,0,"speed_ok,valid_streak_not_ready"
51,9.286633,1,17,0.559165,-0.367015,0.366089,0.035987,0.056120,0.056120,0.048111,-0.001796,0.056015,-0.002926,0.056597,0.056120,0.006486,0.056208,0.001319,0.650,0.120514,0.151791,0.206791,0.120514,0.028619,0,0,0,0,"speed_ok,valid_streak_not_ready"
52,9.466336,1,18,0.562242,-0.340400,0.367882,0.049399,0.073406,0.073406,0.085942,-0.010537,0.072478,-0.004931,0.090069,0.073406,-0.017416,0.088058,-0.007402,0.650,0.115579,0.145789,0.200789,0.115579,0.023496,0,0,0,0,"speed_ok,valid_streak_not_ready"
53,9.662237,1,19,0.556860,-0.339721,0.361253,0.051049,0.072709,0.072709,0.086151,-0.008392,0.072083,-0.004488,0.064806,0.072709,-0.006416,0.064142,-0.006668,0.250,0.120610,0.155325,0.210325,0.120610,0.032061,0,0,0,0,"speed_ok,valid_streak_not_ready"
54,9.845752,1,20,0.568864,-0.334436,0.352220,0.051027,0.069512,0.069512,0.058446,-0.003177,0.069076,-0.007086,0.061513,0.069512,0.017201,0.057047,-0.015288,0.250,0.120946,0.148016,0.203016,0.120946,0.033346,0,0,0,0,"speed_ok,valid_streak_not_ready"
55,10.020010,1,21,0.570348,-0.307441,0.362834,0.060054,0.069210,0.069210,0.114671,0.008995,0.067835,-0.010367,0.082170,0.069210,0.015138,0.080643,-0.004407,0.650,0.118195,0.142247,0.197247,0.118195,0.021271,0,0,0,0,"speed_ok,valid_streak_not_ready"
56,10.200313,1,22,0.570863,-0.301845,0.364010,0.061663,0.067156,0.067156,0.028946,0.010920,0.065691,-0.008683,0.053915,0.067156,0.011709,0.052364,-0.005259,0.250,0.115984,0.142639,0.197639,0.115984,0.022501,0,0,0,0,"speed_ok,valid_streak_not_ready"
57,10.378437,1,23,0.580533,-0.293511,0.364930,0.062806,0.071834,0.071834,0.101871,0.021741,0.068357,0.003848,0.072655,0.071834,0.033043,0.064503,0.005133,0.650,0.114359,0.141406,0.196406,0.114359,0.020869,0,0,0,0,"speed_ok,valid_streak_not_ready"
58,10.559122,1,24,0.563439,-0.274276,0.350149,0.065333,0.073331,0.073331,0.047303,0.007277,0.072967,0.000554,0.084690,0.073331,-0.007602,0.084298,-0.002902,0.650,0.119508,0.167089,0.222089,0.119508,0.034200,0,0,0,0,"speed_ok,valid_streak_not_ready"
59,10.737002,1,25,0.580720,-0.269295,0.358707,0.064114,0.069670,0.069670,0.118437,0.007303,0.069234,-0.002678,0.055384,0.069670,0.014453,0.053155,-0.005750,0.250,0.117941,0.145667,0.200667,0.117941,0.021914,0,0,0,0,"speed_ok,valid_streak_not_ready"
60,10.907121,1,26,0.596508,-0.248471,0.365755,0.071920,0.075309,0.075309,0.067636,0.021225,0.072227,-0.002077,0.084217,0.075309,0.036456,0.075877,0.002480,0.650,0.117583,0.146588,0.201588,0.117583,0.019667,0,0,0,0,"speed_ok,valid_streak_not_ready"
61,11.075384,1,27,0.566145,-0.256382,0.368119,0.061738,0.070512,0.070512,0.035837,0.016569,0.068521,0.001501,0.057006,0.070512,-0.020532,0.052985,0.004551,0.250,0.118373,0.142958,0.197958,0.118373,0.022849,0,0,0,0,"speed_ok,valid_streak_not_ready"
62,11.271848,1,28,0.572037,-0.247544,0.358438,0.055170,0.062351,0.062351,0.045580,0.012829,0.060832,0.004752,0.041344,0.062351,0.012141,0.037748,0.011705,0.250,0.118394,0.139544,0.194544,0.118394,0.028596,0,0,0,0,"speed_ok,valid_streak_not_ready"
63,11.454360,1,29,0.571417,-0.236358,0.361670,0.052610,0.055180,0.055180,0.059355,0.003655,0.054961,0.003278,0.048118,0.055180,-0.013031,0.046134,0.004150,0.250,0.116044,0.133601,0.188601,0.116044,0.029157,0,0,0,0,"speed_ok,valid_streak_not_ready"
64,11.627131,1,30,0.577031,-0.220830,0.356681,0.055840,0.051667,0.051667,0.104764,-0.001803,0.051627,-0.000943,0.048710,0.051667,-0.027098,0.038458,-0.012625,0.250,0.122526,0.138034,0.193034,0.122526,0.022796,0,0,0,0,"speed_ok,valid_streak_not_ready"
65,11.795899,1,31,0.579342,-0.218014,0.365680,0.053982,0.056573,0.056573,0.074094,0.010697,0.055476,-0.002923,0.056478,0.056573,0.018337,0.053311,-0.003389,0.650,0.117509,0.136099,0.191099,0.117509,0.021546,0,0,0,0,"speed_ok,valid_streak_not_ready"
66,11.978012,1,32,0.567288,-0.196430,0.352406,0.057720,0.063897,0.063897,0.064415,0.003047,0.063695,-0.004060,0.072232,0.063897,-0.006636,0.071431,-0.008430,0.650,0.115448,0.136091,0.191091,0.115448,0.036650,0,0,0,0,"speed_ok,valid_streak_not_ready"
67,12.135737,1,33,0.572201,-0.200652,0.363600,0.054782,0.061904,0.061904,0.050659,0.001029,0.061812,-0.003211,0.052485,0.061904,0.001151,0.052396,0.002831,0.250,0.123876,0.139573,0.194573,0.123876,0.028170,0,0,0,0,"speed_ok,valid_streak_not_ready"
68,12.315132,1,34,0.581403,-0.178200,0.361793,0.058643,0.061460,0.061460,0.112263,0.000923,0.061439,-0.001325,0.062850,0.061460,0.006368,0.062082,0.007444,0.250,0.116996,0.135846,0.190846,0.116996,0.023728,0,0,0,0,"speed_ok,valid_streak_not_ready"
69,12.503861,1,35,0.579562,-0.169282,0.361042,0.058266,0.065032,0.065032,0.053176,0.005579,0.064788,-0.000699,0.069053,0.065032,0.000310,0.068742,-0.006543,0.650,0.119375,0.140742,0.195742,0.119375,0.028500,0,0,0,0,"speed_ok,valid_streak_not_ready"
70,12.678725,1,36,0.586382,-0.162619,0.365346,0.058125,0.063682,0.063682,0.064524,0.010593,0.062737,0.002683,0.058836,0.063682,0.027447,0.048603,0.018602,0.250,0.118839,0.139081,0.194081,0.118839,0.020496,0,0,0,0,"speed_ok,valid_streak_not_ready"
71,12.848543,1,37,0.574932,-0.140036,0.355286,0.063606,0.071760,0.071760,0.107304,0.007525,0.071266,-0.003737,0.085364,0.071760,0.003807,0.084488,-0.011588,0.650,0.119994,0.147101,0.202101,0.119994,0.031604,0,0,0,0,"speed_ok,valid_streak_not_ready"
72,13.024662,1,38,0.583421,-0.128023,0.357635,0.067009,0.072424,0.072424,0.104045,0.002409,0.072100,-0.006403,0.070296,0.072424,0.002814,0.070000,-0.005800,0.650,0.121431,0.144091,0.199091,0.121431,0.029626,0,0,0,0,"speed_ok,valid_streak_not_ready"
73,13.195054,1,39,0.586102,-0.124917,0.365522,0.064958,0.072048,0.072048,0.051621,0.003254,0.071824,-0.004640,0.064943,0.072048,0.009425,0.063931,0.006456,0.250,0.117902,0.142161,0.197161,0.117902,0.023427,0,0,0,0,"speed_ok,valid_streak_not_ready"
74,13.384576,1,40,0.588690,-0.116150,0.363391,0.062109,0.069568,0.069568,0.070910,0.004698,0.069361,-0.002589,0.066569,0.069568,0.003299,0.066429,-0.002795,0.250,0.121870,0.139115,0.194115,0.121870,0.020861,0,0,0,0,"speed_ok,valid_streak_not_ready"
75,13.563697,1,41,0.593353,-0.104320,0.358712,0.060484,0.064490,0.064490,0.138905,0.009457,0.063793,-0.000222,0.056638,0.064490,0.025868,0.050155,0.004810,0.250,0.120384,0.148947,0.203947,0.120384,0.029995,0,0,0,0,"speed_ok,valid_streak_not_ready"
76,13.743105,1,42,0.588558,-0.077505,0.360813,0.068098,0.067245,0.067245,0.054749,0.009664,0.066546,-0.000357,0.071334,0.067245,0.007203,0.070830,0.004456,0.650,0.119994,0.140753,0.195753,0.119994,0.029012,0,0,0,0,"speed_ok,valid_streak_not_ready"
77,13.927681,1,43,0.593331,-0.063737,0.369270,0.071823,0.081092,0.081092,0.112957,0.008517,0.080627,0.001637,0.084577,0.081092,0.009906,0.083838,0.005136,0.650,0.117679,0.138991,0.193991,0.117679,0.023855,1,1,1,0,valid_streak_not_ready
