frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.089939,1786590784.376675,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,90.8319,0.00000000,0.00000000,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.191963,1786590784.467557,2640,50000,2,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,163.5352,0.00000000,0.00001100,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00010786,0.00000000,0.00000000,0.00000000,0.00000000
2,0.331643,1786590784.631117,2541,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,125.3186,0.00000000,-0.00159926,1.56939888,-0.00117377,1.57079637,0.00000000,0.00000000,-0.01152819,-0.01003136,-0.00840324,0.00000000,0.00000000
3,0.454858,1786590784.756450,2509,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.3702,0.00000000,-0.00782024,1.56297612,-0.00363868,1.57079637,0.00000000,0.00000000,-0.05048880,-0.05212644,-0.02000499,0.00000000,0.00000000
4,0.588919,1786590784.885848,2638,50000,2,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.0466,0.00000000,-0.02197149,1.54881752,-0.00612194,1.57079637,0.00000000,0.00000000,-0.10555829,-0.10561314,-0.01852332,0.00000000,0.00000000
5,0.720429,1786590785.016910,2577,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.0697,0.00000000,-0.04267751,1.52778506,-0.00853183,1.57079637,0.00000000,0.00000000,-0.15744859,-0.15993079,-0.01832484,0.00000000,0.00000000
6,0.851647,1786590785.149004,2648,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,139.4773,0.00000000,-0.06793188,1.49960721,-0.01098941,1.57079637,0.00000000,0.00000000,-0.19246187,-0.21474152,-0.01872904,0.00000000,0.00000000
7,0.990625,1786590785.288497,2616,50000,2,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,107.1510,0.00000000,-0.09627473,1.46334147,-0.01352035,1.57079637,0.00000000,0.00000000,-0.20393695,-0.26094491,-0.01821102,0.00000000,0.00000000
8,1.101300,1786590785.395683,2660,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,135.3906,0.00000000,-0.11861303,1.43350565,-0.01556711,1.57079637,0.00000000,0.00000000,-0.20183625,-0.26957969,-0.01849337,0.00000000,0.00000000
9,1.235081,1786590785.531098,2574,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.1914,0.00000000,-0.14600217,1.39891613,-0.01810906,1.57079637,0.00000000,0.00000000,-0.20473170,-0.25855399,-0.01900083,0.00000000,0.00000000
10,1.364269,1786590785.663304,2678,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,118.7257,0.00000000,-0.17101081,1.37139499,-0.02043092,1.57079637,0.00000000,0.00000000,-0.19358359,-0.21303202,-0.01797277,0.00000000,0.00000000
11,1.487262,1786590785.782044,2597,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,133.4035,0.00000000,-0.18972507,1.35254133,-0.02271610,1.57079637,0.00000000,0.00000000,-0.15215689,-0.15329028,-0.01857973,0.00000000,0.00000000
12,1.618073,1786590785.915464,2597,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.5517,0.00000000,-0.20332980,1.33890724,-0.02516634,1.57079637,0.00000000,0.00000000,-0.10400306,-0.10422747,-0.01873119,0.00000000,0.00000000
13,1.750764,1786590786.047040,2564,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.6718,0.00000000,-0.20905559,1.33313382,-0.02751021,1.57079637,0.00000000,0.00000000,-0.04315129,-0.04351031,-0.01766413,0.00000000,0.00000000
14,1.883284,1786590786.178741,2590,50000,2,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.6015,0.00000000,-0.21019635,1.33212507,-0.02855927,1.57079637,0.00000000,0.00000000,-0.00860821,-0.00761206,-0.00791622,0.00000000,0.00000000
15,2.018238,1786590786.307368,2583,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.2783,0.00000000,-0.21021101,1.33206642,-0.02858494,1.57079637,0.00000000,0.00000000,-0.00010865,-0.00043460,-0.00019025,0.00000000,0.00000000
16,2.143346,1786590786.438679,2462,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590831,0.869675,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.2828,0.00028244,-0.21060349,1.33164084,-0.02896275,1.57079637,0.00017973,0.00225755,-0.00313714,-0.00340168,-0.00301984,0.00000000,0.00143663
17,2.270790,1786590786.569976,2638,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.588773,0.866102,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.3157,0.00377440,-0.21401109,1.32814157,-0.03165141,1.57079637,0.00375239,0.02740000,-0.02673802,-0.02745733,-0.02109686,0.00000000,0.02803319
18,2.402967,1786590786.700320,2561,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.582583,0.856191,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.3958,0.01364140,-0.22219080,1.31870747,-0.03557620,1.57079637,0.01376611,0.07464951,-0.06188421,-0.07137443,-0.02969328,0.00000000,0.07575954
