frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
27,3.577657,0,1,0,90,0.674182,-0.572778,0.339163,0.123138,0.221661,0.058851,0.222076,
34,4.521317,0,1,0,87,0.674267,-0.571692,0.335377,0.127410,0.206016,0.055320,0.224589,
57,7.738564,0,1,0,174,0.696871,-0.522957,0.358853,0.135179,0.220326,0.157473,0.225507,
63,8.531880,0,1,0,185,0.702984,-0.506990,0.386352,0.120212,0.170108,0.172845,0.197804,
65,8.819760,0,1,0,255,0.697362,-0.517895,0.372187,0.142875,0.194783,0.268637,0.215830,
66,8.986893,0,1,0,250,0.705514,-0.492994,0.388277,0.124827,0.151393,0.207225,0.206556,0.192004
67,9.135527,0,1,0,307,0.704770,-0.475543,0.377095,0.132284,0.190961,0.235816,0.220082,0.129501
68,9.293285,0,1,0,247,0.703186,-0.467912,0.378787,0.123827,0.165309,0.211014,0.195263,0.050450
69,9.460920,0,1,0,236,0.699630,-0.446892,0.396904,0.118021,0.141581,0.181551,0.197262,0.171227
70,9.632708,0,1,0,243,0.705349,-0.444337,0.388110,0.121956,0.167837,0.196969,0.199608,0.062677
71,9.789706,0,1,0,281,0.699005,-0.440803,0.382193,0.131535,0.152479,0.220132,0.211877,0.058332
72,9.947887,0,1,0,248,0.703966,-0.432073,0.380662,0.124365,0.147211,0.217394,0.206293,0.064663
73,10.103990,0,1,0,234,0.704022,-0.428232,0.386258,0.120459,0.147475,0.185340,0.205373,0.043064
74,10.268302,0,1,0,243,0.705270,-0.419153,0.377687,0.126156,0.152486,0.226116,0.206660,0.078332
75,10.434698,0,1,0,235,0.703822,-0.407794,0.384497,0.122020,0.137385,0.205973,0.200693,0.080530
76,10.596630,0,1,0,272,0.693692,-0.403747,0.385475,0.127354,0.159091,0.197497,0.208648,0.067387
77,10.762103,0,1,0,220,0.705254,-0.392730,0.381616,0.125052,0.152164,0.192691,0.237573,0.099856
78,10.929124,0,1,0,227,0.699041,-0.377602,0.387237,0.120297,0.148923,0.189657,0.200202,0.106130
79,11.082316,0,1,0,226,0.698539,-0.370890,0.387221,0.124483,0.151302,0.201181,0.197089,0.042955
80,11.260671,0,1,0,235,0.695908,-0.358279,0.387268,0.127317,0.140082,0.208275,0.205813,0.072878
81,11.407917,0,1,0,209,0.698331,-0.348788,0.383177,0.122978,0.151776,0.191941,0.195298,0.068884
82,11.564595,0,1,0,238,0.698033,-0.350258,0.381932,0.126106,0.124843,0.208033,0.200242,0.012518
83,11.717961,0,1,0,241,0.695080,-0.340870,0.385977,0.122326,0.150993,0.204260,0.201929,0.068657
84,11.872128,0,1,0,205,0.698235,-0.331740,0.387028,0.124477,0.138711,0.190329,0.203544,0.064726
85,12.041302,0,1,0,228,0.694523,-0.330102,0.396015,0.121689,0.151356,0.180729,0.196417,0.062536
86,12.195522,0,1,0,225,0.699017,-0.326849,0.384255,0.122974,0.148101,0.184402,0.196040,0.077404
87,12.352444,0,1,0,221,0.697777,-0.323412,0.386591,0.122936,0.153049,0.189668,0.203588,0.027637
