frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
27,3.577657,1,1,0.664506,-0.579084,0.341908,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.123138,0.157984,0.212984,0.123138,0.011871,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
34,4.521317,2,1,0.679775,-0.574764,0.332356,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.127410,0.151067,0.206067,0.127410,0.006993,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
57,7.738564,1,1,0.659056,-0.531921,0.352180,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.135179,0.167548,0.222548,0.135179,0.039432,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
63,8.531880,2,1,0.688822,-0.529494,0.371698,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.120212,0.135222,0.190222,0.120212,0.030360,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
65,8.819760,2,2,0.667848,-0.525279,0.358048,0.000000,0.087513,0.087513,0.064623,-0.072328,0.014535,-0.047073,0.142875,0.180761,0.235761,0.142875,0.033549,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
66,8.986893,2,3,0.694838,-0.498998,0.372000,0.017995,0.069058,0.069058,0.192004,0.013365,0.067749,0.000670,0.124827,0.153384,0.208384,0.124827,0.020371,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
67,9.135527,2,4,0.693344,-0.497239,0.358095,0.025935,0.057839,0.057839,0.129501,0.007409,0.052854,-0.022291,0.132284,0.159379,0.214379,0.132284,0.031020,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
68,9.293285,2,5,0.688870,-0.480257,0.363509,0.036158,0.064960,0.064960,0.050450,0.000062,0.064079,-0.010658,0.123827,0.150930,0.205930,0.123827,0.024306,0,0,0,0,"speed_ok,valid_streak_not_ready"
69,9.460920,2,6,0.688462,-0.465652,0.371002,0.045535,0.100356,0.100356,0.171227,0.032120,0.092910,0.020186,0.118021,0.146498,0.201498,0.118021,0.033876,1,1,1,0,valid_streak_not_ready
70,9.632708,2,7,0.698080,-0.455829,0.370683,0.051223,0.066235,0.066235,0.062677,0.004957,0.066018,-0.002015,0.121956,0.145564,0.200564,0.121956,0.022104,2,1,1,1,
71,9.789706,2,8,0.682660,-0.449751,0.363315,0.052907,0.074815,0.074815,0.058332,-0.016328,0.072574,0.007979,0.131535,0.148450,0.203450,0.131535,0.026525,3,1,1,1,
72,9.947887,2,9,0.684397,-0.446974,0.370185,0.051208,0.052408,0.052408,0.064663,-0.006846,0.050944,0.010218,0.124365,0.151688,0.206688,0.124365,0.026734,4,1,1,1,
73,10.103990,2,10,0.692650,-0.432954,0.368132,0.053713,0.051100,0.051100,0.043064,0.006468,0.050495,-0.004432,0.120459,0.144074,0.199074,0.120459,0.021913,5,1,1,1,
74,10.268302,2,11,0.678782,-0.427613,0.366452,0.053078,0.054204,0.054204,0.078332,-0.030369,0.044402,-0.006657,0.126156,0.165849,0.220849,0.126156,0.029990,6,1,1,1,
