frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
50,8.430975,0,1,0,102,0.650147,-0.461010,0.375424,0.102167,0.144528,0.056710,0.188871,
51,8.612796,0,1,0,110,0.653473,-0.465488,0.386145,0.101635,0.140263,0.059009,0.190527,0.068953
52,8.782969,0,1,0,119,0.650975,-0.459512,0.380204,0.107417,0.135705,0.080215,0.202206,0.050656
53,8.953005,0,1,0,120,0.652579,-0.451986,0.373057,0.102851,0.138436,0.091346,0.190061,0.061363
54,9.125221,0,1,0,154,0.655087,-0.445482,0.389865,0.107559,0.137360,0.091964,0.185669,0.104437
55,9.323291,0,1,0,157,0.660340,-0.439424,0.378786,0.110379,0.150626,0.101815,0.188035,0.069488
56,9.504144,0,1,0,131,0.666923,-0.440169,0.391012,0.110065,0.134042,0.114341,0.193134,0.078789
57,9.702361,0,1,0,191,0.660228,-0.416564,0.384261,0.115817,0.164796,0.155203,0.187936,0.125392
58,9.875984,0,1,0,181,0.664409,-0.421648,0.386547,0.122862,0.196916,0.167449,0.190622,0.039553
59,10.044585,0,1,0,251,0.658391,-0.398115,0.395768,0.120321,0.143798,0.199689,0.198364,0.155834
60,10.230459,0,1,0,213,0.663778,-0.390644,0.386824,0.120542,0.133395,0.202085,0.188052,0.069894
61,10.404751,0,1,0,237,0.660673,-0.379507,0.383517,0.121995,0.146622,0.213485,0.187643,0.068613
62,10.559420,0,1,0,239,0.661789,-0.372352,0.387198,0.119541,0.133773,0.214967,0.187530,0.051754
63,10.730336,0,1,0,243,0.659169,-0.365231,0.387694,0.119391,0.157037,0.186089,0.190824,0.044742
64,10.907769,0,1,0,222,0.667519,-0.367339,0.388200,0.123623,0.186405,0.217379,0.202528,0.049333
65,11.073105,0,1,0,236,0.667154,-0.339698,0.379417,0.126321,0.191975,0.261519,0.188770,0.171519
66,11.260331,0,1,0,231,0.661491,-0.323320,0.382646,0.124645,0.154824,0.220412,0.194851,0.096266
67,11.433935,0,1,0,255,0.662997,-0.307201,0.379797,0.120663,0.151703,0.216999,0.188188,0.092513
68,11.605706,0,1,0,241,0.664510,-0.290663,0.382859,0.120659,0.151511,0.224486,0.193801,0.097854
69,11.785393,0,1,0,263,0.657760,-0.288049,0.385665,0.120053,0.154794,0.228746,0.192997,0.044276
70,11.963020,0,1,0,235,0.663202,-0.286916,0.384146,0.123542,0.153236,0.211399,0.200869,0.031338
71,12.160619,0,1,0,213,0.665829,-0.270670,0.385644,0.125124,0.145861,0.207308,0.194293,0.085213
72,12.352450,0,1,0,234,0.661903,-0.256380,0.389427,0.122826,0.180216,0.196347,0.191603,0.078255
73,12.517581,0,1,0,248,0.660647,-0.261352,0.386798,0.119264,0.155672,0.194145,0.200975,0.035442
74,12.690354,0,1,0,223,0.656482,-0.251545,0.390127,0.120867,0.151871,0.214843,0.184227,0.066228
75,12.880998,0,1,0,219,0.663851,-0.235424,0.395251,0.119649,0.151471,0.196002,0.190150,0.096421
76,13.071319,0,1,0,215,0.664366,-0.212171,0.387829,0.117380,0.134419,0.185548,0.196532,0.125753
77,13.239239,0,1,0,196,0.667686,-0.191606,0.392599,0.117344,0.128776,0.183519,0.187827,0.127070
78,13.413408,0,1,0,192,0.672892,-0.171361,0.380061,0.119198,0.143879,0.184480,0.194841,0.140876
