frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
14,2.308775,1786950242.482148,2412,50000,0,2412,8,1748,0.003317,0.224484,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.205953,0.330893,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.510633,,0,1.000000,SAFE,1,current,50000,150.0542,0.66395342,-0.14956750,1.39775348,-0.02276745,1.57078528,0.66489977,0.43972539,-0.07749327,-0.09063497,-0.01130557,-0.00002403,0.43965330
15,2.464698,1786950242.632219,2538,50000,0,2538,14,1719,0.005516,0.222199,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.164914,0.263280,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.521269,,0,1.000000,SAFE,1,current,50000,160.1075,0.73156613,-0.16149594,1.38386261,-0.02445108,1.57078898,0.73251253,0.43362798,-0.07650197,-0.08908779,-0.01079779,0.00002370,0.43362837
16,2.618485,1786950242.792344,2412,50000,0,2412,10,1747,0.004146,0.224741,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.125153,0.197105,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.496800,,0,1.000000,SAFE,1,current,50000,147.7158,0.79774106,-0.17340602,1.36986911,-0.02609802,1.57078898,0.79847836,0.43030148,-0.07744513,-0.09099254,-0.01070924,0.00000000,0.42894185
17,2.764305,1786950242.940077,2575,50000,0,2575,12,1703,0.004660,0.224387,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.091848,0.141443,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.521048,,0,1.000000,SAFE,1,current,50000,150.3757,0.85340339,-0.18455683,1.35690999,-0.02773396,1.57078898,0.85393530,0.38172012,-0.07646980,-0.08887083,-0.01121891,0.00000000,0.38031155
18,2.916726,1786950243.090473,2529,50000,0,2529,9,1688,0.003559,0.224104,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.062894,0.093487,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.506589,,0,1.000000,SAFE,1,current,50000,159.9642,0.90135920,-0.19609278,1.34341168,-0.02942125,1.57078898,0.90175533,0.31462810,-0.07568502,-0.08855958,-0.01106998,0.00000000,0.31373728
19,3.073290,1786950243.250453,2476,50000,0,2476,19,1697,0.007674,0.223590,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.038012,0.053374,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.510709,,0,1.000000,SAFE,1,current,50000,169.7251,0.94147277,-0.20841001,1.32911360,-0.03110488,1.57078898,0.94171119,0.25621136,-0.07867196,-0.09132398,-0.01075356,0.00000000,0.25520402
20,3.254109,1786950243.420196,2768,50000,0,2768,24,1721,0.008671,0.224288,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.017055,0.021825,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,152.9345,0.97302145,-0.22224948,1.31293035,-0.03307461,1.57078898,0.97311312,0.17447715,-0.07653794,-0.08950006,-0.01089343,0.00000000,0.17366558
21,3.399294,1786950243.573144,2901,50000,0,2901,24,1559,0.008273,0.223987,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.005736,0.006881,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.513256,,0,1.000000,SAFE,1,current,50000,185.6200,0.98796499,-0.23264834,1.30127692,-0.03471788,1.57078898,0.98803103,0.10292728,-0.07162472,-0.08026580,-0.01131845,0.00000000,0.10275074
22,3.591893,1786950243.758798,3179,50000,0,3179,40,1638,0.012583,0.223704,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.000249,0.000348,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.399958,0.501974,,0,1.000000,SAFE,1,current,50000,182.8001,0.99452341,-0.23892801,1.29497898,-0.03665827,1.57078898,0.99453813,0.03405221,-0.03260487,-0.03269980,-0.01007476,0.00000000,0.03378575
23,3.768089,1786950243.941617,3367,50000,0,3367,30,1646,0.008910,0.224630,1,0,0,,,,,,,,,,,no_stable_track,REFERENCE_ARMED,1,0,0,0,0.000000,0.400001,0.000014,0.000029,1.040070,26,0.025522,,,,,,,,0,0,,SAFE,SAFE,,0.399971,0.507044,,0,1.000000,SAFE,1,current,50000,175.0719,0.99481690,-0.23921412,1.29465985,-0.03694438,1.57078898,0.99482054,0.00166572,-0.00162385,-0.00181118,-0.00162379,0.00000000,0.00160280
24,3.942561,1786950244.116709,3399,50000,0,3399,30,1620,0.008826,0.225438,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,5,5,1,0.170685,0.399973,0.000498,0.000943,1.206104,30,0.030511,,,,,,,,0,0,,SAFE,SAFE,,0.398866,0.510327,,0,1.000000,SAFE,1,current,50000,189.8236,0.99440604,-0.23844749,1.29559886,-0.03690770,1.57078898,0.99456012,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
25,4.136893,1786950244.306558,3452,50000,0,3452,25,1672,0.007242,0.224379,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,10,5,1,0.378524,0.398570,0.001504,0.002905,1.413500,35,0.033196,,,,,,,,0,0,,SAFE,SAFE,,0.396102,0.494700,,0,1.000000,SAFE,1,current,50000,177.6509,0.99221259,-0.23498854,1.30022061,-0.03574493,1.57079256,0.99218321,-0.01128714,0.01779917,0.02378274,0.00598339,0.00001840,-0.01223121
26,4.309735,1786950244.484225,3354,50000,0,3354,22,1742,0.006559,0.226043,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,15,5,1,0.585013,0.395238,0.001502,0.002791,1.620678,40,0.034248,,,,,,,,0,0,,SAFE,SAFE,,0.392942,0.510404,,0,1.000000,SAFE,1,current,50000,163.4970,0.98912412,-0.23024578,1.30631685,-0.03423371,1.57079256,0.98913145,-0.01786885,0.02743996,0.03527078,0.00874342,0.00000000,-0.01765642
27,4.480837,1786950244.647740,3032,50000,0,3032,22,1674,0.007256,0.223459,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,20,5,1,0.792017,0.391138,0.000793,0.001383,1.828318,45,0.035382,,,,,,,,0,0,,SAFE,SAFE,,0.389245,,,1,1.000000,SAFE,0,current,50000,155.5567,0.98599899,-0.22540766,1.31250846,-0.03279950,1.57079256,0.98596227,-0.01826463,0.02827611,0.03618648,0.00838211,0.00000000,-0.01852207
28,4.628658,1786950244.803313,2912,50000,0,2912,22,1696,0.007555,0.223809,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,24,4,0,0.957282,0.387835,0.000504,0.000693,1.994676,49,0.035448,,,,,,,,0,0,,SAFE,SAFE,,0.386126,0.516882,,0,1.000000,SAFE,1,current,50000,185.7816,0.98317456,-0.22120044,1.31801057,-0.03161840,1.57079256,0.98318553,-0.01910708,0.02846163,0.03722142,0.00799010,0.00000000,-0.01878450
29,4.816307,1786950244.989124,2573,50000,0,2573,21,1742,0.008162,0.224837,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,29,5,0,1.164330,0.383636,0.000002,0.000011,2.202386,54,0.035833,,,,,,,,0,0,,SAFE,SAFE,,0.382427,0.514017,,0,1.000000,SAFE,1,current,50000,165.3271,0.97972298,-0.21600650,1.32467532,-0.03020621,1.57079256,0.97968626,-0.01839388,0.02767905,0.03551721,0.00752572,0.00000000,-0.01864799
30,4.978682,1786950245.154472,2265,50000,0,2265,26,1612,0.011479,0.225669,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,33,4,0,1.330531,0.380324,0.000001,0.000011,2.368578,58,0.035404,,,,,,,,0,0,,SAFE,SAFE,,0.379327,0.508421,,0,1.000000,SAFE,1,current,50000,170.7366,0.97656476,-0.21141046,1.33051109,-0.02888205,1.57079637,0.97656476,-0.01945004,0.02830500,0.03593996,0.00815491,0.00002349,-0.01922392
31,5.151883,1786950245.325237,2313,50000,0,2313,27,1644,0.011673,0.223142,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,37,4,0,1.496260,0.377040,0.000097,0.000172,2.534425,62,0.034784,,,,,,,,0,0,,SAFE,SAFE,,0.376140,0.501973,,0,1.000000,SAFE,1,current,50000,159.7833,0.97334057,-0.20671539,1.33648276,-0.02757623,1.57079637,0.97331119,-0.01861535,0.02710769,0.03447831,0.00753933,0.00000000,-0.01878501
32,5.309601,1786950245.485037,2445,50000,0,2445,22,1754,0.008998,0.223647,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,41,4,0,1.662138,0.373729,0.000001,0.000018,2.700459,66,0.034611,,,,,,,,0,0,,SAFE,SAFE,,0.372438,0.487908,,0,1.000000,SAFE,1,current,50000,162.5851,0.97023004,-0.20232841,1.34202147,-0.02645015,1.57079637,0.97022641,-0.01972210,0.02781534,0.03511778,0.00713987,0.00000000,-0.01955884
33,5.472220,1786950245.647646,2409,50000,0,2409,19,1744,0.007887,0.224763,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,45,4,0,1.828318,0.370337,0.000200,0.000363,2.866533,70,0.034439,,,,,,,,0,0,,SAFE,SAFE,,0.369443,0.506841,,0,1.000000,SAFE,1,current,50000,175.8726,0.96714526,-0.19795981,1.34752715,-0.02536808,1.57079637,0.96712697,-0.01896933,0.02686400,0.03385627,0.00665399,0.00000000,-0.01905950
34,5.649089,1786950245.823543,2409,50000,0,2409,31,1681,0.012868,0.225596,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,49,4,0,1.994676,0.367024,0.000100,0.000147,3.032850,74,0.033742,,,,,,,,0,0,,SAFE,SAFE,,0.366130,0.514637,,0,1.000000,SAFE,1,current,50000,171.2663,0.96359468,-0.19306299,1.35360503,-0.02413196,1.57079637,0.96359092,-0.02007474,0.02768622,0.03436387,0.00698895,0.00000000,-0.01999251
35,5.820197,1786950245.994827,2445,50000,0,2445,18,1745,0.007362,0.224602,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,53,4,0,2.160510,0.363737,0.000199,0.000315,3.198997,78,0.033247,,,,,,,,0,0,,SAFE,SAFE,,0.362428,0.497529,,0,1.000000,SAFE,1,current,50000,174.4541,0.96024573,-0.18848896,1.35925746,-0.02296552,1.57079637,0.96024573,-0.01957217,0.02673189,0.03303434,0.00681696,0.00000000,-0.01955022
36,5.992853,1786950246.169298,2310,50000,0,2310,49,1664,0.021212,0.222958,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,57,4,0,2.327031,0.360436,0.000393,0.000470,3.365223,82,0.032730,,,,,,,,0,0,,SAFE,SAFE,,0.359237,0.485011,,0,1.000000,SAFE,1,current,50000,167.1137,0.95683807,-0.18396628,1.36486220,-0.02184678,1.57079637,0.95686746,-0.01973657,0.02619460,0.03246173,0.00647960,0.00000000,-0.01956638
37,6.161412,1786950246.336443,2348,50000,0,2348,35,1644,0.014906,0.224922,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,61,4,0,2.493019,0.357048,0.000303,0.000477,3.530943,86,0.032114,,,,,,,,0,0,,SAFE,SAFE,,0.355530,0.491855,,0,1.000000,SAFE,1,current,50000,189.2086,0.95343053,-0.17944728,1.37044132,-0.02080139,1.57079637,0.95343786,-0.02021573,0.02680965,0.03309893,0.00620193,0.00000000,-0.02034657
38,6.349705,1786950246.525671,2428,50000,0,2428,12,1753,0.004942,0.224489,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,66,5,0,2.700459,0.352932,0.000002,0.000015,3.737831,91,0.032308,,,,,,,,0,0,,SAFE,SAFE,,0.352539,0.499550,,0,1.000000,SAFE,1,current,50000,140.9295,0.94957179,-0.17441840,1.37663662,-0.01969731,1.57079637,0.94954240,-0.02049334,0.02670776,0.03290255,0.00586362,0.00000000,-0.02068834
39,6.489776,1786950246.666618,2355,50000,0,2355,25,1716,0.010616,0.222826,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,69,3,0,2.824971,0.350435,0.000301,0.000481,3.861701,94,0.031384,,,,,,,,0,0,,SAFE,SAFE,,0.348823,0.484625,,0,1.000000,SAFE,1,current,50000,167.7492,0.94670337,-0.17078337,1.38117039,-0.01887934,1.57079637,0.94669604,-0.02047828,0.02595136,0.03236763,0.00583969,0.00000000,-0.02032083
40,6.659409,1786950246.834396,2450,50000,0,2450,25,1681,0.010204,0.225138,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,73,4,0,2.991158,0.347128,0.000396,0.000631,4.027953,98,0.030998,,,,,,,,0,0,,SAFE,SAFE,,0.345738,0.472544,,0,1.000000,SAFE,1,current,50000,176.1509,0.94319671,-0.16636342,1.38658071,-0.01791465,1.57079637,0.94317842,-0.02067197,0.02605588,0.03189411,0.00568691,0.00000000,-0.02073662
41,6.840548,1786950247.010574,2454,50000,0,2454,15,1783,0.006112,0.224721,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,78,5,0,3.198997,0.342927,0.000193,0.000312,4.236121,103,0.031340,,,,,,,,0,0,,SAFE,SAFE,,0.342140,0.470741,,0,1.000000,SAFE,1,current,50000,178.2946,0.93943697,-0.16168301,1.39219272,-0.01689860,1.57079637,0.93944067,-0.02075622,0.02583891,0.03098198,0.00560923,0.00000000,-0.02063480
42,7.014457,1786950247.188887,2466,50000,0,2466,26,1772,0.010543,0.224976,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,82,4,0,3.365223,0.339639,0.000002,0.000022,4.402245,107,0.030811,,,,,,,,0,0,,SAFE,SAFE,,0.338238,0.478964,,0,1.000000,SAFE,1,current,50000,180.1312,0.93579102,-0.15721168,1.39757013,-0.01595959,1.57079637,0.93576896,-0.02096472,0.02571073,0.03092081,0.00539945,0.00000000,-0.02111278
43,7.193745,1786950247.369035,2423,50000,0,2423,20,1685,0.008254,0.224100,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,86,4,0,3.530943,0.336339,0.000301,0.000459,4.567094,111,0.029839,,,,,,,,0,0,,SAFE,SAFE,,0.334541,0.476562,,0,1.000000,SAFE,1,current,50000,185.6686,0.93195790,-0.15264133,1.40301347,-0.01504258,1.57079637,0.93197256,-0.02137957,0.02549157,0.03036072,0.00511470,0.00000000,-0.02117478
44,7.377806,1786950247.554732,2451,50000,0,2451,23,1661,0.009384,0.224763,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,91,5,0,3.737831,0.332136,0.000305,0.000499,4.774588,116,0.030320,,,,,,,,0,0,,SAFE,SAFE,,0.330922,0.476269,,0,1.000000,SAFE,1,current,50000,177.2290,0.92811376,-0.14810765,1.40844572,-0.01417693,1.57079637,0.92813581,-0.02088525,0.02463150,0.02951344,0.00470311,0.00000000,-0.02084509
45,7.563938,1786950247.731979,2420,50000,0,2420,16,1727,0.006612,0.222880,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,95,4,0,3.903754,0.328830,0.000198,0.000018,4.940674,120,0.029531,,,,,,,,0,0,,SAFE,SAFE,,0.327841,0.467530,,0,1.000000,SAFE,1,current,50000,168.5696,0.92423302,-0.14358497,1.41384876,-0.01334062,1.57079637,0.92422569,-0.02084935,0.02429820,0.02902795,0.00449310,0.00000000,-0.02100722
46,7.724131,1786950247.900567,2487,50000,0,2487,29,1770,0.011661,0.223037,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,99,4,0,4.069530,0.325528,0.000100,0.000125,5.106797,124,0.029036,,,,,,,,0,0,,SAFE,SAFE,,0.324130,0.470554,,0,1.000000,SAFE,1,current,50000,186.0605,0.92052096,-0.13937040,1.41884458,-0.01256666,1.57079637,0.92053568,-0.02317243,0.02630935,0.03118630,0.00483138,0.00000000,-0.02303476
47,7.914468,1786950248.086657,2538,50000,0,2538,54,1822,0.021277,0.223688,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,104,5,0,4.277571,0.321436,0.000204,0.000462,5.314900,129,0.029113,,,,,,,,0,0,,SAFE,SAFE,,0.320433,0.456084,,0,1.000000,SAFE,1,current,50000,162.6491,0.91636878,-0.13470833,1.42439437,-0.01174503,1.57079637,0.91635412,-0.02181484,0.02449370,0.02915764,0.00431674,0.00000000,-0.02196922
48,8.074774,1786950248.249322,2518,50000,0,2518,80,1774,0.031771,0.223341,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,107,3,0,4.402245,0.318925,0.000493,0.000558,5.439434,132,0.027877,,,,,,,,0,0,,SAFE,SAFE,,0.317441,0.454134,,0,1.000000,SAFE,1,current,50000,174.5774,0.91281813,-0.13076520,1.42893910,-0.01105544,1.57079637,0.91278505,-0.02214928,0.02459762,0.02835048,0.00430173,0.00000000,-0.02226417
49,8.250254,1786950248.423917,2351,50000,0,2351,47,1648,0.019991,0.224066,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,112,5,0,4.608476,0.314733,0.000203,0.000315,5.647129,137,0.028335,,,,,,,,0,0,,SAFE,SAFE,,0.313727,0.503540,,0,1.000000,SAFE,1,current,50000,181.6292,0.90890068,-0.12652864,1.43383956,-0.01032917,1.57079637,0.90890431,-0.02232422,0.02414270,0.02792599,0.00413875,0.00000000,-0.02211498
50,8.430975,1786950248.605565,2414,50000,1,2414,122,1759,0.050539,0.225232,1,0,0,0.429272,upperArm_Link,0,0.650147,-0.461010,0.375424,,,,,no_stable_track,RUNNING,1,116,4,0,4.774588,0.311449,0.000098,0.000128,5.813250,141,0.027752,0.000000,0.000000,0.000000,0.000000,0.102167,1,0.020243,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.309929,0.428059,,0,1.000000,SAFE,1,current,50000,175.2565,0.90486950,-0.12221135,1.43887925,-0.00963591,1.57079637,0.90485483,-0.02230608,0.02388920,0.02788656,0.00383606,0.00000000,-0.02240734
